"x","mx_lost_none_to_lost_mom","se_mx_lost_none_to_lost_mom","mx_lost_none_to_lost_dad","se_mx_lost_none_to_lost_dad","mx_lost_none_to_lost_both","se_mx_lost_none_to_lost_both","mx_lost_dad_to_lost_both","se_mx_lost_dad_to_lost_both","mx_lost_mom_to_lost_both","se_mx_lost_mom_to_lost_both","sex","race"
"[1,2)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[1,2)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[1,2)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic white"
"[1,2)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic white"
"[2,3)",0,0,0.00924776585083994,0.0101656295961782,0,0,NA,NA,NA,NA,"female","hispanic"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic white"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic white"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"female","hispanic"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic white"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic white"
"[4,5)",0,0,0,0,0,0,NA,NA,NA,NA,"female","hispanic"
"[4,5)",0,0,0,0,0,0,0,0,NA,NA,"male","hispanic"
"[4,5)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[4,5)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[4,5)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[4,5)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[4,5)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[4,5)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[4,5)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic white"
"[4,5)",0,0,0.00310322236035793,0.00294675035426267,0,0,NA,NA,NA,NA,"male","non-hispanic white"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"female","hispanic"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[5,6)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic black"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[5,6)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic white"
"[5,6)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[6,7)",0,0,0,0,0,0,0,0,NA,NA,"female","hispanic"
"[6,7)",0,0,0,0,0,0,0,0,NA,NA,"male","hispanic"
"[6,7)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[6,7)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[6,7)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[6,7)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[6,7)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[6,7)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[6,7)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic white"
"[6,7)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic white"
"[7,8)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[7,8)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[7,8)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[7,8)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[7,8)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[7,8)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[7,8)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[7,8)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[7,8)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[7,8)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic white"
"[8,9)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[8,9)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[8,9)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[8,9)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[8,9)",0,0,0,0,0,0,0.416255179962635,0.346580075364002,NA,NA,"female","non-hispanic black"
"[8,9)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[8,9)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[8,9)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[8,9)",0,0,0.0101110010780001,0.00974898935583853,0,0,NA,NA,NA,NA,"female","non-hispanic white"
"[8,9)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[9,10)",0,0,0,0,0,0,NA,NA,NA,NA,"female","hispanic"
"[9,10)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[9,10)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[9,10)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[9,10)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[9,10)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[9,10)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[9,10)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[9,10)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic white"
"[9,10)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[10,11)",0,0,0,0,0,0,NA,NA,NA,NA,"female","hispanic"
"[10,11)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[10,11)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[10,11)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[10,11)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[10,11)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[10,11)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic other"
"[10,11)",0,0,0.038628248935347,0.0368252099491005,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[10,11)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic white"
"[10,11)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic white"
"[11,12)",0,0,0,0,0,0,0,0,NA,NA,"female","hispanic"
"[11,12)",0,0,0,0,0,0,0,0,NA,NA,"male","hispanic"
"[11,12)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[11,12)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[11,12)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[11,12)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[11,12)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[11,12)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[11,12)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[11,12)",0,0,0,0,0,0,0.316282474296477,0.273676801619849,NA,NA,"male","non-hispanic white"
"[12,13)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[12,13)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[12,13)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[12,13)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[12,13)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[12,13)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[12,13)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[12,13)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[12,13)",0,0,0.0283464221907277,0.0200875406386878,0,0,0,0,0,0,"female","non-hispanic white"
"[12,13)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic white"
"[13,14)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[13,14)",0,0,0,0,0,0,0,0,NA,NA,"male","hispanic"
"[13,14)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[13,14)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[13,14)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[13,14)",0,0,0.0392500491238736,0.039862071757751,0,0,0,0,NA,NA,"male","non-hispanic black"
"[13,14)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic other"
"[13,14)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[13,14)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[13,14)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[14,15)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[14,15)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[14,15)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[14,15)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[14,15)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[14,15)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[14,15)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic other"
"[14,15)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[14,15)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[14,15)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[15,16)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[15,16)",0,0,0,0,0,0,0,0,NA,NA,"male","hispanic"
"[15,16)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[15,16)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[15,16)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[15,16)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[15,16)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[15,16)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic other"
"[15,16)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[15,16)",0,0,0.00901895274128632,0.00909102026787325,0,0,0,0,0,0,"male","non-hispanic white"
"[16,17)",0,0,0,0,0,0,0,0,NA,NA,"female","hispanic"
"[16,17)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[16,17)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[16,17)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[16,17)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[16,17)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic black"
"[16,17)",0,0,0.0526034701641006,0.0512865079558395,0,0,NA,NA,0,0,"female","non-hispanic other"
"[16,17)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic other"
"[16,17)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[16,17)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic white"
"[17,18)",0,0,0,0,0,0,0,0,NA,NA,"female","hispanic"
"[17,18)",0,0,0.0220934768134716,0.0216634227755611,0,0,0,0,0,0,"male","hispanic"
"[17,18)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[17,18)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic asian"
"[17,18)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[17,18)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[17,18)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[17,18)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[17,18)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[17,18)",0,0,0.00940860111399084,0.00897361808438256,0,0,0,0,0,0,"male","non-hispanic white"
"[18,19)",0,0,0,0,0,0,NA,NA,0,0,"female","hispanic"
"[18,19)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[18,19)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[18,19)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic asian"
"[18,19)",0,0,0.0464894840452759,0.0456844282187981,0,0,0,0,0,0,"female","non-hispanic black"
"[18,19)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic black"
"[18,19)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[18,19)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[18,19)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[18,19)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[19,20)",0,0,0,0,0,0,0,0,NA,NA,"female","hispanic"
"[19,20)",0,0,0.0272351930369525,0.026942205106691,0,0,0,0,0,0,"male","hispanic"
"[19,20)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic asian"
"[19,20)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[19,20)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[19,20)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[19,20)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[19,20)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[19,20)",0,0,0.00355996825452161,0.00355551817475568,0,0,0,0,0,0,"female","non-hispanic white"
"[19,20)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[20,21)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[20,21)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[20,21)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[20,21)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic asian"
"[20,21)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[20,21)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[20,21)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[20,21)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[20,21)",0.00542721481107659,0.0056018115502324,0.00677461852894462,0.00659164828750389,0,0,0,0,0,0,"female","non-hispanic white"
"[20,21)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[21,22)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[21,22)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[21,22)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[21,22)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[21,22)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[21,22)",0.0108362273187584,0.0107813993712228,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[21,22)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[21,22)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic other"
"[21,22)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[21,22)",0,0,0.00310480259901236,0.00308698104811438,0,0,0,0,0,0,"male","non-hispanic white"
"[22,23)",0,0,0.0126448789159074,0.0125535845903019,0,0,0,0,0,0,"female","hispanic"
"[22,23)",0,0,0.00652247272923669,0.00658771060807201,0,0,0,0,0,0,"male","hispanic"
"[22,23)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic asian"
"[22,23)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[22,23)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[22,23)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[22,23)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[22,23)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic other"
"[22,23)",0.0084050978710695,0.00843192949397112,0.0150448409775107,0.0106245308773366,0,0,0,0,0,0,"female","non-hispanic white"
"[22,23)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[23,24)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[23,24)",0,0,0,0,0,0,0,0,NA,NA,"male","hispanic"
"[23,24)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic asian"
"[23,24)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic asian"
"[23,24)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[23,24)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[23,24)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic other"
"[23,24)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[23,24)",0.00641039543647438,0.00634791742925452,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[23,24)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[24,25)",0.012365450049347,0.0129638369877642,0,0,0,0,0,0,0,0,"female","hispanic"
"[24,25)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[24,25)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[24,25)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[24,25)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[24,25)",0,0,0.0575811768853753,0.0567255247348923,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[24,25)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[24,25)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[24,25)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[24,25)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[25,26)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[25,26)",0.0225271345442411,0.022532569433319,0,0,0,0,0,0,0,0,"male","hispanic"
"[25,26)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[25,26)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic asian"
"[25,26)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic black"
"[25,26)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[25,26)",0.0934974701346261,0.0944264931513259,0,0,0,0,0,0,0,0,"female","non-hispanic other"
"[25,26)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[25,26)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[25,26)",0,0,0.00415667675372814,0.00421324603621673,0,0,0,0,0,0,"male","non-hispanic white"
"[26,27)",0,0,0,0,0,0,0.192482065723736,0.194119757704441,0,0,"female","hispanic"
"[26,27)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[26,27)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[26,27)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic asian"
"[26,27)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[26,27)",0.0403314692719435,0.0419449004216911,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[26,27)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[26,27)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[26,27)",0,0,0.00815075867662366,0.00686414836655899,0,0,0,0,0,0,"female","non-hispanic white"
"[26,27)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[27,28)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[27,28)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[27,28)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[27,28)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic asian"
"[27,28)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[27,28)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[27,28)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[27,28)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[27,28)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[27,28)",0.00364073503803773,0.00369152956214753,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[28,29)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[28,29)",0.00444571138036566,0.00449611199594433,0.0233883136072411,0.0226397920320472,0,0,0,0,NA,NA,"male","hispanic"
"[28,29)",0,0,0.122225752101856,0.109588160246231,0,0,0,0,NA,NA,"female","non-hispanic asian"
"[28,29)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic asian"
"[28,29)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[28,29)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[28,29)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[28,29)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic other"
"[28,29)",0,0,0.0016247061519381,0.00166919626224318,0,0,0,0,0,0,"female","non-hispanic white"
"[28,29)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[29,30)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[29,30)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[29,30)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[29,30)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[29,30)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[29,30)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[29,30)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic other"
"[29,30)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[29,30)",0,0,0.00766831544584402,0.0093992815658728,0,0,0,0,0,0,"female","non-hispanic white"
"[29,30)",0,0,0,0,0,0,0.087635653034121,0.0878757384175251,0,0,"male","non-hispanic white"
"[30,31)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[30,31)",0,0,0,0,0,0,0,0,NA,NA,"male","hispanic"
"[30,31)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic asian"
"[30,31)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic asian"
"[30,31)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[30,31)",0,0,0.0416496946393436,0.042631139975555,0,0,0,0,0,0,"male","non-hispanic black"
"[30,31)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic other"
"[30,31)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[30,31)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[30,31)",0.00878012738053013,0.008504928136529,0.0183763120532665,0.0130966113091996,0,0,0,0,0,0,"male","non-hispanic white"
"[31,32)",0,0,0.0288378661398412,0.0284596512081736,0,0,0,0,0,0,"female","hispanic"
"[31,32)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[31,32)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[31,32)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic asian"
"[31,32)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[31,32)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[31,32)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[31,32)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[31,32)",0.0180434464925508,0.0176910899595216,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[31,32)",0,0,0.00548579761103493,0.00534620578353901,0,0,0,0,0,0,"male","non-hispanic white"
"[32,33)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[32,33)",0,0,0.0357753853626982,0.0336114172821365,0,0,0,0,NA,NA,"male","hispanic"
"[32,33)",0,0,0.049495292063286,0.0472619888558165,0,0,0,0,0,0,"female","non-hispanic asian"
"[32,33)",0.0344762823951186,0.0345366174907608,0,0,0,0,0,0,0,0,"male","non-hispanic asian"
"[32,33)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[32,33)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic black"
"[32,33)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[32,33)",0.0538603070807161,0.056769750769742,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[32,33)",0,0,0.00699090604029704,0.00696918396093575,0,0,0,0,0,0,"female","non-hispanic white"
"[32,33)",0,0,0,0,0,0,0.119025159846039,0.112327501800014,0,0,"male","non-hispanic white"
"[33,34)",0,0,0.0245636010711061,0.0236542098417191,0,0,0,0,0,0,"female","hispanic"
"[33,34)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[33,34)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic asian"
"[33,34)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic asian"
"[33,34)",0,0,0.0280396995291079,0.0305688498014463,0,0,0,0,0,0,"female","non-hispanic black"
"[33,34)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[33,34)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[33,34)",0,0,0,0,0,0,0.417560690135999,0.350668828499429,0,0,"male","non-hispanic other"
