"x","pr_lost_none","se_pr_lost_none","pr_lost_mom","se_pr_lost_mom","pr_lost_dad","se_pr_lost_dad","pr_lost_both","se_pr_lost_both","sex","race"
"[8,9)",0.959909638216098,0.00846304046802624,0.00529211293129177,0.00245844559541982,0.0338267495634122,0.00800309661536684,0.000971499289198403,0.000937773377702236,"male","non-hispanic other"
"[8,9)",0.978809080268714,0.00122131185530025,0.00583301878000414,0.000763063274645464,0.0144087773907172,0.00101073670963575,0.000949123560563011,0.000288704503731639,"female","non-hispanic white"
"[8,9)",0.981494418501295,0.00129892635486668,0.00562888719991611,0.000734644292514444,0.0121742691295902,0.00109359180239212,0.000702425169199981,0.000270392489336201,"male","non-hispanic white"
"[9,10)",0.963601630686952,0.00377293526916851,0.00903705931050989,0.00172221662698881,0.0269758704452359,0.00327317839109345,0.000385439557301748,0.00037342376993865,"female","hispanic"
"[9,10)",0.970090453200199,0.00362918854952735,0.00629929267911738,0.00140072362164154,0.021849177137396,0.00296882224685061,0.00176107698328791,0.00101681521327793,"male","hispanic"
"[9,10)",0.973410946011289,0.00545852328459348,0.0088179487734444,0.00285548957416849,0.0155778152930441,0.00467820273709848,0.00219328992222265,0.00113235643555733,"female","non-hispanic asian"
"[9,10)",0.977861911709848,0.0046427025119734,0.00540253896059432,0.00213959850609595,0.0151695658748567,0.00358499496419791,0.0015659834547017,0.00151621461826693,"male","non-hispanic asian"
"[9,10)",0.95573215560225,0.00535563673840056,0.00953963297036487,0.00202293097125281,0.032323529387258,0.00443582095510989,0.00240468204012768,0.00113882251674144,"female","non-hispanic black"
"[9,10)",0.959246223452464,0.00521168215611939,0.0146201026697463,0.003152302170646,0.0256773098167425,0.0044075699210099,0.000456364061047785,0.000298285253120912,"male","non-hispanic black"
"[9,10)",0.979839105895942,0.00519786025106882,0.00745041865791808,0.0030400138624678,0.0127104754461398,0.00395534393964156,0,0,"female","non-hispanic other"
"[9,10)",0.955625367164619,0.00886556543782245,0.00681901911331388,0.00289358811266374,0.0356413043764967,0.0082578404189813,0.00191430934556983,0.00132320007632955,"male","non-hispanic other"
"[9,10)",0.975680304796333,0.00122187625119988,0.00693507566280875,0.000773814372725146,0.0162792374417327,0.00106319211107424,0.00110538209912415,0.000307976891650992,"female","non-hispanic white"
"[9,10)",0.978293577901976,0.00139750992694937,0.00615503854370471,0.000745886802174096,0.014750730475183,0.0011858790135099,0.000800653079137881,0.000285911418860314,"male","non-hispanic white"
"[10,11)",0.958365277682306,0.00399827801105067,0.011146263128158,0.00186507320779969,0.0300931286637478,0.00357172646196172,0.000395330525787089,0.000383033277400922,"female","hispanic"
"[10,11)",0.967016893785191,0.00380476090438769,0.00705782338801742,0.00147763291754987,0.0241240187266408,0.00316638055932543,0.00180126410015039,0.00104033713317743,"male","hispanic"
"[10,11)",0.970018245114056,0.00502004659848839,0.00996378439086014,0.00303332092650256,0.0177937783938003,0.00386344400776599,0.00222419210128427,0.00114717950568676,"female","non-hispanic asian"
"[10,11)",0.973702084851542,0.00508426495503566,0.0062334689028237,0.00231966151890545,0.0184648269206496,0.0039716350807523,0.00159961932498451,0.00154758144553416,"male","non-hispanic asian"
"[10,11)",0.950303520598093,0.00609724988032364,0.0109259555883712,0.00242298980008828,0.0363272015197034,0.00498012372888727,0.00244332229383313,0.00115726947218473,"female","non-hispanic black"
"[10,11)",0.951793705832414,0.00579634136813815,0.0170790818254134,0.00345357433937066,0.0302663258951724,0.00480944991781186,0.000860886447000364,0.000494513198897781,"male","non-hispanic black"
"[10,11)",0.980548940805436,0.00527028416315569,0.00916177476865967,0.00340043210883695,0.010289284425905,0.00359936182744042,0,0,"female","non-hispanic other"
"[10,11)",0.95343400215379,0.00967688209892205,0.00697952520949756,0.00296445150981374,0.0376271042709464,0.00907648573545315,0.00195936836576607,0.00135437566788532,"male","non-hispanic other"
"[10,11)",0.972418586591004,0.0013668841478286,0.00781090461787516,0.000843244160123072,0.0185131821234719,0.001177493154168,0.00125732666764854,0.000319302471309606,"female","non-hispanic white"
"[10,11)",0.976182927686238,0.00145851210187345,0.00645649809508615,0.00076670147590293,0.0164999806650257,0.00121200986967655,0.000860593553651655,0.000295240735506608,"male","non-hispanic white"
"[11,12)",0.953515240492903,0.00422413593491233,0.0123484358171395,0.00186151536576697,0.0332005341708228,0.00384950069022034,0.000935789519133785,0.000545848662094716,"female","hispanic"
"[11,12)",0.963450035733983,0.0039467468910691,0.00868595653451394,0.00166024289572352,0.0260187368959673,0.00326178691509291,0.00184527083553412,0.00106591794441677,"male","hispanic"
"[11,12)",0.964831438477956,0.0051818686945067,0.0111147337325639,0.00314567085047934,0.0218007220445814,0.00404914237197745,0.00225310574489958,0.00116261462647719,"female","non-hispanic asian"
"[11,12)",0.968613373658089,0.00567153464062117,0.00921868791754485,0.00277900957782145,0.0198962299481021,0.00407447894762497,0.00227170847626303,0.00165717648799216,"male","non-hispanic asian"
"[11,12)",0.946318947815658,0.00615616015681372,0.012172366238813,0.00258077007007106,0.0390236029207799,0.00511250415498368,0.00248508302474979,0.00117663896037647,"female","non-hispanic black"
"[11,12)",0.940556166343419,0.00671161548019716,0.0211338154446676,0.00391456788979236,0.0374264573898762,0.00566345786639824,0.000883560822036373,0.000508505738622135,"male","non-hispanic black"
"[11,12)",0.981230671494426,0.00521291423195096,0.00731100326362115,0.00319151118990487,0.011458325241953,0.00383189371642938,0,0,"female","non-hispanic other"
"[11,12)",0.948872098101394,0.0103031690491176,0.00722347100712753,0.0030769164798669,0.0418765794033671,0.00968777950135814,0.00202785148811189,0.00140278022775988,"male","non-hispanic other"
"[11,12)",0.968336768795486,0.00144243373238699,0.00879999583637518,0.000866421481824232,0.0215265414159769,0.00126981214827704,0.00133669395216311,0.000328440793085422,"female","non-hispanic white"
"[11,12)",0.973102491983375,0.00152850944989445,0.0076258103673561,0.000816383915521076,0.0183458259494805,0.00126888173823496,0.000925871699790631,0.000303850015711074,"male","non-hispanic white"
"[12,13)",0.950029339054004,0.00438166294792709,0.0130514276602857,0.00185562460953743,0.0356415163181981,0.00405997164284934,0.00127771696751245,0.000658534222512446,"female","hispanic"
"[12,13)",0.959999088638794,0.00386814647892196,0.00986118674510187,0.00185584423277938,0.0278845753273405,0.00316732397605938,0.00225514928876273,0.00121737435847082,"male","hispanic"
"[12,13)",0.964420306893734,0.00527072637831797,0.0105526800024469,0.00306063717384337,0.0220555793661056,0.00411508736932772,0.00297143373771415,0.00135915474914803,"female","non-hispanic asian"
"[12,13)",0.968270129136381,0.00572448666311872,0.00931950359905741,0.0028089242480195,0.0201138153571852,0.00411247711917688,0.00229655190737609,0.00167498277386795,"male","non-hispanic asian"
"[12,13)",0.942232109997476,0.0063570382211403,0.0142861892417623,0.00279595448158546,0.0409708769173903,0.00512399212094426,0.00251082384337124,0.00118757187747819,"female","non-hispanic black"
"[12,13)",0.93528012874315,0.00687974466459642,0.0238044738134046,0.0040891216057627,0.0398307050321192,0.00583653686110901,0.00108469241132619,0.000558709891114972,"male","non-hispanic black"
"[12,13)",0.977260088579512,0.005944112193295,0.0102470837344554,0.00385907268089779,0.0119026602472355,0.00398920669635458,0.000590167438796301,0.000584573101208323,"female","non-hispanic other"
"[12,13)",0.94328218966278,0.010954641813663,0.0101795691455504,0.0037506552254638,0.0454555449332158,0.0102509396899277,0.00108269625845329,0.00104640071984679,"male","non-hispanic other"
"[12,13)",0.964641178184306,0.00148295608255214,0.00957040975391214,0.000878321281401557,0.0244353303955209,0.00130408759996909,0.00135308166626375,0.000332601333101863,"female","non-hispanic white"
"[12,13)",0.969686743414309,0.00167022834348453,0.00850068556654685,0.000900525257760035,0.020846390336819,0.00139120822203722,0.000966180682323678,0.000309533728218277,"male","non-hispanic white"
"[13,14)",0.944205994890202,0.00459194193462222,0.0148905921722761,0.00198103283184245,0.0391601578852633,0.00425734238984086,0.00174325505225834,0.000729637592357247,"female","hispanic"
"[13,14)",0.956059415029014,0.00401663916427267,0.00980129523299213,0.00181151640246933,0.0318154768377535,0.00338627405931077,0.0023238129002384,0.00125446563609522,"male","hispanic"
"[13,14)",0.953720647764946,0.00600130775745442,0.0143129350669921,0.0037554091189056,0.0289385627064436,0.0046418161890016,0.00302785446161843,0.00138409840392784,"female","non-hispanic asian"
"[13,14)",0.960237438420559,0.00675970667651777,0.0124929998011481,0.00350325695994487,0.0240575437025188,0.00469443516143183,0.00321201807577324,0.00194325025848069,"male","non-hispanic asian"
"[13,14)",0.928188879403593,0.00748417229115544,0.0187672876390643,0.00440035663345782,0.0497515263862954,0.00574960017671811,0.00329230657104754,0.00131309885182592,"female","non-hispanic black"
"[13,14)",0.93257973628685,0.00697661143572633,0.0231576199905586,0.00378533890598883,0.0413444697971651,0.00585067326308926,0.00291817392542694,0.00190615188796202,"male","non-hispanic black"
"[13,14)",0.970972863321578,0.00694334022252146,0.0148734563172283,0.0049134864843775,0.01354870322462,0.00430575100949811,0.000604977136573855,0.000599239363576431,"female","non-hispanic other"
"[13,14)",0.941258043555951,0.0104452298284476,0.0110966618623332,0.00395232545416542,0.0443642859461226,0.00922213505729768,0.00328100863559332,0.00205898510967885,"male","non-hispanic other"
"[13,14)",0.959443597272305,0.00158903434775558,0.0108643819894462,0.00092940787435436,0.0283221659524287,0.0013974251139866,0.00136985478582128,0.000336798654129993,"female","non-hispanic white"
"[13,14)",0.965780741872338,0.00171389739012681,0.00903109105376284,0.000935958536875796,0.0239191942491606,0.00142981690104793,0.0012689728247364,0.000338983663746593,"male","non-hispanic white"
"[14,15)",0.938650595731817,0.00480495168967788,0.0153281005207418,0.00207596236662391,0.0442318669129747,0.00442779960665438,0.00178943683446737,0.000749782567154275,"female","hispanic"
"[14,15)",0.952854934564523,0.00420948964252919,0.0108537122695883,0.00193808911621337,0.0339000999560045,0.00357675054953015,0.00239125320988407,0.00129045578528213,"male","hispanic"
"[14,15)",0.94801740971137,0.00626302496888789,0.0154318189297034,0.00389626572344191,0.033472532031045,0.00511728385406721,0.00307823932788199,0.00140772345890369,"female","non-hispanic asian"
"[14,15)",0.956229190886191,0.00701649158070848,0.0127846849905594,0.00357954877228348,0.0276991122016634,0.00496081005014536,0.00328701192158584,0.00198638411499387,"male","non-hispanic asian"
"[14,15)",0.91943501676266,0.00781208402316042,0.0215666814085227,0.00480679141728879,0.055641586310794,0.00582154133424949,0.0033567155180232,0.00133950618336265,"female","non-hispanic black"
"[14,15)",0.924654315763433,0.00710017120912612,0.0266722071580517,0.00399535291519843,0.0456990027684831,0.00577128299901719,0.0029744743100331,0.00194299721888838,"male","non-hispanic black"
"[14,15)",0.967360450156249,0.00707439980616911,0.0159609238555011,0.00517387835845388,0.0149628204690051,0.00457680583559071,0.00171580551924468,0.00131735445593043,"female","non-hispanic other"
"[14,15)",0.933142785203711,0.0112764544833926,0.0126259858154507,0.00439055048488097,0.0508454275573761,0.00999169602070122,0.00338580142346236,0.00212742581629405,"male","non-hispanic other"
"[14,15)",0.953578186492865,0.00181754710610056,0.0123601821266002,0.00101581204720883,0.0324354707998833,0.00161978027699853,0.00162616058065112,0.000364961067347893,"female","non-hispanic white"
"[14,15)",0.961622719875408,0.0018386172909725,0.0101499493529032,0.00102207346820921,0.0269408035272144,0.00152888517749649,0.00128652724447438,0.000343685538928822,"male","non-hispanic white"
"[15,16)",0.933797436580569,0.00488212541401945,0.0167118055452013,0.00218135960639659,0.047656569286308,0.00453990018572403,0.00183418858792232,0.000768233066605102,"female","hispanic"
"[15,16)",0.949937036412714,0.00429735367195454,0.0114110186207675,0.00184833495007526,0.0361934345083044,0.00374245651892952,0.00245851045821458,0.00132679532107328,"male","hispanic"
"[15,16)",0.942533140159492,0.00646023219247488,0.0184472350444259,0.00430097417476189,0.0359107104884706,0.00513815218575886,0.00310891430761161,0.001422178387086,"female","non-hispanic asian"
"[15,16)",0.95367937296059,0.00728293063472437,0.0129903560127201,0.00364341757538076,0.029990379968679,0.00521188624654564,0.0033398910580109,0.00201448324806713,"male","non-hispanic asian"
"[15,16)",0.912680694197696,0.00819951479484405,0.0235519975142414,0.00499737117315507,0.058461885968048,0.00613259227437453,0.00530542232001533,0.00169439256656458,"female","non-hispanic black"
"[15,16)",0.917508596282745,0.00732264973110359,0.030256177139235,0.00439928396283257,0.048837264340158,0.00606457522129774,0.00339796223786302,0.00203171585522336,"male","non-hispanic black"
"[15,16)",0.964393025788778,0.00700639389186195,0.0143728228831305,0.00492977440229964,0.019469947154336,0.00510915468027123,0.00176420417375571,0.00135356913628498,"female","non-hispanic other"
"[15,16)",0.921806494889604,0.0121953148053587,0.015607261201619,0.00450495438361222,0.0553467968180978,0.0110397524889769,0.0072394470906795,0.00230713763176728,"male","non-hispanic other"
"[15,16)",0.949867238646162,0.0019699812567163,0.0129229308424316,0.00105236787496754,0.0352455783046613,0.00173122042766953,0.00196425220674484,0.000418554968437263,"female","non-hispanic white"
"[15,16)",0.956914635211352,0.0020127629554701,0.0115207795212466,0.00112135742284586,0.0298913282027428,0.0016387226167468,0.00167325706466213,0.000389734838279029,"male","non-hispanic white"
"[16,17)",0.927135516654012,0.00502389387620705,0.0167032563318724,0.00227951828232687,0.0529110578078321,0.00455095038311226,0.00325016920628368,0.00102754442580697,"female","hispanic"
"[16,17)",0.944021482804484,0.00458187943582116,0.0127137760011767,0.00193065839230852,0.0401354041267631,0.00395901923901341,0.00312933706757695,0.00146359737370132,"male","hispanic"
"[16,17)",0.935885507992728,0.00698685699516342,0.0218773864433819,0.00471770594496604,0.0390804425859279,0.00522246992615106,0.00315666297796228,0.00144515961783755,"female","non-hispanic asian"
"[16,17)",0.949119849368863,0.00722547909330459,0.0159830618975959,0.00400900713459405,0.0315111254247637,0.00500754259619545,0.00338596330877725,0.00204037951703589,"male","non-hispanic asian"
"[16,17)",0.899377437376544,0.00871630025277873,0.0257622831908931,0.0052954266406693,0.0685224787061666,0.00665255181828974,0.00633780072639739,0.00177415904686009,"female","non-hispanic black"
"[16,17)",0.910148294929509,0.0076875382578499,0.0312370825250519,0.00461875703502788,0.0537596920796861,0.00628590043172438,0.00485493046575412,0.00226896957103235,"male","non-hispanic black"
"[16,17)",0.960134544300944,0.00763728532538181,0.0160545425984715,0.00519295737452822,0.0219786163162584,0.00589609870223992,0.0018322967843262,0.00140572275671304,"female","non-hispanic other"
"[16,17)",0.917931421412368,0.0124204425673031,0.0134769599744786,0.00473343546531909,0.0597913447117292,0.0111302993147986,0.00880027390142417,0.00269275919040511,"male","non-hispanic other"
"[16,17)",0.945381727124532,0.0020565220622815,0.0140905885335024,0.00106464491697381,0.0382937918711904,0.00181148744294362,0.00223389247077589,0.000402902923582959,"female","non-hispanic white"
"[16,17)",0.951598500425789,0.00211496466736344,0.0129867617190711,0.0011528631890107,0.0335112439049856,0.00175837264418801,0.00190349395015658,0.000411031637014215,"male","non-hispanic white"
"[17,18)",0.918539650204658,0.0054607832149101,0.0194247943595909,0.00260653296157909,0.0585653547823864,0.00482276319010411,0.00347020065336492,0.00105254880798641,"female","hispanic"
"[17,18)",0.937638172720261,0.00485275455571699,0.0144878337137628,0.00228231837472538,0.0444783034987643,0.00419653273960647,0.00339569006721246,0.00151402645164465,"male","hispanic"
"[17,18)",0.934146301683597,0.00711159597290043,0.0223284628406526,0.00483824515341915,0.0403034872021939,0.00534212486313839,0.00322174827355652,0.00146930146315841,"female","non-hispanic asian"
"[17,18)",0.94491611025708,0.00757069738797391,0.0181997415541627,0.00414979083926489,0.0334329030087957,0.00529031642329957,0.00345124517996123,0.00207811657976096,"male","non-hispanic asian"
"[17,18)",0.892570473045911,0.00861069489178118,0.0274676789463827,0.00530358593782373,0.0722601860769768,0.00668391888540478,0.00770166193073121,0.00227410279927645,"female","non-hispanic black"
"[17,18)",0.902791932498447,0.00857131393933566,0.0292692725928754,0.00454975929559097,0.0615678782287371,0.00715581510177915,0.00637091667994178,0.00247657701482787,"male","non-hispanic black"
"[17,18)",0.956649890477568,0.0079167814739803,0.0145074074055605,0.00494614793700896,0.0268993342843991,0.00646200558911053,0.00194336783247279,0.00149072630630377,"female","non-hispanic other"
"[17,18)",0.914665855035323,0.012940770237292,0.0119905599002825,0.00442695924925584,0.0643604982624732,0.0118088622633038,0.00898308680192068,0.0027539302421131,"male","non-hispanic other"
"[17,18)",0.93901103487999,0.00215500025058494,0.0161155488984519,0.00120389610941791,0.0424295130237635,0.00183985940835579,0.00244390319779662,0.000430499292966893,"female","non-hispanic white"
"[17,18)",0.94578073755086,0.00216846526774004,0.0149155524606329,0.00123340144432884,0.0372029826660385,0.0018187215130232,0.00210072732246871,0.000429911789349728,"male","non-hispanic white"
"[18,19)",0.913436798209133,0.00565159231298022,0.0209520169710783,0.0026463136494264,0.0614277074989796,0.00497664285943014,0.00418347732081084,0.00118633837213508,"female","hispanic"
"[18,19)",0.933580184926862,0.00529058021731393,0.015046731433827,0.00234553212464407,0.0478975355594034,0.00464015317108385,0.00347554807990876,0.00155061312269533,"male","hispanic"
"[18,19)",0.927066760171771,0.00770596794328535,0.0235684688378613,0.00495600423326032,0.0460794180212546,0.00594974119531,0.0032853529691135,0.00149826236035585,"female","non-hispanic asian"
"[18,19)",0.93550666410351,0.00821560182005875,0.0221978733976363,0.00479436019405111,0.0387703466418178,0.00582004484214923,0.00352511585703553,0.00212631523995827,"male","non-hispanic asian"
"[18,19)",0.879703107955962,0.00937840117163652,0.0303380123711375,0.00582533328096418,0.0821151319287286,0.00716404229517773,0.00784374774417243,0.00231130324926494,"female","non-hispanic black"
"[18,19)",0.894094590694952,0.00915601122550184,0.0334304540622843,0.00503640822567758,0.0633377641761288,0.0069006681286699,0.00913719106663424,0.00343913806120522,"male","non-hispanic black"
"[18,19)",0.950123536220979,0.00935948467986132,0.0199607447745837,0.00713811777321073,0.0254871119250108,0.00608520610841427,0.00442860707942668,0.00237695492696539,"female","non-hispanic other"
"[18,19)",0.906783872273202,0.0137686272879887,0.0105770665149028,0.00409085199067003,0.071233987194226,0.0125461086560817,0.0114050740176694,0.00352371917326308,"male","non-hispanic other"
"[18,19)",0.933154934633939,0.00222673525995493,0.0173272621142813,0.00125289087559241,0.0463549052152154,0.00189837294600918,0.00316289803656668,0.000508622758211369,"female","non-hispanic white"
"[18,19)",0.939933020829485,0.0022460812165436,0.0167966385592874,0.0012920862509677,0.0408042678927129,0.00184309431105959,0.00246607271851367,0.00045622467641306,"male","non-hispanic white"
"[19,20)",0.901927645751263,0.0059770418833498,0.0234493573478489,0.0031041206563145,0.0697636693840034,0.00517355047855323,0.00485932751688593,0.00127528912320416,"female","hispanic"
"[19,20)",0.92519178397007,0.00578445312673539,0.0161507417757408,0.00238451683893194,0.0530512890333589,0.00509016848966721,0.00560618522083115,0.00180632079942506,"male","hispanic"
"[19,20)",0.922076323375939,0.00819723966898406,0.0233139630111414,0.00496700111686258,0.0506662468846883,0.00653855018669365,0.00394346672823133,0.0016204869028914,"female","non-hispanic asian"
"[19,20)",0.931372488717287,0.00827570529139022,0.0223860970090757,0.00501121208410147,0.0402918463877507,0.00586778543545582,0.00594956788588684,0.00276081931426794,"male","non-hispanic asian"
"[19,20)",0.86979021910715,0.00955527077780565,0.0302813567096487,0.0057632527894281,0.0910836114638977,0.00758272078207703,0.00884481271930477,0.00246714614585547,"female","non-hispanic black"
"[19,20)",0.881899604317654,0.0092695549449688,0.0366598909914326,0.00531701626445513,0.0708443388206051,0.00729291758867041,0.0105961658703089,0.00364014579796497,"male","non-hispanic black"
"[19,20)",0.937197018468914,0.0117390511401441,0.0257319001044164,0.00853731832658876,0.0299744368627952,0.00705938259222922,0.00709664456387427,0.00339178168721599,"female","non-hispanic other"
"[19,20)",0.903215767981428,0.0144272598718693,0.0126530139388116,0.00466507012208496,0.0706112283938611,0.0126905574492038,0.0135199896858988,0.00398445566915339,"male","non-hispanic other"
"[19,20)",0.925689736852453,0.00235074200170184,0.0185701022269327,0.0012621883436254,0.0517459651824423,0.00198739303929577,0.00399419573817233,0.000574914346811189,"female","non-hispanic white"
"[19,20)",0.932656400676747,0.00239263650691376,0.0186700168955068,0.0013434746855919,0.0456203350000769,0.00198504392946022,0.00305324742766769,0.000521613535955764,"male","non-hispanic white"
"[20,21)",0.895231537426884,0.00627345028982328,0.0258846144881709,0.00331434596405212,0.0732924976881551,0.0054453479730443,0.00559135039679084,0.00134695164098739,"female","hispanic"
"[20,21)",0.92144468390121,0.00625795010873095,0.0171190046277208,0.00272530123194863,0.054846547344876,0.00523532243595717,0.00658976412619414,0.00191284810485099,"male","hispanic"
"[20,21)",0.916800322448627,0.00859238191206081,0.0250703541645139,0.00515673740085172,0.0541022438328683,0.00696029472361017,0.00402707955399108,0.0016503744239214,"female","non-hispanic asian"
"[20,21)",0.922792139576069,0.00878765331514269,0.0235644968898522,0.0052179321867584,0.0460001506188563,0.00652646261264087,0.00764321291522248,0.00314586174274033,"male","non-hispanic asian"
"[20,21)",0.860799019944267,0.00940514398839788,0.033833796300249,0.00583936349499301,0.0957892641552881,0.00744169867334654,0.00957791960019653,0.00258076691839514,"female","non-hispanic black"
"[20,21)",0.877305320107832,0.00930085727072686,0.0370376977613735,0.00509973271933632,0.0739996749601373,0.0073896467583149,0.0116573071706562,0.00380803181268307,"male","non-hispanic black"
"[20,21)",0.928760381302566,0.0127435741531811,0.0315083367191987,0.00987040984946756,0.0301469218031796,0.00673769026500538,0.00958436017505596,0.0042299220631704,"female","non-hispanic other"
"[20,21)",0.892348331143593,0.0159138189262421,0.0157325218165288,0.00583066515491806,0.0780950788552642,0.0136689762590592,0.0138240681846134,0.00407827343011166,"male","non-hispanic other"
"[20,21)",0.919203942954927,0.00243272749797296,0.020153998735488,0.00135695478566768,0.0561753617226088,0.00209034756926365,0.00446669658697525,0.000618346548105414,"female","non-hispanic white"
"[20,21)",0.923900664983261,0.00245268473618151,0.0211531145331021,0.0014351993580924,0.0513504873002826,0.00201734813864312,0.00359573318335184,0.000598331257113321,"male","non-hispanic white"
"[21,22)",0.884274414361113,0.0063450704629556,0.0284785126355991,0.00357641845307611,0.0810848883969862,0.00553776307856998,0.00616218460630235,0.00139372399634213,"female","hispanic"
"[21,22)",0.90987807206951,0.00691631399283065,0.0193227709868446,0.00307768362916129,0.0633170241554512,0.00586636587344116,0.00748213278819493,0.00203070761271265,"male","hispanic"
"[21,22)",0.907705033306007,0.00904260381327854,0.0254926428762505,0.00534469574654861,0.0615279515053285,0.00750415369055415,0.00527437231241444,0.00191554425979704,"female","non-hispanic asian"
"[21,22)",0.914793185399336,0.00942456658773539,0.0265386065218532,0.0056679100210568,0.0508363947867659,0.00718855483072473,0.00783181329204601,0.00322185280010985,"male","non-hispanic asian"
"[21,22)",0.847732563826383,0.00993184245022266,0.0355422346546156,0.00606540134191728,0.104064648529283,0.00794637511883604,0.0126605529897186,0.00301213825098476,"female","non-hispanic black"
"[21,22)",0.86066612905963,0.00984995979138788,0.0417764597188356,0.00552764982463188,0.0852363884812706,0.00780024330543398,0.0123210227402623,0.00393818027796326,"male","non-hispanic black"
"[21,22)",0.915850155943554,0.0137899191986058,0.0344304484389341,0.0102245539434688,0.0398737216696385,0.00782418180934422,0.00984567394787335,0.00434293386746337,"female","non-hispanic other"
"[21,22)",0.883987128849709,0.0168534500039151,0.0153365317120375,0.00593559025614071,0.0856176567982999,0.0142253483119864,0.0150586826399534,0.00427288639005923,"male","non-hispanic other"
"[21,22)",0.90951812165084,0.00260416516856388,0.0235563043260796,0.00148606092149025,0.0619562087165303,0.00219307810121444,0.00496936530654607,0.000662219654850482,"female","non-hispanic white"
"[21,22)",0.917727748278086,0.00263342752324417,0.0224240597925578,0.00149162850954409,0.0554351725296666,0.00210806810401626,0.00441301939968706,0.000685912364183577,"male","non-hispanic white"
"[22,23)",0.878873076091598,0.00666460861530165,0.0292696743769008,0.00370380136726581,0.0846512198417453,0.00588223102713522,0.00720602968975683,0.00163471031612675,"female","hispanic"
"[22,23)",0.903969895388222,0.00718455916287833,0.020179970613009,0.00314229044668555,0.067835959105215,0.00601561420261764,0.00801417489355373,0.00211129897423585,"male","hispanic"
"[22,23)",0.899430429934458,0.00959285130174596,0.0262095819710442,0.00552149290056708,0.0684614366157488,0.00810510033411119,0.00589855147874869,0.00198143566739433,"female","non-hispanic asian"
"[22,23)",0.907284813984565,0.0102125264514922,0.0271951399931701,0.00579344123271378,0.0574944830108018,0.00818264908084029,0.0080255630114632,0.00329797952051194,"male","non-hispanic asian"
"[22,23)",0.840562260575631,0.0102919501783003,0.0383945868990709,0.00622718591040179,0.107924790942196,0.00817730607061766,0.0131183615831031,0.00301200049926334,"female","non-hispanic black"
"[22,23)",0.851234365278571,0.0100889572613597,0.0447651026780281,0.00583225903218698,0.0899294052450785,0.00804703606038159,0.0140711267983223,0.00414559927284202,"male","non-hispanic black"
"[22,23)",0.897015109230267,0.016024112801594,0.0376126541996505,0.0106541484895371,0.055229779549085,0.0101505847301293,0.010142457020997,0.00447205985229021,"female","non-hispanic other"
"[22,23)",0.869031015627004,0.0184535979080042,0.0141974567559132,0.00523457262840591,0.10106302012278,0.0163654083147926,0.0157085074943028,0.00446771626079434,"male","non-hispanic other"
"[22,23)",0.899533441254495,0.00297723189869693,0.0260979615325239,0.00159817465740882,0.0688015630568763,0.00247654340936867,0.00556703415610263,0.000716071412654488,"female","non-hispanic white"
"[22,23)",0.909414055399578,0.00275982424138145,0.0244769734899459,0.00153363851459677,0.060957013994949,0.00223408644808987,0.00515195711552529,0.000746645374075499,"male","non-hispanic white"
"[23,24)",0.868452302958841,0.00724766441896624,0.0332561267492626,0.00385097926087189,0.0898453832220957,0.00625391028371263,0.00844618706980197,0.00181654637404712,"female","hispanic"
"[23,24)",0.897656363054272,0.00745967736356595,0.0218026810535448,0.00329721657512281,0.0713593411937632,0.00627889816203875,0.00918161469842026,0.00235140828093972,"male","hispanic"
"[23,24)",0.895478912155438,0.00990195662699657,0.0279867283407275,0.0057297812789495,0.0698569465877603,0.00829464663138673,0.0066774129160744,0.00206799011528668,"female","non-hispanic asian"
"[23,24)",0.894105026070828,0.0112091172899745,0.0295203031273424,0.00605718281223265,0.0670162465684238,0.00960165290022676,0.0093584242334055,0.00352753123108451,"male","non-hispanic asian"
"[23,24)",0.827548630391817,0.0106581877503716,0.0419087376562492,0.00652211201339233,0.113011135848017,0.00818788201772685,0.0175314961039179,0.00344150050265963,"female","non-hispanic black"
"[23,24)",0.837990027628836,0.0114009809652548,0.050983768507188,0.00668983391542165,0.0952482808053448,0.00914703195923443,0.0157779230586315,0.00436930625008851,"male","non-hispanic black"
"[23,24)",0.890666510526339,0.0167596403326339,0.0410484098577655,0.0110187131645093,0.0578590032551969,0.0105666860043098,0.0104260763606983,0.00459786843523992,"female","non-hispanic other"
"[23,24)",0.862842918572765,0.0189915150454006,0.0135369900112349,0.00504759304854452,0.10732575727984,0.0170146789480067,0.01629433413616,0.00464428189928212,"male","non-hispanic other"
"[23,24)",0.891115334763203,0.0030001373129239,0.0278102101636036,0.00165990162496165,0.0744660425833544,0.00246065092232778,0.00660841248983563,0.000775539348647911,"female","non-hispanic white"
"[23,24)",0.90226761412583,0.00286124238318865,0.0260812671872948,0.0015839984475915,0.0653809902843529,0.00238630145046563,0.00627012840251997,0.000827022553733267,"male","non-hispanic white"
"[24,25)",0.856282955441368,0.00762330237102259,0.0350680606852321,0.00402283838413082,0.0987826699021256,0.00693762265582022,0.00986631397127559,0.00199391498921852,"female","hispanic"
"[24,25)",0.889543634155138,0.00752099603359392,0.023448541375146,0.00312178568765135,0.0759635716531853,0.00633494644078771,0.0110442528165319,0.00271644381580402,"male","hispanic"
"[24,25)",0.884867623465647,0.0108112770063927,0.0277088910948979,0.00572518264102714,0.0796831672276153,0.00885172967341363,0.00774031821183992,0.00221512402027536,"female","non-hispanic asian"
