"sex","race","x","lx","dx","Lx","pr_lost_none","pr_lost_mom","pr_lost_dad","pr_lost_both","mx_lost_none_to_lost_mom","mx_lost_none_to_lost_dad","mx_lost_none_to_lost_both","mx_lost_dad_to_lost_both","mx_lost_mom_to_lost_both","Lx_lost_mom","Lx_lost_dad","Lx_lost_both","Lx_lost_none","dx_lost_mom_to_dead","dx_lost_dad_to_dead","dx_lost_both_to_dead","dx_lost_none_to_dead","dx_lost_none_to_lost_mom","dx_lost_none_to_lost_dad","dx_lost_none_to_lost_both","dx_lost_mom_to_lost_both","dx_lost_dad_to_lost_both","ex_lost_none","ex_lost_mom","ex_lost_dad","ex_lost_both","ex","lx_lost_mom","lx_lost_dad","lx_lost_both","lx_lost_none"
"female","non-hispanic asian","[15,20)",99582.28125,103.032704353333,497674.515625,0.977448505294127,0,0.022551494705873,0,0,0.022551494705873,0,0,NA,0,11223.3042043651,0,486451.211420635,0,2.32354148675596,0,100.709162866577,0,10967.9307768647,0,NA,0,32.8056777992591,2.66188908439938,10.95030581229,24.8695610889822,71.2874337849307,0,0,0,99582.285774231
"female","non-hispanic asian","[20,25)",99479.2421875,129.422155380249,497074.8515625,0.98970281624513,0.00474825437218146,0.00554892938268903,0,0.00474825437218146,0.00554892938268903,0,0,0,2360.23783723309,2758.23324923094,0,491956.380476036,0.614529315141415,0.718154400760408,0,128.089471664347,2335.32583312404,2729.12045519189,0,0,0,27.9496803618739,2.66464622799742,10.8488274059673,24.8953205962225,66.3584745920612,0,10965.607235378,0,88513.6458344996
"female","non-hispanic asian","[25,30)",99349.8203125,128.086090087891,496431.6015625,0.871358073138254,0.0364671468848852,0.0854862509213739,0.00668852905548659,0.0364671468848852,0.0854862509213739,0.00668852905548659,0.0725635478290881,0.154986080271993,18103.4441324785,42438.0764564714,3320.39719111252,432569.683782438,4.67093426114574,10.9495996367911,0.856707535156529,111.608848654797,15770.5121401649,36969.2195067637,2892.5083994744,2805.05791572351,3078.66284892671,23.0343309540752,2.64436059164846,10.8351972085443,24.9277514457214,61.4416401999894,2334.7113038089,13694.0095361691,0,83321.1100745194
"female","non-hispanic asian","[30,35)",99221.734375,150.497665405273,495747.0234375,0.86345508521115,0.0278973508372884,0.105627816889928,0.00301974706163419,0.0278973508372884,0.105627816889928,0.00301974706163419,0.02779396934275,0.0976723970505465,13830.0286393774,52364.675815383,1497.03061733928,428055.2883654,4.19848617200376,15.8967398437898,0.45446488289038,129.94797450659,11937.9833530508,45200.8194973693,1292.22628924421,1350.40197227729,1454.98036075593,18.7044398005524,2.46531979137512,10.4214749497812,24.9264664170104,56.5177009587192,15295.4945939892,47573.6165943693,8775.37245658947,27577.2611794616
"female","non-hispanic asian","[35,40)",99071.234375,206.390296936035,494869.2265625,0.854488613549142,0.0466117166442748,0.072914563291261,0.0259851065153226,0.0466117166442748,0.072914563291261,0.0259851065153226,0.26274209576373,0.357937240011133,23066.7041645027,36083.1735410888,12859.2295633819,422860.119293527,9.62020603891021,15.0488583686447,5.36307384961193,176.358158678868,19702.0157041539,30819.8018534551,10983.4825553862,8252.9889947975,9476.61466940539,14.4121719908488,2.3294680671518,9.90875050301427,24.9492217868475,51.5996123478624,25878.8774885907,91303.5589911389,12872.526613984,-30983.7159347094
"female","non-hispanic asian","[40,45)",98864.8515625,311.008922576904,493608.421875,0.717304869030582,0.0536449730509394,0.211958415675085,0.0170917422433937,0.0536449730509394,0.211958415675085,0.0170917422433937,0.0746200849574478,0.241624765473991,26479.6104892011,104624.459064504,8436.62791585585,354067.724405439,16.6840652702397,65.9209584902158,5.31568434008005,223.088214476369,18981.9859726837,75000.3484821633,6047.82131598336,6394.09839093778,7802.16699649729,10.165104523819,2.10101536999789,9.56446052324934,24.8712351325465,46.7018155496127,37318.2839919082,112631.69731682,41580.2497597235,-92665.3742063834
"female","non-hispanic asian","[45,50)",98553.84375,512.034523010254,491587.8828125,0.528049583283977,0.0555553598274593,0.307574988080531,0.108820068808033,0.0555553598274593,0.307574988080531,0.108820068808033,0.261338522174521,0.662021505959658,27310.3417164673,151200.137196588,53494.6272328513,259582.776666593,28.4462621699161,157.489012311699,55.719632026064,270.379616502574,14406.1935258388,79758.0074318155,28218.3928897667,18061.2015140879,39473.2624618048,6.60455037258985,1.8389639135325,8.53304629066721,24.8641174042427,41.8406779810323,49889.4875083838,179763.957843996,61819.0207788018,-192918.61819169
"female","non-hispanic asian","[50,55)",98041.8125,821.16160583496,488287.84375,0.386072895275807,0.108995807885563,0.311349219273311,0.193582077565319,0.108995807885563,0.311349219273311,0.193582077565319,0.383383004336105,0.639776027507283,53221.328010231,152028.038932211,94523.7752430151,188514.701564543,89.503172632588,255.668024873933,158.962169674406,317.028238654034,20512.7574463386,58595.1986590692,36431.6965953849,33992.4678288115,58186.9475336684,3.99136897629908,1.5700099432546,7.03541026075324,24.4483415115009,37.0451306918078,46206.0332579648,219891.213801695,147516.158012435,-315571.591655614
"female","non-hispanic asian","[55,60)",97220.6484375,1179.94776916504,483336.0078125,0.245654077463884,0.0525051759288553,0.369865894723361,0.3319748518839,0.0525051759288553,0.369865894723361,0.3319748518839,0.473005953969879,0.863438482806119,25377.6421229459,178769.504981588,160455.39960371,118733.461104256,61.9533652068707,436.422437369061,391.712985899302,289.858980689805,6218.90216714518,43808.2488736907,39320.2972715665,21858.5398921741,84352.6098332174,2.08604191072091,1.03584263310291,5.53109183445559,23.6825815931858,32.3355579714652,32636.8197028593,220043.796902222,275968.307800626,-431428.27259506
"female","non-hispanic asian","[60,Inf)",96040.703125,96040.7018432617,2660347.90576172,0.0316022148613529,0.0283149621834738,0.134932287974105,0.805150534981069,0.0283149621834738,0.134932287974105,0.805150534981069,0.856467659360117,0.966027433313315,75327.6503465267,358966.829731546,2141980.53955981,84072.8861238322,2719.38884076624,12958.9916383501,77327.2224690595,3035.09889508589,2294.58188081434,10934.6140431334,65247.6177409071,70141.5724997518,296344.523211934,0.875388073892052,0.784330475470233,3.73765307886532,22.3028410857421,27.7002127139697,16935.2286126235,179063.013505326,421108.041811684,-521065.579888153
"male","non-hispanic asian","[0,5)",1e+05,379.142685890198,498264.703125,1,0,0,0,0,0,0,NA,NA,0,0,0,498264.703125,0,0,0,379.142685890198,0,0,0,NA,NA,49.0112071358348,1.89564352300529,7.64735202971112,22.5841719550035,81.1383746435547,0,0,0,1e+05
"male","non-hispanic asian","[5,10)",99620.859375,28.142219543457,498031.7265625,1,0,0,0,0,0,0,NA,NA,0,0,0,498031.7265625,0,0,0,28.142219543457,0,0,0,NA,NA,44.1961255713016,1.90285803083627,7.6764565952241,22.6701236033214,76.4455638006834,0,0,0,99620.8573141098
"male","non-hispanic asian","[10,15)",99592.71875,53.8690929412841,497855.3671875,1,0,0,0,0,0,0,NA,NA,0,0,0,497855.3671875,0,0,0,53.8690929412841,0,0,0,NA,NA,39.2079293838534,1.90339569679163,7.67862563216863,22.6765292066128,71.4664799194265,0,0,0,99592.7150945663
"male","non-hispanic asian","[15,20)",99538.8515625,156.774261474609,497360.0859375,0.961284040840603,0.0190249043290143,0.0196910548303829,0,0.0190249043290143,0.0196910548303829,0,0,0,9462.22805203127,9793.54472263925,0,478104.31316283,2.98261532580632,3.08705057868931,0,150.704595570114,9093.02167669927,9411.41071267726,0,0,0,34.2275288817177,1.90442575260679,7.68278105450049,22.6888010063317,66.5035366951566,0,0,0,99538.8460016251
"male","non-hispanic asian","[20,25)",99382.0703125,299.614730834961,496194.7734375,0.982444508349885,0.00651226509151585,0.0110432265585994,0,0.00651226509151585,0.0110432265585994,0,0,0,3231.35190164965,5479.59130026319,0,487483.830235587,1.95117055252043,3.30871335290424,0,294.354846929536,3172.70701352747,5380.14375368211,0,0,0,29.4707545771187,1.8122194846835,7.59635672586223,22.7245939674925,61.603924755157,9090.03906137346,9408.32366209857,0,80883.7090166784
"male","non-hispanic asian","[25,30)",99082.4609375,328.19149017334,494597.9921875,0.955338779169117,0.00693335279344323,0.0377278680374395,0,0.00693335279344323,0.0377278680374395,0,0,0,3429.22237076462,18660.1277808325,0,472508.642035903,2.27546738517762,12.3819652322704,0,313.534057555892,3273.8952709519,17814.9147217316,0,0,0,24.639888333517,1.78508659023332,7.56402354015975,22.7933094730553,56.7823079369654,12260.7949043484,14785.1587024278,0,72036.5034025393
"male","non-hispanic asian","[30,35)",98754.265625,366.547569274902,492889.546875,0.816825111887816,0.0283048999417019,0.127340668859883,0.0275293193105995,0.0283048999417019,0.127340668859883,0.0275293193105995,0.177757612277306,0.493054612014921,13951.1893066077,62764.8845731071,13568.9137207786,402604.559274507,10.3750922722002,46.6764126404303,10.0908050770929,299.405259285179,11387.2071304318,51229.8073980765,11075.187045185,6873.58274362128,11148.6389289156,19.9370844268192,1.75629426109748,7.40020630544157,22.8690596928365,51.9626446861947,15532.4147079151,32587.6914589271,0,50634.1593522999
"male","non-hispanic asian","[35,40)",98387.71875,506.83871459961,490728.6171875,0.86658468289461,0.037070895830577,0.0514042347498494,0.0449401865249635,0.037070895830577,0.0514042347498494,0.0449401865249635,0.466453437887972,0.547976995720353,18191.7494488409,25225.5290363752,22053.4355895437,425257.90311274,18.7889651918257,26.0536562655903,22.7774263721792,439.218666770015,15748.4091979793,21837.4793813828,19091.4309182915,9958.36428917471,11754.3819240254,15.9193402581016,1.62103931970143,6.78984189369946,22.8163464942577,47.1465679657601,20035.6640024535,72622.1835154475,29087.3179126447,-23357.4474806785
"male","non-hispanic asian","[40,45)",97880.875,677.916473388672,487821.0078125,0.77087313544083,0.077810504866709,0.110629758626931,0.0406866010655296,0.077810504866709,0.110629758626931,0.0406866010655296,0.268884350299083,0.343355230032334,37957.5989024774,53967.5203474431,19847.7787362518,376048.109826328,52.7490230518315,74.9977358202091,27.5821171085156,522.587597408116,29219.8304749668,41544.2978824376,15278.8571128527,13014.8284496913,14490.8559284049,11.6571257550253,1.44357732009072,6.56728421724769,22.7091844672417,42.3771717596054,25806.9199460663,82679.2273165394,69868.7176177642,-80473.9856451022
"male","non-hispanic asian","[45,50)",97202.9609375,1069.62983703613,483534.625,0.538722107459442,0.06242184318213,0.305514245401523,0.0933418039569045,0.06242184318213,0.305514245401523,0.0933418039569045,0.234023789051332,0.599252814577381,30183.1225348801,147726.716082384,45133.9941731253,260490.792209611,66.7682659503968,326.787152521049,99.8411785550824,576.233240009605,16224.345840753,79407.6003524675,24260.8938088858,18047.3100604656,34495.0898740635,7.8697351570642,1.06314675315914,6.0578813601066,22.6633741010239,37.6541373713539,41959.17294829,109657.671534752,112625.676991605,-167039.558712767
"male","non-hispanic asian","[50,55)",96133.3359375,1699.39419555664,476706.2734375,0.434475199437493,0.0456349250975151,0.229098244873995,0.290791630590997,0.0456349250975151,0.229098244873995,0.290791630590997,0.55933312863789,0.86435397466136,21754.4550818359,109212.570564954,138622.194565848,207117.053224862,77.5517268253793,389.328227551081,494.169609142791,738.34463203739,9418.07690835546,47280.9999179778,60013.2011909716,18736.5175732535,60868.4446050988,5.24761532439638,0.761004380736777,4.58859858368855,22.4460438435584,33.0432621323801,40069.4404626269,154243.394860635,189329.129556464,-287508.631954883
"male","non-hispanic asian","[55,60)",94433.9375,2523.48471069336,466305.6015625,0.374929711571532,0.0723999805738553,0.275125908918593,0.277544398936019,0.0723999805738553,0.275125908918593,0.277544398936019,0.502188004297548,0.793110034585332,33760.5164946049,128292.752463714,129420.507906163,174831.824698018,182.70024403262,694.276024671684,700.379047253623,946.129394735432,12589.320962029,47840.4599682572,48261.0007865213,26630.9030077913,64078.4242343305,3.1488013896075,0.544332218503987,3.51467626310842,21.382046880284,28.5898567515039,30673.4480709035,140266.621945963,328453.123316646,-404959.254604226
"male","non-hispanic asian","[60,Inf)",91910.453125,91910.4517822266,2233547.14404297,0.0548552956470452,0.00789905789716233,0.0911608096755188,0.846084836780274,0.00789905789716233,0.0911608096755188,0.846084836780274,0.902735414114491,0.990750343248398,17642.918206837,203611.9660994,1889770.37080864,122521.88892809,726.005979982154,8378.6312021105,77764.0395945664,5041.77500556753,927.982221639235,10709.5823059494,99398.1430130658,16760.4365954594,176244.045427457,1.3330571742635,0.191957689326613,2.21532980391777,20.5609950397972,24.3013397073051,16449.1657811085,123334.381655218,466723.072298035,-514596.165715768
"all","non-hispanic black","[0,5)",1e+05,1206.47680664063,494553.421875,0.991986055500486,0,0.00801394449951336,0,0,0.00801394449951336,0,0,NA,0,3963.32367495067,0,490590.098200049,0,9.6686381683681,0,1196.80816847226,0,3921.9706647473,0,NA,0,41.4981144399415,3.36326503100799,10.0883155266535,16.5957450060591,71.5454400036621,0,0,0,1e+05
"all","non-hispanic black","[5,10)",98793.5234375,104.503417015076,493684.0078125,0.982449249994973,0.00841798646501963,0.00717272894766914,0.00196003459233797,0.00841798646501963,0.00717272894766914,0.00196003459233797,0.214615716672376,0.188864002251025,4155.82529576227,3541.06157383803,967.637732996548,485019.483209903,0.87970834998121,0.749574684354374,0.204830312367069,102.669303668373,4082.02317612313,3478.17686831674,950.453729662533,784.71965277392,759.806596942178,37.0390812927028,3.40433756584833,10.1713978206892,16.7984139330329,67.4132306122733,0,3912.30202657894,0,94881.2211667804
"all","non-hispanic black","[10,15)",98689.0234375,138.346412658691,493197.3671875,0.949022899144123,0.00533331586624986,0.0456437849896265,0,0.00533331586624986,0.0456437849896265,0,0,0,2630.37734361375,22511.3945853561,0,468055.59525853,0.737845117671349,6.31465391347945,0,131.293913627541,2495.58810056665,21357.8362020079,0,0,0,32.1636768915281,3.3658320473239,10.1462871202764,16.8063965484805,62.482192607609,3296.42381499923,6629.92272326914,2494.77514906626,86267.8980890097
"all","non-hispanic black","[15,20)",98550.6796875,580.748268127442,491514.53125,0.905732493914322,0.0380873917310643,0.0491208275738281,0.00705928678078584,0.0380873917310643,0.0491208275738281,0.00705928678078584,0.12565454630845,0.156363369653715,18720.5064932292,24143.6005395622,3469.74203301728,445180.682184191,22.119186785307,28.5268355424874,4.09966857215632,526.002577227491,16935.7369672413,21841.8058468695,3138.944901764,2923.74284632581,3030.16864547342,27.4594378842109,3.34386633868362,9.93210575447056,16.8299890790433,57.5653990564083,5791.2740704482,27981.4442713636,2494.77514906626,62283.1798728075
"all","non-hispanic black","[20,25)",97969.9296875,1033.56381225586,487361.9765625,0.909122615303115,0.0186590891745642,0.0700537097104818,0.00216458581183919,0.0186590891745642,0.0700537097104818,0.00216458581183919,0.0299728177767664,0.103948309472393,9093.73058097155,34141.514430036,1054.93681969709,443071.794731795,19.2853593404846,72.4049792710308,2.23723756363946,939.636236080704,8249.78337231409,30972.9978849275,957.032997237661,943.273240188386,1021.14720938449,23.0781586998521,3.17260403227431,9.74454279325106,16.8943381517102,52.8896436770877,19781.1490045784,46764.5546372171,11583.5318740574,19840.6895797053
"all","non-hispanic black","[25,30)",96936.3671875,1108.55101013184,481955.84375,0.842356737487556,0.0512516180062175,0.0977292060964098,0.00866243840981655,0.0512516180062175,0.0977292060964098,0.00866243840981655,0.0814202886892081,0.144581070419701,24701.0167997392,47101.1619832128,4174.91281273555,405978.752154312,56.8150329116834,108.337810137557,9.60275484940695,933.795412233188,20759.2093982899,39584.7220557581,3508.67699098507,3563.08507108701,3826.16931049299,18.7534755340419,3.11261987777617,9.49623639269523,17.0635875060263,48.4259193105396,27068.3737773636,76644.0003334891,14502.7480833042,-21278.7609108547
"all","non-hispanic black","[30,35)",95827.8046875,1350.67376708984,475877.34375,0.740472955523779,0.0865105928241086,0.138115580680744,0.0349008709713687,0.0865105928241086,0.138115580680744,0.0349008709713687,0.201719955750477,0.28745943653361,41168.4311193746,65726.0756648411,16608.5337724164,352374.303193368,116.847588302914,186.549091651861,47.1396908696151,1000.13739626545,30397.587386184,48530.2469452787,12263.264423157,11800.6650706543,13220.630400251,14.7338764866805,2.89086291281406,9.11457273519619,17.2174169760844,43.9567291107752,44207.6830716548,112294.215268617,25391.0767010199,-86065.1647681209
"all","non-hispanic black","[35,40)",94477.1328125,1678.17736816406,468346.25,0.690551614085317,0.0519195069933938,0.194257197113438,0.0632716818078513,0.0519195069933938,0.194257197113438,0.0632716818078513,0.24568771499677,0.549275360956839,24316.3064022047,90979.6298035894,29633.0549059004,323417.258888305,87.1301416025492,325.998031798757,106.181104455614,1158.86809030714,16731.4967747165,62601.011742706,20389.8303624811,13308.4895362291,22272.4836461698,11.2147850333771,2.49644129163182,8.5491948810145,17.2877678313598,39.5481890373832,62687.7577988816,147417.282721993,62628.4969042125,-178256.400919006
"all","non-hispanic black","[40,45)",92798.9609375,2140.7734375,458859.125,0.581650881695577,0.0886939609728341,0.262921832232925,0.0667333250986638,0.0886939609728341,0.262921832232925,0.0667333250986638,0.202433736025367,0.429353987870353,40698.0333247788,120644.081881797,30621.1951631134,266895.814630311,189.873675717305,562.856074583078,142.860929767272,1245.18275743235,23561.6067757418,69845.3508658515,17727.7499794383,17392.3398866135,24308.49116666,7.93245386302842,2.27955471622549,7.72340318435973,17.2810736922929,35.2164854559066,66023.6348957664,187419.81278673,118493.119344637,-279137.607889217
"all","non-hispanic black","[45,50)",90658.1796875,2807.0126953125,446597.640625,0.506655144388769,0.105986664533968,0.270081094907687,0.117277096169576,0.105986664533968,0.270081094907687,0.117277096169576,0.302761368859717,0.52528496250361,47333.3943185834,120617.57976319,52375.6744486839,226270.992094543,297.505912880675,758.121062169778,329.198297817385,1422.18742244466,23830.9748316454,60727.411354525,26369.6148891439,24707.2448775136,36288.8137871055,5.17578957751875,1.88446620404271,6.57502401419111,17.3513795753273,30.9866593710798,72003.0281091774,232393.816411338,177778.839447582,-391517.498267681
"all","non-hispanic black","[50,55)",87851.171875,3838.83422851563,430204.1953125,0.353449105406969,0.0809851361058357,0.320070024674866,0.245495733812329,0.0809851361058357,0.320070024674866,0.245495733812329,0.434071069770903,0.751945233035751,34840.1453106843,137695.467408903,105613.294617385,152055.287975528,310.888512484079,1228.69576624372,942.41742591333,1356.8325238745,12204.3349256914,48234.058354875,36995.8279054882,25964.110049674,59236.2775551106,2.76554841857472,1.40588769377234,5.4121318887071,17.3096019149415,26.8931699159956,70829.2521504285,256074.292916588,264815.314703527,-503867.68676544
"all","non-hispanic black","[55,60)",84012.328125,5440.05065917969,407204.8828125,0.130684931754209,0.0742967286811803,0.359490251433763,0.435528088130848,0.0742967286811803,0.359490251433763,0.435528088130848,0.547821435627968,0.854270082131813,30253.9906959721,146386.185707322,177349.164088874,53215.5423203321,404.17796783695,1955.64517928092,2369.29486292749,710.932649134336,3900.92073925226,18874.8953321305,22867.2322681532,25499.8019708833,79122.1460605946,1.08200050518852,1.05542529401076,4.02044162915611,16.8434270288825,23.0012944572379,56758.5885139618,243843.377950109,386069.112787887,-602658.740475369
"all","non-hispanic black","[60,Inf)",78572.2734375,78572.2804870606,1525187.41442871,0.0247089890701058,0.0383000442196575,0.125479973043468,0.811510993666769,0.0383000442196575,0.125479973043468,0.811510993666769,0.866081982109148,0.954931105254982,58414.7454158847,191380.475648751,1237706.35421109,37685.8391529819,3009.32181709375,9859.24763748015,63762.2694127186,1941.44161976806,1369.01200612711,4485.20603892266,29006.9715601983,52908.3623943139,157212.264950888,0.479632795440989,0.743452401976767,2.43572531729,15.7524569426596,19.4112674573673,34755.5293144938,181640.482042364,511188.99822459,-649012.721464039
"female","non-hispanic black","[0,5)",1e+05,1093.63224029541,495041.25,0.990559428514864,0,0.00944057148513609,0,0,0.00944057148513609,0,0,NA,0,4673.47230871613,0,490367.777691284,0,10.3245133429583,0,1083.30772695245,0,4619.12501526519,0,NA,0,41.6202089887754,3.56963416624546,11.1237901522421,19.0370396126589,75.3506729199219,0,0,0,1e+05
"female","non-hispanic black","[5,10)",98906.375,87.4067144393921,494294.8125,0.981455119589041,0.00754713792080116,0.00703829128247016,0.0039594512076875,0.00754713792080116,0.00703829128247016,0.0039594512076875,0.360023996854898,0.344102945145097,3730.51112347405,3478.99086978897,1957.13619230679,485128.17431443,0.659670529078174,0.615193916268132,0.346082621047048,85.7857673729987,3660.68180379946,3413.86961493926,1920.50167111228,1283.45286991208,1252.29871339055,37.1225122868597,3.60910423240712,11.1995363586573,19.2475354724697,71.1786883503939,0,4608.80050192223,0,94297.5672577824
"female","non-hispanic black","[10,15)",98818.9765625,92.3290939331055,493900.53125,0.95314817816831,0,0.0468518218316903,0,0,0.0468518218316903,0,0,NA,0,23140.1396927022,0,470760.391557298,0,4.32578625883526,0,88.0033076742702,0,22051.8588753675,0,NA,0,32.2460832698105,3.57454527246255,11.1742358649841,19.2447532976704,66.2396177049275,2376.5692633583,6769.75620955468,4455.90717179386,85216.7284005584
"female","non-hispanic black","[15,20)",98726.6484375,267.516887664795,493057.3359375,0.887935439495626,0.0324776339976427,0.066017602704763,0.0135693238019685,0.0324776339976427,0.066017602704763,0.0135693238019685,0.170496894371474,0.294684479722199,16013.3356964309,32550.4633145907,6690.4546442719,437803.082282207,8.68831556576571,17.6608236066692,3.63002327121844,237.537725221142,14211.093606101,28887.0282778563,5937.46855867841,4716.3211865675,5546.74178991335,27.5079180575422,3.57788814966903,10.9502999389005,19.2627507888866,61.2988569349983,2376.5692633583,28817.2892986634,4455.90717179386,63076.8662175166
"female","non-hispanic black","[20,25)",98459.125,495.627685546876,491123.625,0.858377127618923,0.030716671258233,0.106659766465343,0.00424643465750116,0.030716671258233,0.106659766465343,0.00424643465750116,0.0382885232251139,0.121454731960474,15085.6829362767,52383.1311481126,2085.5243823176,421569.286533293,15.2240326834223,52.8635331941881,2.10465058112334,425.435469088142,12936.1372255654,44919.1048028232,1788.35984495255,1830.37854665726,2003.64866695023,23.1361133163871,3.42497020773484,10.6494542688493,19.2471380426071,56.4576758355783,11862.653367326,52139.9149629997,20652.8086836819,13803.7380496597
"female","non-hispanic black","[25,30)",97963.5,612.067581176758,488347.0625,0.849956507863422,0.0705651023227377,0.0639702148615586,0.0155081749522821,0.0705651023227377,0.0639702148615586,0.0155081749522821,0.195124422986001,0.180174096342709,34460.2604343209,31239.666515136,7573.37168268306,415073.76386786,43.1906114941685,39.1540946776717,9.49205113150931,520.230823873409,29253.0124775013,26519.0785804421,6428.96871753282,6201.06445409172,6087.98198290948,18.9498352600614,3.28830520416649,10.168611961499,19.323225957086,51.7299783828129,22953.1880135508,95002.5075656785,26273.0910916608,-46265.2992927696
"female","non-hispanic black","[30,35)",97351.421875,841.234481811524,484759.2265625,0.693313427877675,0.0821041616180943,0.193883064872473,0.0306993456317573,0.0821041616180943,0.193883064872473,0.0306993456317573,0.136695236117697,0.272148857603873,39800.7498835499,93986.604571147,14881.7910444256,336090.081063378,69.0688518533672,163.101119610025,25.8253481144843,583.239162233648,27546.5079714279,65049.094793478,10299.8405013426,10812.9316034577,12825.2259576974,14.8053145487883,2.95500179548911,9.91164928863724,19.3669228250736,47.0388884579883,45961.9454254662,115394.450068533,44981.6141950633,-108986.589892119
"female","non-hispanic black","[35,40)",96510.1875,1147.78495788574,479838.171875,0.71373672305975,0.0229625080780192,0.187828035327124,0.0754727335351068,0.0229625080780192,0.187828035327124,0.0754727335351068,0.286640763949296,0.7667247247864,11018.2878978216,90127.06109824,36214.6984858946,342478.124393044,26.3560213672803,215.586193617705,86.6264682821144,819.216274618644,7845.34543759655,64173.1214638941,25785.9317323174,8427.78594284532,25772.2938544689,11.4519344558085,2.56835970348201,9.02419287916129,19.3815361028066,42.4260231412584,62626.4529415831,167455.217784704,78893.7869094465,-212465.272320602
"female","non-hispanic black","[40,45)",95362.40625,1616.28176879883,472966.25,0.613719106305911,0.07376864589106,0.206796226640472,0.105716021162557,0.07376864589106,0.206796226640472,0.105716021162557,0.338278009600405,0.588997505458095,34890.0798146726,97807.635828294,50000.1100941754,290268.424262858,119.230917462697,334.240970975385,170.866877674993,991.943002685754,21339.5343106935,59821.2847804368,30581.1586147305,20479.943263117,32973.1060013281,7.9984371952102,2.4837312518283,8.18770746680672,19.2350534866457,37.904929400491,62017.656414967,205640.459200511,138793.171970796,-311088.887229028
"female","non-hispanic black","[45,50)",93746.125,2153.71179199219,463609.5625,0.51259886328118,0.10557759443279,0.26972689272265,0.11209664956338,0.10557759443279,0.26972689272265,0.11209664956338,0.293582341445584,0.514974337365114,48946.7823647882,125047.966729632,51969.0786617943,237645.734743785,227.383710100069,580.913989474184,241.423876007467,1103.99021641047,24973.5083701358,63801.6697505638,26515.5370433956,25089.2400390249,36541.3287762866,5.04001411164341,2.15437714186052,7.28554753465796,19.0333293748388,33.5132681630007,62758.0165450809,232154.397008645,222656.512972297,-423822.807937575
"female","non-hispanic black","[50,55)",91592.421875,3021.29412841797,450868.859375,0.31361428669739,0.10871886434871,0.354013827581319,0.223653021372582,0.10871886434871,0.354013827581319,0.223653021372582,0.387166100629794,0.67289993823402,49017.950361448,159613.810644567,100838.182642028,141398.915726956,328.471666505026,1069.57989865021,675.72156027592,947.521002986814,15269.7161305823,49721.7358353671,31412.3787860089,32763.1472064738,61382.9515952469,2.56392454048865,1.67063741017833,6.09159438877273,18.9134838954494,29.2396402348891,62414.9011660918,258833.823993448,310561.194954996,-540217.51331808
"female","non-hispanic black","[55,60)",88571.1328125,4371.16906738282,432548.78125,0.119652127762423,0.074662946790457,0.357527800903768,0.448157124543351,0.074662946790457,0.357527800903768,0.448157124543351,0.556243651070726,0.857191888980126,32295.3666387458,154648.214543918,193849.818029731,51755.3820376054,326.364363490095,1562.81446403995,1958.97056013113,523.019679721641,3825.15914467609,18316.9938489192,22960.1481978722,27403.5694491364,85152.781866054,1.054939001841,1.17419494150453,4.49729002954641,18.4201506927745,25.1465746656664,44592.9984236953,246103.028334918,435443.95098245,-637568.865073025
"female","non-hispanic black","[60,Inf)",84199.96875,84199.9673461914,1794711.82324219,0.0232247650367853,0.0399531604709003,0.135777708044043,0.801044366448271,0.0399531604709003,0.135777708044043,0.801044366448271,0.855065639739943,0.952493129656087,71704.4094730173,243681.857959369,1437643.79540626,41681.7604035404,3364.05480702695,11432.4785836491,67447.9094977951,1955.52445772029,1587.1886796482,5393.93726594032,31822.477504594,65093.7182976161,198588.464155105,0.495032967616635,0.851596628092778,2.89408489785656,17.0741606766482,21.3148751702142,20688.2237557449,177704.425853743,569001.479935381,-683194.185944215
"male","non-hispanic black","[0,5)",1e+05,1295.13831710815,494131.515625,0.993477942213886,0,0.00652205778611351,0,0,0.00652205778611351,0,0,NA,0,3222.7542988461,0,490908.761326154,0,8.44696694518917,0,1286.69135016296,0,3193.34343373993,0,NA,0,41.4174235744802,3.16788822466103,9.08262934224221,14.112192335179,67.7801334765625,0,0,0,1e+05
"male","non-hispanic black","[5,10)",98704.8671875,108.632306098938,493226.1640625,0.983423799255974,0.00927168211716713,0.00730451862685867,0,0.00927168211716713,0.00730451862685867,0,0,0,4573.03620505722,3602.77970264858,0,485050.348154794,1.00720420980415,0.793506703378305,0,106.831595185756,4496.24213032186,3542.27894968401,0,0,0,36.9873715466,3.20945492854299,9.169154528177,14.2973621638855,63.6633431672055,0,3184.89646679474,0,95519.9652160971
"male","non-hispanic black","[10,15)",98596.234375,165.147112846374,492728.9765625,0.945087627191293,0.0104209834448518,0.0444913893638549,0,0.0104209834448518,0.0444913893638549,0,0,0,5134.72050755658,21922.1967470959,0,465672.059307847,1.72099532893714,7.34762449996453,0,156.078493017473,4851.13432938529,20711.4527575294,0,0,0,32.1085614276745,3.16660964021778,9.14271631099224,14.3131149223254,58.7310023012098,4495.23492611206,6726.38190977536,0,87374.6125409055
