"x","race","name","value"
"[25,30)","hispanic","se_dx_lost_both_to_dead",1.23530786731302
"[25,30)","hispanic","se_dx_lost_none_to_dead",3.63498565094646
"[30,35)","hispanic","se_pr_lost_none",0.00751505641321508
"[30,35)","hispanic","se_pr_lost_mom",0.00420593116140563
"[30,35)","hispanic","se_pr_lost_dad",0.00585671176609137
"[30,35)","hispanic","se_pr_lost_both",0.00304582054779768
"[30,35)","hispanic","se_mx_lost_none_to_lost_mom",0.000726064920275945
"[30,35)","hispanic","se_mx_lost_none_to_lost_dad",0.000905740944720265
"[30,35)","hispanic","se_mx_lost_none_to_lost_both",0.000139573570577092
"[30,35)","hispanic","se_mx_lost_dad_to_lost_both",0.00230163504516388
"[30,35)","hispanic","se_mx_lost_mom_to_lost_both",0.00598716502644275
"[30,35)","hispanic","se_Lx_lost_mom",2053.69710592509
"[30,35)","hispanic","se_Lx_lost_dad",2859.75008688433
"[30,35)","hispanic","se_Lx_lost_both",1487.2313892291
"[30,35)","hispanic","se_Lx_lost_none",3669.49648351487
"[30,35)","hispanic","se_dx_lost_mom_to_dead",2.99174385966612
"[30,35)","hispanic","se_dx_lost_dad_to_dead",4.16596962518578
"[30,35)","hispanic","se_dx_lost_both_to_dead",2.16653924465879
"[30,35)","hispanic","se_dx_lost_none_to_dead",5.3455758110332
"[35,40)","hispanic","se_pr_lost_none",0.00908828984462239
"[35,40)","hispanic","se_pr_lost_mom",0.0055880435984812
"[35,40)","hispanic","se_pr_lost_dad",0.0070396081230635
"[35,40)","hispanic","se_pr_lost_both",0.00452735849483245
"[35,40)","hispanic","se_mx_lost_none_to_lost_mom",0.000772472895776658
"[35,40)","hispanic","se_mx_lost_none_to_lost_dad",0.00131550644654523
"[35,40)","hispanic","se_mx_lost_none_to_lost_both",0.000190560442086734
"[35,40)","hispanic","se_mx_lost_dad_to_lost_both",0.0022734392995378
"[35,40)","hispanic","se_mx_lost_mom_to_lost_both",0.00590749737320352
"[35,40)","hispanic","se_Lx_lost_mom",2706.55346249129
"[35,40)","hispanic","se_Lx_lost_dad",3409.61472548959
"[35,40)","hispanic","se_Lx_lost_both",2192.81356599626
"[35,40)","hispanic","se_Lx_lost_none",4401.88805144125
"[35,40)","hispanic","se_dx_lost_mom_to_dead",4.87927057899945
"[35,40)","hispanic","se_dx_lost_dad_to_dead",6.14672240780027
"[35,40)","hispanic","se_dx_lost_both_to_dead",3.95312003478698
"[35,40)","hispanic","se_dx_lost_none_to_dead",7.9355546303071
"[40,45)","hispanic","se_pr_lost_none",0.00985552822965078
"[40,45)","hispanic","se_pr_lost_mom",0.00577744958521622
"[40,45)","hispanic","se_pr_lost_dad",0.00938813838819658
"[40,45)","hispanic","se_pr_lost_both",0.00648806038008121
"[40,45)","hispanic","se_mx_lost_none_to_lost_mom",0.0011367558694523
"[40,45)","hispanic","se_mx_lost_none_to_lost_dad",0.00193868853311334
"[40,45)","hispanic","se_mx_lost_none_to_lost_both",0.000192777227610009
"[40,45)","hispanic","se_mx_lost_dad_to_lost_both",0.00302138559666892
"[40,45)","hispanic","se_mx_lost_mom_to_lost_both",0.00638453735937805
"[40,45)","hispanic","se_Lx_lost_mom",2769.86031215939
"[40,45)","hispanic","se_Lx_lost_dad",4500.91888176166
"[40,45)","hispanic","se_Lx_lost_both",3110.54569747633
"[40,45)","hispanic","se_Lx_lost_none",4724.9977859659
"[40,45)","hispanic","se_dx_lost_mom_to_dead",6.47466484182338
"[40,45)","hispanic","se_dx_lost_dad_to_dead",10.5210869702386
"[40,45)","hispanic","se_dx_lost_both_to_dead",7.27103124223401
"[40,45)","hispanic","se_dx_lost_none_to_dead",11.0448808223966
"[45,50)","hispanic","se_pr_lost_none",0.0118649568316635
"[45,50)","hispanic","se_pr_lost_mom",0.00703396702416241
"[45,50)","hispanic","se_pr_lost_dad",0.0107691758504114
"[45,50)","hispanic","se_pr_lost_both",0.0086464216273069
"[45,50)","hispanic","se_mx_lost_none_to_lost_mom",0.00190608944124259
"[45,50)","hispanic","se_mx_lost_none_to_lost_dad",0.00267296605549888
"[45,50)","hispanic","se_mx_lost_none_to_lost_both",0.000490764105992473
"[45,50)","hispanic","se_mx_lost_dad_to_lost_both",0.00319796957301999
"[45,50)","hispanic","se_mx_lost_mom_to_lost_both",0.00750463251083503
"[45,50)","hispanic","se_Lx_lost_mom",3325.11953224341
"[45,50)","hispanic","se_Lx_lost_dad",5090.83947129122
"[45,50)","hispanic","se_Lx_lost_both",4087.36426233013
"[45,50)","hispanic","se_Lx_lost_none",5608.84058379376
"[45,50)","hispanic","se_dx_lost_mom_to_dead",11.2666038746812
"[45,50)","hispanic","se_dx_lost_dad_to_dead",17.2494465707017
"[45,50)","hispanic","se_dx_lost_both_to_dead",13.8493409300483
"[45,50)","hispanic","se_dx_lost_none_to_dead",19.0046055310392
"[50,55)","hispanic","se_pr_lost_none",0.0129724354887731
"[50,55)","hispanic","se_pr_lost_mom",0.00812518837471984
"[50,55)","hispanic","se_pr_lost_dad",0.011253976485343
"[50,55)","hispanic","se_pr_lost_both",0.0108783548678758
"[50,55)","hispanic","se_mx_lost_none_to_lost_mom",0.00316508793797861
