"sex","race","x","name","value"
"all","non-hispanic black","[13,14)","ex",59.513309602986
"all","non-hispanic black","[13,14)","lx_lost_mom",-1.40777758873624
"all","non-hispanic black","[13,14)","lx_lost_dad",-837.003346949217
"all","non-hispanic black","[13,14)","lx_lost_both",832.252124392256
"all","non-hispanic black","[13,14)","lx_lost_none",98644.7269484871
"all","non-hispanic black","[14,15)","lx",98603.9453125
"all","non-hispanic black","[14,15)","dx",53.2673988342285
"all","non-hispanic black","[14,15)","Lx",98577.3125
"all","non-hispanic black","[14,15)","pr_lost_none",0.945974758650412
"all","non-hispanic black","[14,15)","pr_lost_mom",0.00580075464156001
"all","non-hispanic black","[14,15)","pr_lost_dad",0.0482244867080282
"all","non-hispanic black","[14,15)","pr_lost_both",0
"all","non-hispanic black","[14,15)","mx_lost_none_to_lost_mom",0
"all","non-hispanic black","[14,15)","mx_lost_none_to_lost_dad",0
"all","non-hispanic black","[14,15)","mx_lost_none_to_lost_both",0
"all","non-hispanic black","[14,15)","mx_lost_dad_to_lost_both",0
"all","non-hispanic black","[14,15)","mx_lost_mom_to_lost_both",0
"all","non-hispanic black","[14,15)","Lx_lost_mom",571.822803036887
"all","non-hispanic black","[14,15)","Lx_lost_dad",4753.84029636939
"all","non-hispanic black","[14,15)","Lx_lost_both",0
"all","non-hispanic black","[14,15)","Lx_lost_none",93251.6494005937
"all","non-hispanic black","[14,15)","dx_lost_mom_to_dead",0.30899111103148
"all","non-hispanic black","[14,15)","dx_lost_dad_to_dead",2.56879296705249
"all","non-hispanic black","[14,15)","dx_lost_both_to_dead",0
"all","non-hispanic black","[14,15)","dx_lost_none_to_dead",50.3896147561445
"all","non-hispanic black","[14,15)","dx_lost_none_to_lost_mom",0
"all","non-hispanic black","[14,15)","dx_lost_none_to_lost_dad",0
"all","non-hispanic black","[14,15)","dx_lost_none_to_lost_both",0
"all","non-hispanic black","[14,15)","dx_lost_mom_to_lost_both",0
"all","non-hispanic black","[14,15)","dx_lost_dad_to_lost_both",0
"all","non-hispanic black","[14,15)","ex_lost_none",29.0014764483527
"all","non-hispanic black","[14,15)","ex_lost_mom",3.35060539103545
"all","non-hispanic black","[14,15)","ex_lost_dad",9.84882184704719
"all","non-hispanic black","[14,15)","ex_lost_both",16.3331285746403
"all","non-hispanic black","[14,15)","ex",58.5340322610756
"all","non-hispanic black","[14,15)","lx_lost_mom",-1.40777758873624
"all","non-hispanic black","[14,15)","lx_lost_dad",767.665300028085
"all","non-hispanic black","[14,15)","lx_lost_both",832.252124392256
"all","non-hispanic black","[14,15)","lx_lost_none",97005.4311156882
"all","non-hispanic black","[15,16)","lx",98550.6796875
"all","non-hispanic black","[15,16)","dx",73.8354568481445
"all","non-hispanic black","[15,16)","Lx",98513.765625
"all","non-hispanic black","[15,16)","pr_lost_none",0.963058043551209
"all","non-hispanic black","[15,16)","pr_lost_mom",0
"all","non-hispanic black","[15,16)","pr_lost_dad",0.0206840772171343
"all","non-hispanic black","[15,16)","pr_lost_both",0.0162578792316566
"all","non-hispanic black","[15,16)","mx_lost_none_to_lost_mom",0
"all","non-hispanic black","[15,16)","mx_lost_none_to_lost_dad",0
"all","non-hispanic black","[15,16)","mx_lost_none_to_lost_both",0
"all","non-hispanic black","[15,16)","mx_lost_dad_to_lost_both",0
"all","non-hispanic black","[15,16)","mx_lost_mom_to_lost_both",NA
"all","non-hispanic black","[15,16)","Lx_lost_mom",0
"all","non-hispanic black","[15,16)","Lx_lost_dad",2037.66633513817
"all","non-hispanic black","[15,16)","Lx_lost_both",1601.62490418697
"all","non-hispanic black","[15,16)","Lx_lost_none",94874.4743856749
"all","non-hispanic black","[15,16)","dx_lost_mom_to_dead",0
"all","non-hispanic black","[15,16)","dx_lost_dad_to_dead",1.52721829080941
"all","non-hispanic black","[15,16)","dx_lost_both_to_dead",1.20040794045132
"all","non-hispanic black","[15,16)","dx_lost_none_to_dead",71.1078306168838
"all","non-hispanic black","[15,16)","dx_lost_none_to_lost_mom",0
"all","non-hispanic black","[15,16)","dx_lost_none_to_lost_dad",0
"all","non-hispanic black","[15,16)","dx_lost_none_to_lost_both",0
"all","non-hispanic black","[15,16)","dx_lost_mom_to_lost_both",NA
"all","non-hispanic black","[15,16)","dx_lost_dad_to_lost_both",0
"all","non-hispanic black","[15,16)","ex_lost_none",28.0709210435352
"all","non-hispanic black","[15,16)","ex_lost_mom",3.34661403639434
"all","non-hispanic black","[15,16)","ex_lost_dad",9.80590751445625
"all","non-hispanic black","[15,16)","ex_lost_both",16.3419564620226
"all","non-hispanic black","[15,16)","ex",57.5653990564083
"all","non-hispanic black","[15,16)","lx_lost_mom",-1.71676869976772
"all","non-hispanic black","[15,16)","lx_lost_dad",765.096507061033
"all","non-hispanic black","[15,16)","lx_lost_both",832.252124392256
"all","non-hispanic black","[15,16)","lx_lost_none",96955.0415009321
"all","non-hispanic black","[16,17)","lx",98476.84375
"all","non-hispanic black","[16,17)","dx",94.4324951171875
"all","non-hispanic black","[16,17)","Lx",98429.625
"all","non-hispanic black","[16,17)","pr_lost_none",0.90945803536834
"all","non-hispanic black","[16,17)","pr_lost_mom",0.0572057927830663
"all","non-hispanic black","[16,17)","pr_lost_dad",0.0211794718766405
"all","non-hispanic black","[16,17)","pr_lost_both",0.0121566999719535
"all","non-hispanic black","[16,17)","mx_lost_none_to_lost_mom",0
"all","non-hispanic black","[16,17)","mx_lost_none_to_lost_dad",0
"all","non-hispanic black","[16,17)","mx_lost_none_to_lost_both",0
"all","non-hispanic black","[16,17)","mx_lost_dad_to_lost_both",0
"all","non-hispanic black","[16,17)","mx_lost_mom_to_lost_both",0
"all","non-hispanic black","[16,17)","Lx_lost_mom",5630.74473146493
"all","non-hispanic black","[16,17)","Lx_lost_dad",2084.68747451577
"all","non-hispanic black","[16,17)","Lx_lost_both",1196.5794194769
"all","non-hispanic black","[16,17)","Lx_lost_none",89517.6133745425
"all","non-hispanic black","[16,17)","dx_lost_mom_to_dead",5.40208574766175
"all","non-hispanic black","[16,17)","dx_lost_dad_to_dead",2.00003037457547
"all","non-hispanic black","[16,17)","dx_lost_both_to_dead",1.14798751074261
"all","non-hispanic black","[16,17)","dx_lost_none_to_dead",85.8823914842077
"all","non-hispanic black","[16,17)","dx_lost_none_to_lost_mom",0
"all","non-hispanic black","[16,17)","dx_lost_none_to_lost_dad",0
"all","non-hispanic black","[16,17)","dx_lost_none_to_lost_both",0
"all","non-hispanic black","[16,17)","dx_lost_mom_to_lost_both",0
"all","non-hispanic black","[16,17)","dx_lost_dad_to_lost_both",0
"all","non-hispanic black","[16,17)","ex_lost_none",27.1285489276139
"all","non-hispanic black","[16,17)","ex_lost_mom",3.34912325963321
"all","non-hispanic black","[16,17)","ex_lost_dad",9.79256795247653
"all","non-hispanic black","[16,17)","ex_lost_both",16.3379453543024
"all","non-hispanic black","[16,17)","ex",56.608185494026
"all","non-hispanic black","[16,17)","lx_lost_mom",-1.71676869976772
"all","non-hispanic black","[16,17)","lx_lost_dad",763.569288770224
"all","non-hispanic black","[16,17)","lx_lost_both",831.051716451805
"all","non-hispanic black","[16,17)","lx_lost_none",96883.9336703152
"all","non-hispanic black","[17,18)","lx",98382.4140625
"all","non-hispanic black","[17,18)","dx",116.045562744141
"all","non-hispanic black","[17,18)","Lx",98324.390625
"all","non-hispanic black","[17,18)","pr_lost_none",0.901696641929164
"all","non-hispanic black","[17,18)","pr_lost_mom",0.0179673966463399
"all","non-hispanic black","[17,18)","pr_lost_dad",0.0803359614244967
"all","non-hispanic black","[17,18)","pr_lost_both",0
"all","non-hispanic black","[17,18)","mx_lost_none_to_lost_mom",0
"all","non-hispanic black","[17,18)","mx_lost_none_to_lost_dad",0
"all","non-hispanic black","[17,18)","mx_lost_none_to_lost_both",0
"all","non-hispanic black","[17,18)","mx_lost_dad_to_lost_both",0
"all","non-hispanic black","[17,18)","mx_lost_mom_to_lost_both",0
"all","non-hispanic black","[17,18)","Lx_lost_mom",1766.63332636904
"all","non-hispanic black","[17,18)","Lx_lost_dad",7898.98445233714
"all","non-hispanic black","[17,18)","Lx_lost_both",0
"all","non-hispanic black","[17,18)","Lx_lost_none",88658.7728462938
"all","non-hispanic black","[17,18)","dx_lost_mom_to_dead",2.0850366548717
"all","non-hispanic black","[17,18)","dx_lost_dad_to_dead",9.32263185209732
"all","non-hispanic black","[17,18)","dx_lost_both_to_dead",0
"all","non-hispanic black","[17,18)","dx_lost_none_to_dead",104.637894237172
"all","non-hispanic black","[17,18)","dx_lost_none_to_lost_mom",0
"all","non-hispanic black","[17,18)","dx_lost_none_to_lost_dad",0
"all","non-hispanic black","[17,18)","dx_lost_none_to_lost_both",0
"all","non-hispanic black","[17,18)","dx_lost_mom_to_lost_both",0
"all","non-hispanic black","[17,18)","dx_lost_dad_to_lost_both",0
"all","non-hispanic black","[17,18)","ex_lost_none",26.24469306978
"all","non-hispanic black","[17,18)","ex_lost_mom",3.29510458038752
"all","non-hispanic black","[17,18)","ex_lost_dad",9.78077744749661
"all","non-hispanic black","[17,18)","ex_lost_both",16.3414643536888
"all","non-hispanic black","[17,18)","ex",55.6620394513529
"all","non-hispanic black","[17,18)","lx_lost_mom",-7.11885444742948
"all","non-hispanic black","[17,18)","lx_lost_dad",761.569258395648
"all","non-hispanic black","[17,18)","lx_lost_both",829.903728941062
"all","non-hispanic black","[17,18)","lx_lost_none",96798.051278831
"all","non-hispanic black","[18,19)","lx",98266.3671875
"all","non-hispanic black","[18,19)","dx",137.763198852539
"all","non-hispanic black","[18,19)","Lx",98197.484375
"all","non-hispanic black","[18,19)","pr_lost_none",0.89576924674565
"all","non-hispanic black","[18,19)","pr_lost_mom",0.0669134597067308
"all","non-hispanic black","[18,19)","pr_lost_dad",0.0313315624503691
"all","non-hispanic black","[18,19)","pr_lost_both",0.00598573109724982
"all","non-hispanic black","[18,19)","mx_lost_none_to_lost_mom",0
"all","non-hispanic black","[18,19)","mx_lost_none_to_lost_dad",0.0236206928560044
"all","non-hispanic black","[18,19)","mx_lost_none_to_lost_both",0
"all","non-hispanic black","[18,19)","mx_lost_dad_to_lost_both",0
"all","non-hispanic black","[18,19)","mx_lost_mom_to_lost_both",0
"all","non-hispanic black","[18,19)","Lx_lost_mom",6570.73341402888
"all","non-hispanic black","[18,19)","Lx_lost_dad",3076.68061416446
"all","non-hispanic black","[18,19)","Lx_lost_both",587.783735895141
"all","non-hispanic black","[18,19)","Lx_lost_none",87962.2866109115
"all","non-hispanic black","[18,19)","dx_lost_mom_to_dead",9.2182122554897
"all","non-hispanic black","[18,19)","dx_lost_dad_to_dead",4.31633626821094
"all","non-hispanic black","[18,19)","dx_lost_both_to_dead",0.824613463428254
"all","non-hispanic black","[18,19)","dx_lost_none_to_dead",123.40403686541
"all","non-hispanic black","[18,19)","dx_lost_none_to_lost_mom",0
"all","non-hispanic black","[18,19)","dx_lost_none_to_lost_dad",2074.81526609618
"all","non-hispanic black","[18,19)","dx_lost_none_to_lost_both",0
"all","non-hispanic black","[18,19)","dx_lost_mom_to_lost_both",0
"all","non-hispanic black","[18,19)","dx_lost_dad_to_lost_both",0
"all","non-hispanic black","[18,19)","ex_lost_none",25.3734574610915
"all","non-hispanic black","[18,19)","ex_lost_mom",3.28101790173402
"all","non-hispanic black","[18,19)","ex_lost_dad",9.71194458038167
"all","non-hispanic black","[18,19)","ex_lost_both",16.360762674421
"all","non-hispanic black","[18,19)","ex",54.7271826176281
"all","non-hispanic black","[18,19)","lx_lost_mom",-9.20389110230118
"all","non-hispanic black","[18,19)","lx_lost_dad",752.246626543551
"all","non-hispanic black","[18,19)","lx_lost_both",829.903728941062
"all","non-hispanic black","[18,19)","lx_lost_none",96693.4133845938
"all","non-hispanic black","[19,20)","lx",98128.6015625
"all","non-hispanic black","[19,20)","dx",158.67155456543
"all","non-hispanic black","[19,20)","Lx",98049.265625
"all","non-hispanic black","[19,20)","pr_lost_none",0.881037580849025
"all","non-hispanic black","[19,20)","pr_lost_mom",0.0423519155517299
"all","non-hispanic black","[19,20)","pr_lost_dad",0.0766105035992458
"all","non-hispanic black","[19,20)","pr_lost_both",0
"all","non-hispanic black","[19,20)","mx_lost_none_to_lost_mom",0
"all","non-hispanic black","[19,20)","mx_lost_none_to_lost_dad",0
"all","non-hispanic black","[19,20)","mx_lost_none_to_lost_both",0
"all","non-hispanic black","[19,20)","mx_lost_dad_to_lost_both",0
"all","non-hispanic black","[19,20)","mx_lost_mom_to_lost_both",0
"all","non-hispanic black","[19,20)","Lx_lost_mom",4152.57421765913
"all","non-hispanic black","[19,20)","Lx_lost_dad",7511.60361706747
"all","non-hispanic black","[19,20)","Lx_lost_both",0
"all","non-hispanic black","[19,20)","Lx_lost_none",86385.0877902734
"all","non-hispanic black","[19,20)","dx_lost_mom_to_dead",6.72004427941679
"all","non-hispanic black","[19,20)","dx_lost_dad_to_dead",12.1559077021328
"all","non-hispanic black","[19,20)","dx_lost_both_to_dead",0
"all","non-hispanic black","[19,20)","dx_lost_none_to_dead",139.79560258388
"all","non-hispanic black","[19,20)","dx_lost_none_to_lost_mom",0
"all","non-hispanic black","[19,20)","dx_lost_none_to_lost_dad",0
"all","non-hispanic black","[19,20)","dx_lost_none_to_lost_both",0
"all","non-hispanic black","[19,20)","dx_lost_mom_to_lost_both",0
"all","non-hispanic black","[19,20)","dx_lost_dad_to_lost_both",0
"all","non-hispanic black","[19,20)","ex_lost_none",24.512681957921
"all","non-hispanic black","[19,20)","ex_lost_mom",3.21866378851186
"all","non-hispanic black","[19,20)","ex_lost_dad",9.694225908441
"all","non-hispanic black","[19,20)","ex_lost_both",16.3777420966577
"all","non-hispanic black","[19,20)","ex",53.8033137515315
"all","non-hispanic black","[19,20)","lx_lost_mom",-18.4221033577909
"all","non-hispanic black","[19,20)","lx_lost_dad",2822.74555637152
"all","non-hispanic black","[19,20)","lx_lost_both",829.079115477634
"all","non-hispanic black","[19,20)","lx_lost_none",94495.1940816322
"all","non-hispanic black","[20,21)","lx",97969.9296875
"all","non-hispanic black","[20,21)","dx",180.343902587891
"all","non-hispanic black","[20,21)","Lx",97879.7578125
"all","non-hispanic black","[20,21)","pr_lost_none",0.905833092423458
"all","non-hispanic black","[20,21)","pr_lost_mom",0.0300040447414957
"all","non-hispanic black","[20,21)","pr_lost_dad",0.0641628628350465
"all","non-hispanic black","[20,21)","pr_lost_both",0
"all","non-hispanic black","[20,21)","mx_lost_none_to_lost_mom",0
"all","non-hispanic black","[20,21)","mx_lost_none_to_lost_dad",0
"all","non-hispanic black","[20,21)","mx_lost_none_to_lost_both",0
"all","non-hispanic black","[20,21)","mx_lost_dad_to_lost_both",0
"all","non-hispanic black","[20,21)","mx_lost_mom_to_lost_both",0
"all","non-hispanic black","[20,21)","Lx_lost_mom",2936.78863269301
"all","non-hispanic black","[20,21)","Lx_lost_dad",6280.24547485101
"all","non-hispanic black","[20,21)","Lx_lost_both",0
"all","non-hispanic black","[20,21)","Lx_lost_none",88662.723704956
"all","non-hispanic black","[20,21)","dx_lost_mom_to_dead",5.41104652210302
"all","non-hispanic black","[20,21)","dx_lost_dad_to_dead",11.5713810848838
"all","non-hispanic black","[20,21)","dx_lost_both_to_dead",0
"all","non-hispanic black","[20,21)","dx_lost_none_to_dead",163.361474980904
"all","non-hispanic black","[20,21)","dx_lost_none_to_lost_mom",0
"all","non-hispanic black","[20,21)","dx_lost_none_to_lost_dad",0
"all","non-hispanic black","[20,21)","dx_lost_none_to_lost_both",0
"all","non-hispanic black","[20,21)","dx_lost_mom_to_lost_both",0
"all","non-hispanic black","[20,21)","dx_lost_dad_to_lost_both",0
"all","non-hispanic black","[20,21)","ex_lost_none",23.6706315977149
"all","non-hispanic black","[20,21)","ex_lost_mom",3.18149051696866
"all","non-hispanic black","[20,21)","ex_lost_dad",9.63325411194635
"all","non-hispanic black","[20,21)","ex_lost_both",16.4042674504579
"all","non-hispanic black","[20,21)","ex",52.8896436770877
"all","non-hispanic black","[20,21)","lx_lost_mom",-25.1421476372077
"all","non-hispanic black","[20,21)","lx_lost_dad",2810.58964866939
"all","non-hispanic black","[20,21)","lx_lost_both",829.079115477634
"all","non-hispanic black","[20,21)","lx_lost_none",94355.3984790484
"all","non-hispanic black","[21,22)","lx",97789.5859375
"all","non-hispanic black","[21,22)","dx",200.528869628906
"all","non-hispanic black","[21,22)","Lx",97689.3203125
"all","non-hispanic black","[21,22)","pr_lost_none",0.927746530285308
"all","non-hispanic black","[21,22)","pr_lost_mom",0.0271228942368939
"all","non-hispanic black","[21,22)","pr_lost_dad",0.0356151073036403
"all","non-hispanic black","[21,22)","pr_lost_both",0.00951546817415791
"all","non-hispanic black","[21,22)","mx_lost_none_to_lost_mom",0.00568675164746666
"all","non-hispanic black","[21,22)","mx_lost_none_to_lost_dad",0
"all","non-hispanic black","[21,22)","mx_lost_none_to_lost_both",0
"all","non-hispanic black","[21,22)","mx_lost_dad_to_lost_both",0
"all","non-hispanic black","[21,22)","mx_lost_mom_to_lost_both",0
"all","non-hispanic black","[21,22)","Lx_lost_mom",2649.61710290999
"all","non-hispanic black","[21,22)","Lx_lost_dad",3479.21562534937
"all","non-hispanic black","[21,22)","Lx_lost_both",929.559618388712
"all","non-hispanic black","[21,22)","Lx_lost_none",90630.9279658519
"all","non-hispanic black","[21,22)","dx_lost_mom_to_dead",5.4389233223887
"all","non-hispanic black","[21,22)","dx_lost_dad_to_dead",7.14185720931118
"all","non-hispanic black","[21,22)","dx_lost_both_to_dead",1.90812607695372
"all","non-hispanic black","[21,22)","dx_lost_none_to_dead",186.039963020252
"all","non-hispanic black","[21,22)","dx_lost_none_to_lost_mom",514.337615855041
"all","non-hispanic black","[21,22)","dx_lost_none_to_lost_dad",0
"all","non-hispanic black","[21,22)","dx_lost_none_to_lost_both",0
"all","non-hispanic black","[21,22)","dx_lost_mom_to_lost_both",0
"all","non-hispanic black","[21,22)","dx_lost_dad_to_lost_both",0
"all","non-hispanic black","[21,22)","ex_lost_none",22.8076166618331
"all","non-hispanic black","[21,22)","ex_lost_mom",3.15732611664301
"all","non-hispanic black","[21,22)","ex_lost_dad",9.5867977509745
"all","non-hispanic black","[21,22)","ex_lost_both",16.4345202333044
"all","non-hispanic black","[21,22)","ex",51.986260762755
"all","non-hispanic black","[21,22)","lx_lost_mom",-30.5531941593107
"all","non-hispanic black","[21,22)","lx_lost_dad",2799.0182675845
"all","non-hispanic black","[21,22)","lx_lost_both",829.079115477634
"all","non-hispanic black","[21,22)","lx_lost_none",94192.0370040674
"all","non-hispanic black","[22,23)","lx",97589.0546875
"all","non-hispanic black","[22,23)","dx",214.227890014648
"all","non-hispanic black","[22,23)","Lx",97481.9375
"all","non-hispanic black","[22,23)","pr_lost_none",0.893871473572321
"all","non-hispanic black","[22,23)","pr_lost_mom",0
"all","non-hispanic black","[22,23)","pr_lost_dad",0.106128526427678
"all","non-hispanic black","[22,23)","pr_lost_both",0
"all","non-hispanic black","[22,23)","mx_lost_none_to_lost_mom",0
"all","non-hispanic black","[22,23)","mx_lost_none_to_lost_dad",0
"all","non-hispanic black","[22,23)","mx_lost_none_to_lost_both",0
"all","non-hispanic black","[22,23)","mx_lost_dad_to_lost_both",0
"all","non-hispanic black","[22,23)","mx_lost_mom_to_lost_both",NA
"all","non-hispanic black","[22,23)","Lx_lost_mom",0
"all","non-hispanic black","[22,23)","Lx_lost_dad",10345.61438019
"all","non-hispanic black","[22,23)","Lx_lost_both",0
"all","non-hispanic black","[22,23)","Lx_lost_none",87136.3231198099
"all","non-hispanic black","[22,23)","dx_lost_mom_to_dead",0
"all","non-hispanic black","[22,23)","dx_lost_dad_to_dead",22.7356902869654
"all","non-hispanic black","[22,23)","dx_lost_both_to_dead",0
"all","non-hispanic black","[22,23)","dx_lost_none_to_dead",191.492199727683
"all","non-hispanic black","[22,23)","dx_lost_none_to_lost_mom",0
"all","non-hispanic black","[22,23)","dx_lost_none_to_lost_dad",0
"all","non-hispanic black","[22,23)","dx_lost_none_to_lost_both",0
"all","non-hispanic black","[22,23)","dx_lost_mom_to_lost_both",NA
"all","non-hispanic black","[22,23)","dx_lost_dad_to_lost_both",0
"all","non-hispanic black","[22,23)","ex_lost_none",21.9257832598936
"all","non-hispanic black","[22,23)","ex_lost_mom",3.13666319951015
"all","non-hispanic black","[22,23)","ex_lost_dad",9.57084552053397
"all","non-hispanic black","[22,23)","ex_lost_both",16.4587655267415
"all","non-hispanic black","[22,23)","ex",51.0920575066792
"all","non-hispanic black","[22,23)","lx_lost_mom",478.345498373341
"all","non-hispanic black","[22,23)","lx_lost_dad",2791.87641037519
"all","non-hispanic black","[22,23)","lx_lost_both",827.17098940068
"all","non-hispanic black","[22,23)","lx_lost_none",93491.6594251921
"all","non-hispanic black","[23,24)","lx",97374.828125
"all","non-hispanic black","[23,24)","dx",219.461730957031
"all","non-hispanic black","[23,24)","Lx",97265.09375
"all","non-hispanic black","[23,24)","pr_lost_none",0.968287474431831
"all","non-hispanic black","[23,24)","pr_lost_mom",0
"all","non-hispanic black","[23,24)","pr_lost_dad",0.0317125255681692
"all","non-hispanic black","[23,24)","pr_lost_both",0
"all","non-hispanic black","[23,24)","mx_lost_none_to_lost_mom",0
"all","non-hispanic black","[23,24)","mx_lost_none_to_lost_dad",0
"all","non-hispanic black","[23,24)","mx_lost_none_to_lost_both",0
"all","non-hispanic black","[23,24)","mx_lost_dad_to_lost_both",0
"all","non-hispanic black","[23,24)","mx_lost_mom_to_lost_both",NA
"all","non-hispanic black","[23,24)","Lx_lost_mom",0
"all","non-hispanic black","[23,24)","Lx_lost_dad",3084.52177243725
"all","non-hispanic black","[23,24)","Lx_lost_both",0
"all","non-hispanic black","[23,24)","Lx_lost_none",94180.5719775627
"all","non-hispanic black","[23,24)","dx_lost_mom_to_dead",0
"all","non-hispanic black","[23,24)","dx_lost_dad_to_dead",6.95968575420952
"all","non-hispanic black","[23,24)","dx_lost_both_to_dead",0
"all","non-hispanic black","[23,24)","dx_lost_none_to_dead",212.502045202821
"all","non-hispanic black","[23,24)","dx_lost_none_to_lost_mom",0
"all","non-hispanic black","[23,24)","dx_lost_none_to_lost_dad",0
"all","non-hispanic black","[23,24)","dx_lost_none_to_lost_both",0
"all","non-hispanic black","[23,24)","dx_lost_mom_to_lost_both",NA
"all","non-hispanic black","[23,24)","dx_lost_dad_to_lost_both",0
"all","non-hispanic black","[23,24)","ex_lost_none",21.0791657147916
"all","non-hispanic black","[23,24)","ex_lost_mom",3.14356392106099
"all","non-hispanic black","[23,24)","ex_lost_dad",9.48565630681378
"all","non-hispanic black","[23,24)","ex_lost_both",16.4949751389142
"all","non-hispanic black","[23,24)","ex",50.2033610815805
"all","non-hispanic black","[23,24)","lx_lost_mom",478.345498373341
"all","non-hispanic black","[23,24)","lx_lost_dad",2769.14072008822
"all","non-hispanic black","[23,24)","lx_lost_both",827.17098940068
"all","non-hispanic black","[23,24)","lx_lost_none",93300.1672254645
"all","non-hispanic black","[24,25)","lx",97155.3671875
"all","non-hispanic black","[24,25)","dx",219.001419067383
"all","non-hispanic black","[24,25)","Lx",97045.8671875
"all","non-hispanic black","[24,25)","pr_lost_none",0.862716374443934
"all","non-hispanic black","[24,25)","pr_lost_mom",0.0322151664482028
"all","non-hispanic black","[24,25)","pr_lost_dad",0.105068459107863
"all","non-hispanic black","[24,25)","pr_lost_both",0
"all","non-hispanic black","[24,25)","mx_lost_none_to_lost_mom",0
"all","non-hispanic black","[24,25)","mx_lost_none_to_lost_dad",0.0252575517999139
"all","non-hispanic black","[24,25)","mx_lost_none_to_lost_both",0
"all","non-hispanic black","[24,25)","mx_lost_dad_to_lost_both",0
"all","non-hispanic black","[24,25)","mx_lost_mom_to_lost_both",0
"all","non-hispanic black","[24,25)","Lx_lost_mom",3126.3487645555
"all","non-hispanic black","[24,25)","Lx_lost_dad",10196.459728177
"all","non-hispanic black","[24,25)","Lx_lost_both",0
"all","non-hispanic black","[24,25)","Lx_lost_none",83723.0586947675
"all","non-hispanic black","[24,25)","dx_lost_mom_to_dead",7.05516716764837
"all","non-hispanic black","[24,25)","dx_lost_dad_to_dead",23.0101416438454
"all","non-hispanic black","[24,25)","dx_lost_both_to_dead",0
"all","non-hispanic black","[24,25)","dx_lost_none_to_dead",188.936110255889
"all","non-hispanic black","[24,25)","dx_lost_none_to_lost_mom",0
"all","non-hispanic black","[24,25)","dx_lost_none_to_lost_dad",2109.86742823866
"all","non-hispanic black","[24,25)","dx_lost_none_to_lost_both",0
"all","non-hispanic black","[24,25)","dx_lost_mom_to_lost_both",0
"all","non-hispanic black","[24,25)","dx_lost_dad_to_lost_both",0
"all","non-hispanic black","[24,25)","ex_lost_none",20.1573996703563
"all","non-hispanic black","[24,25)","ex_lost_mom",3.1506648101336
"all","non-hispanic black","[24,25)","ex_lost_dad",9.47533479009709
"all","non-hispanic black","[24,25)","ex_lost_both",16.5322350743435
"all","non-hispanic black","[24,25)","ex",49.3156343449305
"all","non-hispanic black","[24,25)","lx_lost_mom",478.345498373341
"all","non-hispanic black","[24,25)","lx_lost_dad",2762.18103433402
"all","non-hispanic black","[24,25)","lx_lost_both",827.17098940068
"all","non-hispanic black","[24,25)","lx_lost_none",93087.6651802617
"all","non-hispanic black","[25,26)","lx",96936.3671875
"all","non-hispanic black","[25,26)","dx",216.433715820312
"all","non-hispanic black","[25,26)","Lx",96828.1484375
"all","non-hispanic black","[25,26)","pr_lost_none",0.868659942995568
"all","non-hispanic black","[25,26)","pr_lost_mom",0.0442632864351494
"all","non-hispanic black","[25,26)","pr_lost_dad",0.0870767705692823
"all","non-hispanic black","[25,26)","pr_lost_both",0
"all","non-hispanic black","[25,26)","mx_lost_none_to_lost_mom",0
"all","non-hispanic black","[25,26)","mx_lost_none_to_lost_dad",0
"all","non-hispanic black","[25,26)","mx_lost_none_to_lost_both",0
"all","non-hispanic black","[25,26)","mx_lost_dad_to_lost_both",0
"all","non-hispanic black","[25,26)","mx_lost_mom_to_lost_both",0
"all","non-hispanic black","[25,26)","Lx_lost_mom",4285.93206927423
"all","non-hispanic black","[25,26)","Lx_lost_dad",8431.4824661406
"all","non-hispanic black","[25,26)","Lx_lost_both",0
"all","non-hispanic black","[25,26)","Lx_lost_none",84110.7339020852
"all","non-hispanic black","[25,26)","dx_lost_mom_to_dead",9.5800675575782
"all","non-hispanic black","[25,26)","dx_lost_dad_to_dead",18.8463490159426
"all","non-hispanic black","[25,26)","dx_lost_both_to_dead",0
"all","non-hispanic black","[25,26)","dx_lost_none_to_dead",188.007299246791
"all","non-hispanic black","[25,26)","dx_lost_none_to_lost_mom",0
"all","non-hispanic black","[25,26)","dx_lost_none_to_lost_dad",0
"all","non-hispanic black","[25,26)","dx_lost_none_to_lost_both",0
"all","non-hispanic black","[25,26)","dx_lost_mom_to_lost_both",0
"all","non-hispanic black","[25,26)","dx_lost_dad_to_lost_both",0
"all","non-hispanic black","[25,26)","ex_lost_none",19.3392486454313
"all","non-hispanic black","[25,26)","ex_lost_mom",3.12553127932546
"all","non-hispanic black","[25,26)","ex_lost_dad",9.39155445414292
"all","non-hispanic black","[25,26)","ex_lost_both",16.5695849316399
"all","non-hispanic black","[25,26)","ex",48.4259193105396
"all","non-hispanic black","[25,26)","lx_lost_mom",471.290331205693
"all","non-hispanic black","[25,26)","lx_lost_dad",4849.03832092883
"all","non-hispanic black","[25,26)","lx_lost_both",827.17098940068
"all","non-hispanic black","[25,26)","lx_lost_none",90788.8616417671
"all","non-hispanic black","[26,27)","lx",96719.9296875
"all","non-hispanic black","[26,27)","dx",215.515548706055
"all","non-hispanic black","[26,27)","Lx",96612.171875
"all","non-hispanic black","[26,27)","pr_lost_none",0.85686188126489
"all","non-hispanic black","[26,27)","pr_lost_mom",0.0315115382886599
