"race","sex","age","w","s_lost_none","s_lost_mom","s_lost_dad","s_lost_both","s_lost_none0","s_lost_mom0","s_lost_dad0","i_lost_none_to_lost_mom","i_lost_none_to_lost_dad","i_lost_dad_to_lost_both","i_lost_mom_to_lost_both","i_lost_none_to_lost_both"
"non-hispanic white","female",86,4626.351703,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",50,6904.934039,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",16,8279.8141633,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",14,5742.8655324,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",11,5537.8417545,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",63,6570.5171969,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",61,6570.5171969,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",34,11149.829387,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",32,11149.829387,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",3,10228.005868,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",83,7066.8123734,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",87,7066.8123734,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",80,5519.284099,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",52,4157.3128978,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic other","male",48,4157.3128978,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",22,4673.2923267,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",78,4854.1445218,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",56,7186.6912729,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",28,10309.98649,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",70,6911.6935697,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",49,6911.6935697,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",33,9253.3650559,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,9253.3650559,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",24,12549.04579,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",37,10490.419259,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",44,10490.419259,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",19,8904.1248159,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",15,7708.9106603,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",6,10436.404445,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",4,9116.6098149,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",44,12347.088715,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",14,8779.4824916,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",14,9937.1640511,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",39,9720.9178626,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",40,9720.9178626,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",9,7733.4620086,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",7,7733.4620086,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",3,9194.0273229,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",1,9443.3702331,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",87,6158.0798595,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",49,5679.5983174,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",14,6725.6930474,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",12,6642.082838,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",5,6404.3692009,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",44,4455.4493551,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",24,5594.0201939,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",4,3781.4676631,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",76,4832.7187322,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",76,4832.7187322,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic other","male",17,7008.46138,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",7,9486.6975393,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",45,4751.8858382,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",47,4751.8858382,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",17,4698.5033145,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",14,6473.259768,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",9,6438.5391797,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",38,4611.4733459,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",42,4611.4733459,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",21,4538.2151647,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",12,6219.7692611,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",8,6189.8372628,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",5,6360.324193,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",48,8121.7765414,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",41,7820.016551,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",66,3622.6050041,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",37,9426.9516457,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",35,9426.9516457,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",3,15212.023558,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",2,18207.735743,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",61,3905.0118389,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",61,3905.0118389,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",56,5381.310698,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",52,6176.5551459,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",59,6161.8243402,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",31,5991.4918921,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic other","male",16,7211.7837552,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",8,9761.9159891,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",6,9761.9159891,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",70,3939.5472809,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",61,8328.6922333,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",60,8328.6922333,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",30,9219.0832636,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",49,11718.19087,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",21,15438.108727,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",63,5016.4578688,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",74,5016.4578688,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",79,9186.6981841,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",73,9186.6981841,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",34,8495.5712981,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,8495.5712981,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",2,8340.343208,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",78,5114.3264774,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",78,5114.3264774,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",88,7043.2264589,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",48,11779.845285,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",23,12413.792019,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",79,8027.9222049,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",78,8027.9222049,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",24,7454.2650161,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",60,6642.8765712,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",54,7906.7457957,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",59,11860.716845,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",43,11421.367406,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",46,11421.367406,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",21,9207.0684343,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",15,7708.9106603,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",8,9069.8070677,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",1,13076.152373,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",79,4159.1473245,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",78,4159.1473245,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",53,7456.4898113,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",32,8563.9670149,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,8563.9670149,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",15,6762.1906607,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",14,6762.1906607,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",12,6678.1267325,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",10,7101.2560166,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",6,6773.3800459,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",5,7581.4861644,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",68,8456.5532921,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",26,4222.093092,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",25,4222.093092,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",65,4537.7451895,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",37,4537.7451895,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",79,3574.2621807,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",56,7995.9638283,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",63,7995.9638283,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",64,5557.9961421,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",66,5557.9961421,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",69,4240.7957227,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",61,4944.4726464,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",51,6241.443285,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",58,6241.443285,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",75,2640.151147,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",72,2640.151147,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",81,6355.9403045,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",66,7520.9977445,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",56,5179.9090847,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",53,5179.9090847,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",23,7092.0837626,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",71,6523.8649389,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",58,3840.2762442,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",73,3840.2762442,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",24,4357.5242156,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",60,4818.3213272,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",39,4818.3213272,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",56,6128.1133322,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",70,5441.7546156,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",69,5441.7546156,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",22,6569.2958917,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",22,6569.2958917,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",22,6569.2958917,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",53,9276.9454339,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",57,9640.8827851,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",50,9640.8827851,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",20,3167.636967,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",20,3405.3523862,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",54,9703.5002466,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",56,9703.5002466,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",53,5380.1142519,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",49,5380.1142519,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",17,4163.2482824,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",12,5313.8088056,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,4176.8278055,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,4176.8278055,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",56,10590.373943,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",59,6512.0507003,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",51,6512.0507003,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",77,10057.2097,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",78,10057.2097,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",71,7466.0922002,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",79,4007.0469924,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",57,9829.3368066,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",16,8277.3011063,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",36,8669.2273902,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",9,13102.020131,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",66,7911.9062044,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",66,7911.9062044,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",75,3388.4296077,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",24,6573.0959818,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",25,7301.72957,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",22,6437.3262151,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",71,2965.6950194,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",71,2965.6950194,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",26,5370.6251477,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",26,5370.6251477,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",46,3654.9942819,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",44,3654.9942819,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",19,4038.8681213,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",12,4512.9516663,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",53,9402.0587281,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",51,9402.0587281,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",79,3347.600981,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",77,5728.1256976,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",78,6379.2030194,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",38,9614.5004219,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",80,3728.1001523,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",70,5455.8866656,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",67,5455.8866656,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",61,12194.645389,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic other","male",49,13754.477664,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",66,8225.0231714,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",67,8225.0231714,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",76,4371.2543741,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",75,4371.2543741,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",63,6729.3955597,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",70,4520.9750887,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",73,4307.9918291,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",74,4307.9918291,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",47,7256.647252,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",40,9429.6453091,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",35,9429.6453091,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",13,10876.938971,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",11,10315.727147,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",9,11948.742017,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",7,11932.173754,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",4,12787.168568,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",41,5673.1659671,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",10,10208.583945,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic asian","female",54,8922.979762,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","male",54,8922.979762,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","male",20,6573.0959818,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,9223.1349259,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",32,9223.1349259,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",5,13734.18876,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",3,9778.1962366,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",61,8445.6784302,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",30,6706.4798768,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",10,11069.642961,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",2,13198.959155,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",71,7772.1871852,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",36,11874.005915,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",40,10006.215299,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",46,11117.130082,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",24,24465.821171,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",53,4970.8147148,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",50,4970.8147148,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",20,4660.8352642,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",16,3959.6271279,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",12,5053.9146533,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",19,5261.7560767,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",51,9333.3888607,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",23,10905.260723,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",18,9335.6341959,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",62,4705.7656565,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",56,4705.7656565,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",35,10214.356398,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",40,9252.5372019,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",9,11201.226636,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",4,12784.698944,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",55,12347.596767,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",55,12347.596767,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",23,12517.146506,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",22,12402.174322,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic other","female",22,5146.6915689,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",57,7240.6337052,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",75,3112.8804508,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",59,10594.920219,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",20,13838.461228,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",75,5100.9986877,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",75,5100.9986877,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",20,5473.083441,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",38,17036.111685,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",44,17036.111685,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",56,3967.844287,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",84,2551.7498863,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",73,4385.8564037,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",70,4385.8564037,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",36,10626.532998,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",40,10626.532998,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",1,10804.205775,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",74,5104.1504015,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",67,7922.3806209,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",51,6494.0471392,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",53,6494.0471392,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",19,6907.5466916,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",21,9263.638609,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",71,3353.8483391,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",72,3353.8483391,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",33,5520.4195022,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",41,5520.4195022,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",21,6373.1416554,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",17,5414.3223603,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",16,5280.7195867,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",15,5280.7195867,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",9,10586.366297,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",37,7750.6173684,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",41,7750.6173684,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",6,9153.7460976,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",5,10245.844604,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",26,8924.5647274,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",56,8682.8722013,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",54,8682.8722013,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",72,9019.0582598,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",80,9019.0582598,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",19,7766.0588683,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",46,9562.5583546,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",83,4339.560278,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",49,23338.107262,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",87,15347.13446,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",32,11903.207788,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",32,11903.207788,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",10,12665.215433,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",4,10214.349471,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",39,6039.3095831,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",43,6039.3095831,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",9,7511.4271795,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",7,7511.4271795,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",70,3757.7653101,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",43,7072.5774658,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",44,7382.2248185,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",48,15637.458447,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",43,15637.458447,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",13,18405.210829,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",10,20218.842503,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",63,8626.4637908,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",63,8626.4637908,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",70,4554.8543995,0,0,0,1,1,1,1,0,0,1,1,1
