ind,race,x,state,mean,se_mean,sd,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,n_eff,Rhat
"2,6,2",non-hispanic black,25,lost_mom,3.28962851290837,0.0016560447458561396,0.12685844489670844,3.036016726491636,3.0773766378736336,3.1271390707731612,3.205314884446348,3.2913133243810497,3.37510051669506,3.448189931954257,3.4988337603712854,3.5378778067518746,5868.06116876863,0.9995972679547389
"2,6,3",non-hispanic black,25,lost_dad,10.875772647699572,0.0029931913142479246,0.23007224791850714,10.424160305293938,10.502867866771172,10.580324219818019,10.719880372423754,10.875603443387037,11.031481550953917,11.175985160064402,11.254767806370053,11.320815239341252,5908.25891508723,0.9996555520342468
"2,6,4",non-hispanic black,25,lost_both,17.710742575575843,0.0038903917354027305,0.30188572052412727,17.118788428072435,17.222760120446118,17.32288035980598,17.502477660726804,17.71278089468801,17.914923250541108,18.101248104905252,18.21092601969155,18.294489722408347,6021.413806468203,0.9996294922800053
"2,7,1",non-hispanic black,30,lost_none,13.608278399214651,0.002003163997003071,0.1528074630940025,13.312229692111533,13.356876454673559,13.408661098548622,13.507799037483952,13.607992285756207,13.709457978839215,13.804697145880969,13.857681262919073,13.910343702596206,5819.104003096221,0.9998871382297569
"2,7,2",non-hispanic black,30,lost_mom,3.045326588421997,0.001656803388837733,0.12701482423758725,2.7936925439243514,2.8349506588190994,2.88153491127453,2.960517100434805,3.0472074065455064,3.132048190650983,3.20614834728522,3.25304603946011,3.290940393507207,5877.151347767769,0.9996779949059463
"2,7,3",non-hispanic black,30,lost_dad,10.396593022681685,0.0030168074013900673,0.2312630158143242,9.943514333337813,10.016617041371406,10.103034882656274,10.236725509944831,10.399044561411763,10.552722027434733,10.694148653939239,10.775298814725673,10.84248968285832,5876.4791534424785,0.9996239174242736
"2,7,4",non-hispanic black,30,lost_both,17.8343372870932,0.0038645909696863297,0.29953786985767855,17.246159498802427,17.35199717905012,17.448081028056013,17.63048446931003,17.83601551490272,18.03832979970814,18.212311306307036,18.331746556636332,18.420284453178148,6007.536312250793,0.9996796753441701
"2,8,1",non-hispanic black,35,lost_none,10.281294410637088,0.0019329907558556078,0.1481127800724987,9.995838569348168,10.040527883046765,10.089982575845463,10.180175874926032,10.283020300944248,10.382084596676544,10.470298434715358,10.526787129657684,10.568091151074373,5871.181594213587,0.9997857202332223
"2,8,2",non-hispanic black,35,lost_mom,2.7774621110294233,0.0016655850261670757,0.12715083684122677,2.5229624084499034,2.56352324968487,2.61213341599281,2.6931040530744546,2.7792912912484073,2.8644976565686506,2.9382334836682547,2.985337981522653,3.022251402044407,5827.802561564283,0.9997240815525452
"2,8,3",non-hispanic black,35,lost_dad,9.72187736379933,0.0030415825333610703,0.23284739554025566,9.264854113358622,9.333226057377766,9.422108786765902,9.563488390985286,9.725996810327766,9.874455154316978,10.020607862976773,10.107455099228416,10.16594709525321,5860.619936261572,0.9995116613100927
"2,8,4",non-hispanic black,35,lost_both,17.930703791577074,0.003889093683275473,0.29906105711595393,17.34132834289015,17.440653788168646,17.5498337836747,17.724453062465567,17.931604894486597,18.133702739637787,18.31128161072074,18.42806043975304,18.523866398946065,5913.204769011893,0.999631224321595
"2,9,1",non-hispanic black,40,lost_none,7.409104259929159,0.001829468129857387,0.13978767488098598,7.143108021909087,7.183442279223406,7.2317639327279695,7.309840915479496,7.409613066727944,7.503106438193256,7.588450400853404,7.641085583947714,7.687523035001349,5838.322295779414,0.9994218271022612
"2,9,2",non-hispanic black,40,lost_mom,2.472623680676445,0.0016723178583674188,0.127092998218825,2.2251739636872547,2.259912671471263,2.30697513599781,2.3866572847974448,2.473912583413195,2.5577511064701683,2.6352951610632083,2.68069047209117,2.7189579940365185,5775.712874780819,0.9998895863867824
"2,9,3",non-hispanic black,40,lost_dad,8.818720914492785,0.0030594613534757685,0.2339560424039294,8.369813274561487,8.436093093898032,8.51705947821816,8.658926841952967,8.821308967764963,8.979154858136113,9.11907161631728,9.197363809773082,9.26848290740275,5847.612545736689,0.9995583400859959
"2,9,4",non-hispanic black,40,lost_both,17.98276023700398,0.003861299909969524,0.29658812942866364,17.3954279655792,17.49606901704988,17.60953534125855,17.781767262328277,17.978757089073028,18.18934747658242,18.358735431589817,18.470655818217622,18.568106725323613,5899.843071235204,0.9995537616277824
"2,10,1",non-hispanic black,45,lost_none,5.052821192778893,0.0017648164996670827,0.1337603958969921,4.798287861207906,4.838979538645961,4.880765915126421,4.959280493512738,5.052845545533639,5.141294495665985,5.227599717731966,5.274812679940148,5.3165402484755955,5744.54955405623,0.999474618853959
"2,10,2",non-hispanic black,45,lost_mom,2.110919666351686,0.0016644514490902773,0.12732080276754193,1.8584385890688935,1.8986156091949276,1.945698662940287,2.0275889190021896,2.1126992444849826,2.1960855523922502,2.274956751560775,2.321832034421546,2.3594140717811487,5851.355347573459,1.0000226642654315
"2,10,3",non-hispanic black,45,lost_dad,7.724010526752416,0.0030647087303465204,0.2353996000074774,7.25979213768595,7.33518956317393,7.422922798865491,7.564463389620912,7.7253211469856335,7.885235727601488,8.023028525592,8.103292020680417,8.17958370992007,5899.742136504551,0.9994670657230228
"2,10,4",non-hispanic black,45,lost_both,17.962264729628153,0.003862183559276231,0.2957562475352257,17.374381531321404,17.48472114451447,17.585776843539193,17.760102789536912,17.96045882016827,18.161344807660655,18.33890260181364,18.452246740649276,18.540602881212106,5864.108986559064,0.9995020166360161
