ind,race,x,transition,mean,se_mean,sd,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,n_eff,Rhat,svy_mean,svy_se
"3,4,1",non-hispanic white,15,lost_none_to_lost_mom,0.0016500548508019564,2.3960071264010483e-6,1.857561734095276e-4,0.0013159575427093505,0.0013691477123244017,0.0014259456383034497,0.001521654036258405,0.0016373499354679832,0.0017638794312489102,0.0018911560940662192,0.0019764433727122747,0.0020480917473111432,6010.49584287883,0.9996035343342364,0.00188354086647827,1.3500633668231e-4
"3,4,2",non-hispanic white,15,lost_none_to_lost_dad,0.004050368750018029,5.5914592125181915e-6,4.4317640357201087e-4,0.0032486152856221304,0.003357509520325116,0.003506683342240976,0.003747827967479106,0.0040285159092647215,0.004315877450521565,0.00460801911597237,0.004806338581398481,0.005006003611055215,6282.0723693084055,0.9998520027789024,0.00433854709126191,2.0368726760802e-4
"3,4,3",non-hispanic white,15,lost_none_to_lost_both,3.123387008089895e-5,1.641537307200546e-7,6.740434729035521e-6,1.9614895674006285e-5,2.0991315523252006e-5,2.290320511438018e-5,2.647312217165852e-5,3.074382777627636e-5,3.551979002675793e-5,4.0145671839383784e-5,4.312324009877207e-5,4.603001994624242e-5,1686.0649500421227,1.0011182555689329,4.04529551917192e-5,1.84028610976657e-5
"3,4,4",non-hispanic white,15,lost_mom_to_lost_both,0.008636186551819804,2.098637068945958e-5,0.0012430916210739108,0.0064440725028436134,0.006750904684444007,0.007121595995577958,0.007759817499654773,0.008542966863092402,0.009425180657643585,0.010286223835327611,0.010830245107119404,0.011304975222485306,3508.5817409093047,1.0008429291171674,0.0153751075328258,0.00336094569422799
"3,4,5",non-hispanic white,15,lost_dad_to_lost_both,0.003358231306951112,7.746500293271247e-6,4.7268380551908015e-4,0.0025368922300756896,0.002653678497748637,0.0027934044718337632,0.0030230916123819614,0.0033178197560222522,0.003650922056793866,0.003975882539909863,0.004207365711995564,0.004401858653827787,3723.3200013641626,0.9999334587400189,0.00347118002669509,9.1085447643109e-4
"3,5,1",non-hispanic white,20,lost_none_to_lost_mom,0.0023914145120794887,3.457115876466828e-6,2.5990967539867417e-4,0.0019239395963950067,0.0019924877833802372,0.002072505497822174,0.00221388917114791,0.002378561870240511,0.0025523995784124762,0.0027229164005345393,0.0028432889767661318,0.0029489809788457665,5652.193490412595,1.0013176307453118,0.00225821672505332,1.5719671541494e-4
"3,5,2",non-hispanic white,20,lost_none_to_lost_dad,0.005774715453311006,7.960478685644056e-6,6.228820824192234e-4,0.004653601713345214,0.004810083563062554,0.0050126227929473645,0.005351065923745494,0.005738988457535288,0.006159374198020869,0.006581563678276589,0.0068572287653314865,0.007099176292297186,6122.5636525189675,1.000180413740189,0.00613313393328152,2.4988644459765e-4
"3,5,3",non-hispanic white,20,lost_none_to_lost_both,6.07574415342555e-5,2.814180091076881e-7,1.1912209072057508e-5,4.027267975211177e-5,4.276102807416711e-5,4.627205240775323e-5,5.218084989309419e-5,5.9884603974160396e-5,6.812376667770557e-5,7.638071364489671e-5,8.208250806001744e-5,8.689815522952289e-5,1791.7641451029642,1.000411822980058,9.41396740829795e-5,3.34741232370409e-5
"3,5,4",non-hispanic white,20,lost_mom_to_lost_both,0.011847448843097994,2.5915503037823014e-5,0.0015830354659957038,0.009002885083188517,0.009419328932105835,0.009905323796532953,0.010748742930227383,0.011748666474303246,0.012827713062151067,0.013909591926891849,0.01460656547823222,0.01524387509428375,3731.315766333876,1.0014969728818286,0.0158760667608746,0.00276618531707548
"3,5,5",non-hispanic white,20,lost_dad_to_lost_both,0.004933266857725799,1.020635296234924e-5,6.517581515770042e-4,0.003765942241238903,0.003944890276839542,0.0041225812290720115,0.004487373824871903,0.00489722552153325,0.005343636253932516,0.005790032657721619,0.006051338663239857,0.006308131801103582,4077.854976912537,1.0001200683091334,0.00603203700693683,9.3469281215543e-4
"3,6,1",non-hispanic white,25,lost_none_to_lost_mom,0.003486906892532488,4.807564070324474e-6,3.6917530257629254e-4,0.0028232429508426595,0.002919111154013525,0.0030328555240462115,0.003233074267332217,0.0034618605934991723,0.003721154368318433,0.003970386606957434,0.004129737352748551,0.004275688573191602,5896.782610016256,0.9999424005813768,0.00320422759229824,2.0782395232504e-4
"3,6,2",non-hispanic white,25,lost_none_to_lost_dad,0.008236597923592399,1.1252281717221542e-5,8.7468486715282e-4,0.006629379626884839,0.006867409242493077,0.0071694407376242586,0.007635352998353001,0.008192032515597466,0.008784887778227888,0.009354109239561018,0.009765718161836771,0.010066982497886087,6042.574758021649,0.9996866361208147,0.00730363930095834,2.7462868235541e-4
"3,6,3",non-hispanic white,25,lost_none_to_lost_both,1.177274502641775e-4,4.733414260033426e-7,2.0002542139657534e-5,8.262118696769472e-5,8.693973839391069e-5,9.28771194611092e-5,1.0356585227122949e-4,1.1637116598562232e-4,1.304127998100488e-4,1.4413823838544033e-4,1.529362523889923e-4,1.6013086352345188e-4,1785.7528766771845,1.0015835427184716,1.2944478650609e-4,3.87769524622125e-5
"3,6,4",non-hispanic white,25,lost_mom_to_lost_both,0.01639524650754182,3.4365398356696554e-5,0.0020744671092229965,0.012764178537455505,0.013313008918608185,0.01393793168919228,0.014966423065444327,0.016222846652911925,0.01766818041314214,0.01913818346168744,0.020080019827757326,0.02095363496695433,3643.932653839422,1.000444633661084,0.0159099971369438,0.00208569011872846
"3,6,5",non-hispanic white,25,lost_dad_to_lost_both,0.0072552469073081495,1.3045215795879558e-5,8.738004741299276e-4,0.005675399032402982,0.005887736076125804,0.0061752799413284,0.006658112256764739,0.007205509815294655,0.007808388712125593,0.00838463641740581,0.00874485178861671,0.009086756730925181,4486.648190486828,1.0003195004984806,0.00675817816096941,7.9504668787244e-4
"3,7,1",non-hispanic white,30,lost_none_to_lost_mom,0.005048536000302784,6.8401630312029775e-6,5.284070289243131e-4,0.004076322136112734,0.004241522931165075,0.0044063175915440315,0.004689519396432492,0.005017677985695577,0.005376837038650009,0.005740937242581374,0.005969067702063715,0.00616848419480861,5967.66266923457,0.9997521864917135,0.00504103573863648,2.7967859413948e-4
"3,7,2",non-hispanic white,30,lost_none_to_lost_dad,0.011763297926911345,1.6289266760354182e-5,0.001248221733721681,0.009490645991161306,0.00984007840471812,0.010226452801630091,0.010917093686916766,0.011702881853569897,0.012563461337188856,0.013359286566066764,0.013923839123404945,0.014388955772985258,5871.923773629785,1.0002192516855168,0.0106271145135021,3.522441330245e-4
"3,7,3",non-hispanic white,30,lost_none_to_lost_both,2.2850909551071997e-4,7.604436654133594e-7,3.4931077812963566e-5,1.657876187377733e-4,1.730695086730399e-4,1.8509950123000353e-4,2.0415571524113493e-4,2.26773111623627e-4,2.510405797195457e-4,2.7378288489316414e-4,2.8864655908621525e-4,3.013894641214063e-4,2110.036069598156,1.0015406666922173,1.9811740597256e-4,4.8062300766148e-5
"3,7,4",non-hispanic white,30,lost_mom_to_lost_both,0.022527490298738517,4.087446705258723e-5,0.0026785492713487635,0.01779002539378162,0.018417093319145303,0.019246724353081245,0.02065848870391196,0.02238273845489936,0.02421019034298448,0.025998499453289692,0.027289763473547116,0.02846644232080779,4294.326617464402,1.0008317626142063,0.0236249821575748,0.00241579096346067
"3,7,5",non-hispanic white,30,lost_dad_to_lost_both,0.010700067798057468,1.7318625149559153e-5,0.0012403966673785341,0.008501353754019938,0.008802826485297571,0.00921162773124826,0.009837761002483212,0.010605384421010425,0.011463825603354998,0.012303296063854318,0.01287721558041471,0.013332491106394308,5129.728227813532,1.0011556729402056,0.0121897189823499,0.00101017492472988
"3,8,1",non-hispanic white,35,lost_none_to_lost_mom,0.007325425165438552,9.767172033034738e-6,7.706253822904673e-4,0.005907870298494605,0.006123190514496662,0.006371648672022681,0.00680460077697422,0.007293300977175975,0.007802518758874633,0.008326014262277838,0.0086434516194741,0.008942909174333618,6225.137441020479,0.9997316392097839,0.00661222063340466,3.7506700781617e-4
"3,8,2",non-hispanic white,35,lost_none_to_lost_dad,0.016775388905833143,2.3120986996727392e-5,0.001771827007064749,0.013501661580875872,0.01404746010829771,0.014606425187674299,0.015556713636076315,0.016698295462323855,0.01787425212405145,0.019042123066349104,0.01981835915753706,0.02054025971409963,5872.592894993129,0.99975833714507,0.0150197353901836,5.3240725523779e-4
"3,8,3",non-hispanic white,35,lost_none_to_lost_both,4.416447207199792e-4,1.1929571991664393e-6,6.0622108094246224e-5,3.3235424824336595e-4,3.4885404998661343e-4,3.668797919409251e-4,3.9980471311420475e-4,4.3815057093837784e-4,4.797425400103084e-4,5.196490768601142e-4,5.466218702359703e-4,5.70988635285317e-4,2582.333590375207,1.0005731228012857,4.5487674881881e-4,1.0400729908242e-4
"3,8,4",non-hispanic white,35,lost_mom_to_lost_both,0.031000704528091522,4.9455858459551004e-5,0.0035017441708294216,0.02467539048468494,0.025643438523697364,0.026760490404747997,0.028600806214986157,0.03075763969335255,0.033209580196619876,0.03548747954232004,0.03706516291815478,0.0386603965296307,5013.411341569557,0.9999243552988379,0.0268752786260357,0.00208292380314671
"3,8,5",non-hispanic white,35,lost_dad_to_lost_both,0.015715282951619274,2.371069487889364e-5,0.001752599911123429,0.012469770024603009,0.012992759517330244,0.013587905752101559,0.014538012093412538,0.015615474584550107,0.0168150839442648,0.01791654196553181,0.018713552535906626,0.019444095220141996,5463.576230984535,1.0003656809953563,0.0138073244344771,9.552218822855e-4
"3,9,1",non-hispanic white,40,lost_none_to_lost_mom,0.01064936773359283,1.4561624130571234e-5,0.0011182597786146388,0.00865453876753981,0.008894215255669413,0.00926232307812843,0.009884799458835261,0.010599507353053143,0.01135308756979168,0.012102808399769283,0.012575502253861767,0.012964310513055348,5897.470479856852,0.9995994015061418,0.0108090624355952,5.8823462470831e-4
"3,9,2",non-hispanic white,40,lost_none_to_lost_dad,0.02394650053406309,3.271261500945335e-5,0.0025581762239724297,0.019313189747276253,0.020033609852557043,0.020799095831081874,0.02220551195411446,0.023828155131750108,0.025528586600483426,0.027268962666188196,0.02834067266585745,0.029487930269733623,6115.477764057305,1.0001115252478063,0.0231850689737914,7.543390257608e-4
"3,9,3",non-hispanic white,40,lost_none_to_lost_both,8.59905032359018e-4,1.7912567049327128e-6,1.0743402785932857e-4,6.680095843109779e-4,6.931703345730293e-4,7.277597209489518e-4,7.849373942844074e-4,8.538654219507646e-4,9.272103258444816e-4,0.0010019086290457785,0.0010477604081625901,0.0010883246097543298,3597.2287742365775,0.9998054196921098,6.73245883222e-4,1.1802827001433e-4
"3,9,4",non-hispanic white,40,lost_mom_to_lost_both,0.04274508181654902,6.696346912697188e-5,0.004683678616267526,0.03432669143762404,0.03550383760015577,0.03699590459510043,0.03958543126430613,0.04247592418784113,0.045642735353593346,0.048812311435350426,0.0509720465609413,0.0529553176292512,4892.133329183745,1.0004131533022722,0.0387058507514885,0.00250348266350151
"3,9,5",non-hispanic white,40,lost_dad_to_lost_both,0.023124130044825403,3.376969556789129e-5,0.0025194857290126525,0.01857336263524992,0.019252342401222918,0.020041785932164668,0.02138871135789774,0.02298184388218171,0.024691964303791798,0.026441049490401734,0.0274165080778411,0.02862101156045509,5566.33723589125,1.0001146574665667,0.023118812184942,0.00132219444583176
"3,10,1",non-hispanic white,45,lost_none_to_lost_mom,0.015473783717200318,2.2049226685981836e-5,0.00165335728644158,0.01248335617552352,0.012940430588421089,0.013493383382148005,0.014344831282037132,0.015372304922630807,0.016514712335673396,0.017602077553726087,0.018359860475006765,0.019059772657937797,5622.723177747582,0.9997430584799066,0.013171552801309,6.8060025706639e-4
"3,10,2",non-hispanic white,45,lost_none_to_lost_dad,0.03422715202997164,4.748329470779639e-5,0.003666750143409454,0.027687920097627227,0.028597098566413903,0.029746074455492655,0.03165429111551844,0.03408222032395875,0.03649425863586253,0.03893819379813428,0.04059496284802175,0.041878184663815175,5963.221539764811,1.0000946585817039,0.0315161574682825,9.9777740031151e-4
"3,10,3",non-hispanic white,45,lost_none_to_lost_both,0.0016745798992355192,2.902649839799833e-6,2.0128020908329042e-4,0.0013118655461514005,0.0013663777469485998,0.001430463745595862,0.001536989543158708,0.001661466804009133,0.0017995093194865686,0.0019311763003755482,0.0020262907401056907,0.002114934024763152,4808.535799930074,1.0006510488523352,0.0015544537102193,2.2115018241866e-4
"3,10,4",non-hispanic white,45,lost_mom_to_lost_both,0.05879875480648236,8.36507729107122e-5,0.006454364287051703,0.04737745676587176,0.04904318749244709,0.0510358937529204,0.05437659830563253,0.058390934571555586,0.06274506398679469,0.06735064748254878,0.07009927061475794,0.07260754432093798,5953.426974518043,1.0006213354248328,0.0560839920964723,0.00285038544789363
"3,10,5",non-hispanic white,45,lost_dad_to_lost_both,0.034093426476069326,4.827316972141631e-5,0.0036534051840100114,0.027459698386166173,0.02842678225358988,0.029629618488609476,0.03160345455367977,0.03388620149926792,0.03636687700141521,0.0387629313079169,0.04038589253330498,0.04162352244091688,5727.749926374725,0.9999977831216084,0.0316227970542388,0.0013132334372498
"3,11,1",non-hispanic white,50,lost_none_to_lost_mom,0.022480744573637204,3.156696500182263e-5,0.0024836676409225565,0.01798141691849335,0.018661530583664234,0.019450204337327748,0.020781611164829083,0.02233149173570998,0.0240240660299147,0.025716135748849817,0.02680774106393192,0.027814351586072063,6190.436891712042,0.9995768595176515,0.0216930769587984,9.6561542843174e-4
"3,11,2",non-hispanic white,50,lost_none_to_lost_dad,0.04886285013800811,6.639131210329985e-5,0.005241694236045591,0.038963265608388566,0.04075752618996872,0.04243332580361992,0.045259198891161825,0.04861695178337527,0.052298427286259726,0.055574076368666465,0.057664820004215744,0.059609098175880434,6233.340680620949,1.0003051232201343,0.0493752050022361,0.00156277082957106
"3,11,3",non-hispanic white,50,lost_none_to_lost_both,0.0032626572842976006,5.2073084600858e-6,3.9886530049016816e-4,0.002553701849729405,0.002649372159007854,0.002768514495199129,0.0029849209121071306,0.0032321518326734328,0.003526855545753334,0.003783711545445326,0.003935152696979935,0.004086217882269625,5867.132604443192,0.9998604934087262,0.00357400647443804,4.289197735296e-4
"3,11,4",non-hispanic white,50,lost_mom_to_lost_both,0.0811721201939735,1.1436336704637451e-4,0.008947271064900768,0.06470326660597144,0.06746911574585791,0.07033405944913192,0.07494123577933644,0.0806867847914201,0.08686642114418429,0.09296710356114353,0.09642776274764174,0.10010623771501428,6120.787799145243,1.0005335987197685,0.0802085659498072,0.00390992539629642
"3,11,5",non-hispanic white,50,lost_dad_to_lost_both,0.05014082947999831,7.200484709370972e-5,0.005533913497167814,0.04011468725696667,0.041539604109120956,0.04326203216005655,0.04638339198262967,0.04985926517896186,0.05361394896358848,0.05731389071608238,0.05944746393809865,0.061791264372988174,5906.6504094685315,0.9997421284788296,0.0480035711596501,0.00147121552317243
"3,12,1",non-hispanic white,55,lost_none_to_lost_mom,0.03267271577011112,4.723466638128445e-5,0.0036854427838889075,0.026091974633728147,0.02703574891883053,0.02818989679816859,0.03010536138797664,0.03242008818026956,0.03501147400179104,0.03748868823082261,0.039005256055509877,0.04042954524821663,6087.761669741884,0.9998632379085262,0.0349436824970975,0.00181152315315494
"3,12,2",non-hispanic white,55,lost_none_to_lost_dad,0.06978298871459677,9.804692345034479e-5,0.007883915699179596,0.05538920998817328,0.0576962800460424,0.06009001579184704,0.06431470418083991,0.06928401032528336,0.07479278640667968,0.08008107870426846,0.08342193268373707,0.08625241961047599,6465.7067299925575,0.9996510407507151,0.072154787729521,0.002461776635714
"3,12,3",non-hispanic white,55,lost_none_to_lost_both,0.006332941706956913,1.1853889758001175e-5,8.300234160055104e-4,0.004844053859539784,0.005056963250453781,0.005308663406692761,0.005753083686926181,0.006289385224181029,0.006852810773215906,0.007431973152270699,0.007777499448426569,0.008084603404968489,4902.966446753338,1.0000709189156356,0.00476528107213651,7.0761009280733e-4
"3,12,4",non-hispanic white,55,lost_mom_to_lost_both,0.11186831711729867,1.624466326943387e-4,0.012723123457923065,0.08868102432211031,0.09190644579611394,0.0963078573301603,0.10325012872498601,0.11138014002796015,0.11959444181210559,0.12799454983146102,0.13350682689331742,0.13877069304272666,6134.314751468572,0.999809800867941,0.108731785450958,0.00410090604463068
"3,12,5",non-hispanic white,55,lost_dad_to_lost_both,0.07374580982716997,1.0946348174274988e-4,0.008290495377454637,0.05864359137767578,0.06079175092769254,0.06353513399335504,0.06816638350934331,0.07328869848313438,0.0788658042419685,0.0845912296050508,0.08801823835277396,0.0916324320208112,5736.175726925703,1.0003064200657568,0.0666679986335295,0.00191834331259485
"3,13,1",non-hispanic white,60,lost_none_to_lost_mom,0.0474243483670536,7.147362187092678e-5,0.005589069484996461,0.03739671629895667,0.0388246012526361,0.04056810072832427,0.04354673964379768,0.04717428651924452,0.050860951377964314,0.054561742935988304,0.05693549099487137,0.059373659452780295,6114.872941886686,0.9996071949506616,0.0556148706602526,0.00274000416769947
"3,13,2",non-hispanic white,60,lost_none_to_lost_dad,0.0996588914938148,1.4552275310462638e-4,0.011457342824395485,0.07924320302782342,0.0819379335534563,0.08548374694680391,0.0917069566988485,0.09888786155640407,0.1068402509829369,0.1143851611395215,0.1193463803525774,0.12404079930238324,6198.776978686664,0.9998138915241781,0.114515796362242,0.00423584511269665
"3,13,3",non-hispanic white,60,lost_none_to_lost_both,0.01239905746123139,2.8735035824482305e-5,0.0018307367771181677,0.00915731118772126,0.009617611955728102,0.010171550973237945,0.01111493913814257,0.012264841442371622,0.013541000058436933,0.014787206693506338,0.015568977799474491,0.01631691124321721,4059.0866862198013,1.0001757198956946,0.0171365654063525,0.00167099331481369
"3,13,4",non-hispanic white,60,lost_mom_to_lost_both,0.15446623758034156,2.5373824361221904e-4,0.018959178447163973,0.11939250872417186,0.1249487193108978,0.13085652777373452,0.1412369378210287,0.15363294236672553,0.16655957395036086,0.17880751390758476,0.18711148033722363,0.19417100549735997,5582.994111934368,0.9997057340622532,0.174879821878197,0.00478542000262849
"3,13,5",non-hispanic white,60,lost_dad_to_lost_both,0.10853734581313555,1.8126209314856532e-4,0.012944568827088712,0.08547637553749673,0.08828485013704347,0.09249998090321557,0.09981507592429649,0.10782091495185551,0.11664384870944369,0.12482557699949348,0.1311304419263869,0.1362006362798296,5099.894552268396,1.0007541401663835,0.128119275176162,0.00212203187234752
