"sex","race","w_i_lost_mom_first","w_i_lost_mom_last","w_i_lost_dad_first","w_i_lost_dad_last","w_i_lost_both","w_s_lost_none","w_s_lost_mom","w_s_lost_dad","w_s_lost_both","w_s_total","n_i_lost_mom_first","n_i_lost_mom_last","n_i_lost_dad_first","n_i_lost_dad_last","n_i_lost_both","n_s_lost_none","n_s_lost_mom","n_s_lost_dad","n_s_lost_both","age"
"female","non-hispanic asian",15639.1968258,5196.8146346,31100.610178,0,0,4426665.6662463,172621.688851,602894.7722857,82951.8567102,5285133.9840932,2,1,5,0,0,703,30,107,18,29
"male","non-hispanic black",43259.8345001,35537.7495465,121494.0261645,17530.0667586,0,5657448.19515773,544017.8608317,1051650.3931454,312956.90794942,7566073.35708425,8,6,21,4,0,833,85,177,50,30
"male","hispanic",47834.191867,38186.2970593,97130.1454742,43442.1840614,9254.0190075,9585662.88116091,520337.3476124,1255657.2609383,251823.9511382,11613481.4408498,9,6,18,7,1,1495,89,198,39,30
"male","non-hispanic white",358621.1285005,81088.6668025,654517.2456777,88370.8523229,6239.4527666,45920228.2166888,2117303.16467734,5935774.77593941,849445.44549437,54822751.6028,65,18,130,16,2,8642,406,1184,183,30
"female","hispanic",128207.3645144,50833.8509546,154937.4271592,54805.1927224,7769.92847,9744682.12708909,691083.5803975,1823855.64370883,274998.1012833,12534619.4524787,16,7,30,9,1,1677,120,306,54,30
"female","non-hispanic black",67721.3300567,29816.9060766,155395.4172093,53742.1394323,13303.0833499,7468699.42621715,582957.6728755,1599840.97337241,384495.5250943,10035993.5975594,16,5,25,12,2,1168,95,277,63,30
"female","non-hispanic white",312509.86307742,84862.9458211,739488.5033068,84151.0429525,33847.6639675,47157168.2850131,2544629.00355119,6877526.47943916,987748.45293468,57567072.220938,63,20,159,16,7,9057,505,1416,207,30
"female","non-hispanic other",25250.7075669,5554.7205837,13375.3788379,0,0,1678687.0365909,97826.25804887,201172.9784263,41951.1890841,2019637.46215017,4,1,3,0,0,296,20,44,10,30
"male","non-hispanic other",7679.8480434,4876.3167027,30100.5446584,0,0,1481397.8606254,41971.8970529,279974.9465678,48846.9431392,1852191.6473853,2,1,6,0,0,276,11,59,12,30
"male","non-hispanic asian",13687.768714,17518.6958565,34933.5925828,20188.4010863,0,3826405.2636032,171981.8333216,540389.5158709,125308.8512758,4664085.4640715,1,3,7,3,0,607,31,87,20,30
"female","non-hispanic asian",14351.0007873,7367.0586851,90946.1082462,14334.3790543,6057.6539855,4276629.08067,180029.8101246,619836.7361751,88148.6713448,5164644.2983145,3,1,15,2,1,678,31,109,19,30
"male","non-hispanic black",17746.5187622,1988.2024738,40612.3769072,17882.2450177,0,5354140.18362563,557781.8988692,1111134.3020855,346926.43599652,7369982.82057685,5,1,6,4,0,785,88,189,59,31
"male","hispanic",43897.1112225,0,42307.3593189,6443.6152691,0,9068501.1037679,524729.355418,1282398.6013362,342706.4512664,11218335.5117885,8,0,7,1,0,1421,91,206,53,31
"male","non-hispanic white",138104.8308989,65083.1068672,311960.4363908,9758.4262706,10119.6168691,43831949.941959,2330755.07104934,6426446.73780021,1011042.86138157,53600194.6121901,26,13,55,2,2,8279,449,1285,216,31
"female","hispanic",33233.204626,6428.8025902,72458.7683081,17066.9741027,2659.3940287,9069787.27818959,749537.6315448,1876312.60700423,381067.8249198,12076705.3416584,6,1,11,3,1,1575,125,320,70,31
"female","non-hispanic black",11579.8192013,16049.55300131,97133.843017,9199.5208709,0,7000960.76524844,581440.03125,1721339.19092881,458276.9418533,9762016.92928055,2,4,17,2,0,1100,97,296,80,31
"female","non-hispanic white",201883.8430389,61411.9056622,311865.1815624,47937.7805788,0,44962747.1504394,2755118.50723601,7458695.55156986,1183225.23957068,56359786.4488157,32,13,69,10,0,8670,548,1543,248,31
"female","non-hispanic other",0,0,18945.785877,8628.4322979,0,1609067.5487133,118896.40953557,202299.9009874,47505.9096678,1977769.76890407,0,0,4,1,0,284,23,44,11,31
"male","non-hispanic other",8965.8013311,2682.7770664,18127.4523886,0,0,1394121.7024513,49651.7450963,305199.1745235,53723.2598419,1802695.881913,2,1,2,0,0,261,13,64,13,31
"male","non-hispanic asian",13514.9350473,0,13343.6650869,0,0,3648418.7802794,165481.2009493,537401.8872512,163015.9482186,4514317.8166985,4,0,2,0,0,583,29,90,26,31
"female","non-hispanic asian",3110.2811003,6762.1784996,37613.4381738,0,0,3935294.7900987,180046.4318576,698406.7491181,115907.7630697,4929655.7341441,1,2,5,0,0,633,32,122,23,31
"male","non-hispanic black",18730.2942134,14360.3017683,70316.4112696,17600.6203847,0,4990389.97724043,493260.7835151,1139870.2918094,350042.05600102,6973563.10856595,3,3,11,3,0,750,85,193,63,32
"male","hispanic",30499.2894667,0,95878.6184469,7705.398671,0,8645434.31178789,529970.9427331,1279831.682899,341489.8930485,10796726.8304685,6,0,14,2,0,1363,94,209,53,32
"male","non-hispanic white",218802.5774184,81680.9832819,470493.9105848,92605.3899301,3913.2282208,42269149.2747777,2438012.56029384,6566852.13607551,1096004.01138847,52370017.9825355,41,16,93,17,1,8024,470,1310,233,32
"female","hispanic",41824.6496829,17998.9961064,112617.6000256,26594.6884846,0,8660888.85261489,762466.9835452,1897531.77119643,400299.792372,11721187.3997285,8,3,16,5,0,1507,127,324,74,32
"female","non-hispanic black",41715.4334996,22552.233311,103763.1736706,7489.0886746,16152.4129483,6643628.18370774,574604.6882362,1723596.891926,475892.30583771,9417722.06970766,8,4,16,2,2,1062,96,302,85,32
"female","non-hispanic white",184312.9252662,113700.395396,476064.747762,55696.4714618,10037.2403439,43471606.4937206,2833706.24757991,7648369.89589096,1280215.71864148,55233898.3558329,42,28,103,11,2,8425,560,1589,269,32
"female","non-hispanic other",13580.3527983,0,8283.7981618,0,0,1549601.6798573,110267.97723767,221245.6868644,56134.3419657,1937249.68592507,3,0,1,0,0,272,22,48,12,32
"male","non-hispanic other",3692.8129708,2845.8950451,24522.0519924,0,0,1324173.5359691,58617.5464274,316893.2659415,56406.0369083,1756090.3852463,1,1,5,0,0,250,15,64,14,32
"male","non-hispanic asian",16137.1616198,0,19727.6204093,4879.1196821,0,3465521.9723132,173449.7140498,550745.5523381,148961.2694486,4338678.5081497,2,0,3,1,0,559,32,92,24,32
"female","non-hispanic asian",4202.2653113,0,37534.5954036,0,0,3756760.5673072,178954.4476466,720351.8854193,122669.9415693,4778736.8419424,1,0,7,0,0,607,32,123,25,32
"male","hispanic",30261.3434471,0,47766.3179371,0,0,8242687.29927409,552764.8335288,1323037.1761202,344833.8686631,10463323.1775862,4,0,7,0,0,1305,98,218,54,33
"male","non-hispanic white",193085.8174727,64153.1201657,427059.1685467,36193.6285606,4179.7444084,40528467.5591089,2499584.49371434,6874061.96880422,1252018.14922497,51154132.1708524,32,12,80,8,1,7732,487,1376,263,33
"female","hispanic",61458.0219607,10405.856056,55252.569506,6342.9529886,0,8188534.76943909,751701.0439257,1954675.00248083,424266.1535232,11319176.9693688,10,2,10,1,0,1435,126,330,80,33
"female","non-hispanic black",44595.4321732,16295.2432338,72530.4785864,32685.8576147,0,6295211.85599664,547537.9472862,1795870.8293389,522086.04077161,9160706.67339336,7,3,12,3,0,1014,100,312,93,33
"male","non-hispanic black",11732.9742999,0,33640.1688533,26920.0205869,0,4723879.37409143,472515.3750589,1195826.4013107,382002.97815402,6774224.12861505,3,0,6,5,0,720,82,201,69,33
"female","non-hispanic white",235574.5748648,108419.260299,405107.16632401,75396.8809084,5353.9883622,41757220.116846,2921345.39293791,7898599.20172436,1452784.27385658,54029948.9853648,45,24,90,15,1,8127,585,1644,308,33
"female","non-hispanic other",9852.6752481,0,34502.5974998,0,0,1464712.6039377,123848.33003597,225309.8943946,50579.621382,1864450.44975027,3,0,7,0,0,260,25,48,11,33
"male","non-hispanic other",11819.411889,6835.5759613,6791.4384973,0,0,1231088.6930993,58617.5464274,328474.4396821,50903.4981256,1669084.1773344,2,2,2,0,0,234,15,66,13,33
"male","non-hispanic asian",5577.8259042,0,32287.00447,0,0,3287078.5582673,171788.0711024,548406.201941,153840.3891307,4161113.2204414,1,0,6,0,0,536,31,93,25,33
"female","non-hispanic asian",34411.4380204,9251.2712633,32755.790352,0,0,3539485.9158061,176351.3654103,729546.8706867,122669.9415693,4568054.0934724,7,2,6,0,0,573,32,126,25,33
"male","hispanic",31857.4063178,10043.027557,17067.2198073,5607.6178019,0,7690092.37104759,572542.7016121,1342186.8529581,334101.3040771,9938923.22969492,6,1,3,1,0,1233,100,221,53,34
"male","non-hispanic white",184753.7404151,85231.4378198,348063.4963177,54661.4399922,6876.6720138,38809562.548621,2602748.01091394,7148087.05480292,1332357.17308627,49892754.7874241,33,18,69,9,1,7455,503,1431,279,34
"female","hispanic",17466.1791937,5252.3566932,97023.1532553,8473.3497962,0,7790116.50223259,791079.8648979,1915649.56798093,441014.9625678,10937860.8976792,4,1,19,2,0,1367,133,330,83,34
"female","non-hispanic black",41801.1163784,4482.1405863,97217.5240626,24486.7050092,0,5965247.88489264,536893.4653067,1791727.1066723,571067.14162011,8864935.59849176,7,2,12,5,0,979,103,314,99,34
"male","non-hispanic black",18682.7887226,0,79036.0181939,0,0,4451629.68015393,457328.3287719,1229466.570164,408922.99874092,6547347.57783075,2,0,9,0,0,692,80,207,74,34
"female","non-hispanic white",133939.7496379,118931.1422637,412271.9337972,70471.3421451,4384.8587099,40090497.1032036,2998859.76086771,8091172.39333596,1627497.86021318,52808027.1176204,30,25,90,17,1,7839,601,1697,347,34
"female","non-hispanic other",15912.9738519,4781.2650808,29605.3353707,0,0,1372306.2098614,133701.00528407,255684.1054124,41951.1890841,1803642.50964197,2,1,4,0,0,244,28,54,10,34
"male","non-hispanic other",0,0,14690.2933972,0,0,1174318.9222994,60775.3072424,324080.3169554,51774.6003024,1610949.1467996,0,0,2,0,0,223,15,65,13,34
"male","non-hispanic asian",18441.4268863,0,18103.302399,0,0,3101567.7802284,171840.1343492,553036.3109537,144560.5979895,3971004.8235208,3,0,1,0,0,510,31,96,24,34
"female","non-hispanic asian",10347.063724,0,31573.397112,8768.1843898,0,3305786.6104794,210762.8034307,713077.300336,131921.2128326,4361547.9270787,1,0,6,2,0,537,39,123,27,34
"male","hispanic",97913.8387564,12388.3072721,90675.566511,20623.7343407,10302.5684345,7254035.11734149,569634.4900691,1314424.0740833,349751.949436,9487845.63092992,15,3,17,5,3,1176,101,218,55,35
"male","non-hispanic white",301713.5762913,129788.1935051,628534.9903009,98922.0167085,29417.5127452,37275602.2250888,2702184.64724664,7287986.16292812,1479126.72291207,48744899.7581756,61,28,134,21,6,7196,521,1461,307,35
"female","hispanic",54986.2955749,39829.4104281,188274.2917118,39079.9922949,6112.7042409,7429773.45517259,789449.9005844,1956625.20871643,433130.4987533,10608979.0632267,12,9,31,8,1,1302,134,341,83,35
"female","non-hispanic black",66999.7519867,27378.001918,195458.3646295,39392.9121265,6472.9416703,5656747.40359544,538536.8212255,1743323.5498573,584299.65393201,8522907.42861026,13,10,31,7,2,943,103,315,104,35
"male","non-hispanic black",56282.6427037,30050.1733568,149602.3754362,33185.8456151,7905.3204442,4228992.29630873,462205.7145435,1261028.3259609,395911.84624592,6348138.18305905,10,7,22,4,1,668,81,212,73,35
"female","non-hispanic white",271130.5673095,175949.6959494,738638.7232589,124802.3948293,19133.8055565,38514380.7915256,2980948.37064761,8306090.48337257,1806685.96463598,51608105.6101817,55,38,150,22,5,7563,601,1748,388,35
"female","non-hispanic other",17980.0616988,4098.1989721,42291.0578346,4374.8625702,0,1233631.2347456,148638.261022,280508.1757023,41464.5655331,1704242.237003,3,1,6,1,0,225,29,57,10,35
"male","non-hispanic other",0,0,18784.758084,0,0,1134260.8546199,60775.3072424,334025.1437475,51774.6003024,1580835.9059122,0,0,4,0,0,218,15,66,13,35
"female","non-hispanic asian",30196.837563,17365.9742664,49786.7006374,5792.9142064,0,3108145.5647548,195383.2753348,720991.7367892,137662.2170401,4162182.7939189,5,3,11,1,0,507,35,125,28,35
"male","non-hispanic asian",42002.8217309,18100.5455495,64070.8148641,5719.8083029,7100.4951538,2948291.6332873,190281.5612355,533329.191398,144560.5979895,3816462.9839103,7,4,16,1,1,488,34,93,24,35
"male","hispanic",35851.6261226,14957.5458713,71475.1459005,9246.9730157,0,6814140.90635159,639212.6922447,1341375.8081552,393066.5594833,9187795.96623481,7,3,13,2,0,1100,110,226,66,36
"male","non-hispanic white",213301.6992936,83057.0178963,424359.7642294,50912.5802,8492.9158138,35387917.5252201,2849934.93303694,7648715.86577942,1714164.71068677,47600733.034723,40,18,81,10,2,6846,552,1547,359,36
"female","hispanic",35004.5890368,18431.662477,109236.2113831,29110.6392252,0,6917116.81734399,783800.3937824,2041183.15797623,518152.6057172,10260252.9748198,7,4,22,5,0,1216,135,352,101,36
"female","non-hispanic black",62399.0245254,34571.5098316,95700.3862769,32476.869183,4604.5426302,5200569.85394644,566143.6610857,1852142.4759804,625637.236629311,8244493.22764186,7,5,13,5,1,876,109,332,120,36
"male","non-hispanic black",31008.2580645,31668.7912592,45483.1982115,9087.9646263,2865.46567,3852274.49144983,446012.2096116,1337358.667755,467053.18566202,6102698.55447845,6,5,6,3,1,614,83,222,85,36
"female","non-hispanic white",259609.3314162,128923.566887,584140.70965759,57050.7503065,2667.1129806,36472840.6765867,3012492.53413041,8754475.54347038,2116090.36412668,50355899.1183142,55,30,111,11,1,7187,623,1843,450,36
"female","non-hispanic other",5511.3773906,0,4554.8044968,0,0,1130270.7333829,162243.4601506,314255.3588636,49937.6270754,1656707.1794725,1,0,1,0,0,208,31,61,12,36
"male","non-hispanic other",11047.4552914,3282.4229949,5849.5917257,0,0,1057246.9098961,60775.3072424,339562.4031217,51774.6003024,1509359.2205626,2,1,1,0,0,205,15,68,13,36
"female","non-hispanic asian",6210.7524818,9260.8047781,28079.2359708,9723.1065143,0,2875763.5312444,205426.286969,753412.4631602,156620.3496344,3991222.631008,1,2,4,2,0,467,37,133,31,36
"male","non-hispanic asian",19012.6477826,4229.0335544,8877.5916018,16828.2625938,8741.1896702,2660871.2490239,219798.750654,565838.5089417,163367.5756797,3609876.0842993,4,1,2,3,2,440,39,102,29,36
"male","hispanic",18075.3391787,0,56487.1000733,13099.0308546,0,6343180.88441488,648819.3626045,1381233.7175832,417271.0783703,8790505.0429729,4,0,10,2,0,1027,113,233,71,37
"male","non-hispanic white",130404.5389055,59360.4714267,424475.1213641,79412.9031935,14519.3851615,33800695.4252164,2972423.46732004,7814681.37023662,1827338.95768097,46415139.2204539,25,14,85,15,3,6558,575,1582,384,37
"female","hispanic",26677.6325905,19102.9772044,77689.9685257,21687.9098739,3832.8182975,6454956.76287139,761918.0921241,2047548.43833553,565694.9074194,9830118.20075043,4,4,12,4,1,1135,132,360,110,37
"female","non-hispanic black",24167.5768295,21970.5050951,67109.2496774,9457.3860741,0,4855120.44270044,591494.6459366,1870686.855152,692252.12833041,8009554.07211946,6,6,10,3,0,835,110,335,130,37
"male","non-hispanic black",25859.0811425,0,36280.7691136,21312.1557533,0,3660698.47376853,461753.5074963,1288119.856539,507163.75901562,5917735.59681945,4,0,6,5,0,588,85,217,93,37
"female","non-hispanic white",183094.4268574,73484.3957783,400879.7498132,47309.2507307,49931.9885934,34693580.7376013,3133867.82046931,9128258.77112287,2296669.74653208,49252377.0757256,40,15,84,12,4,6868,652,1911,490,37
"female","non-hispanic other",0,0,31033.0037682,16502.6071673,0,1067614.864959,167754.8375412,308188.6604023,49937.6270754,1593495.9899779,0,0,5,2,0,199,32,60,12,37
"male","non-hispanic other",6883.8508565,10253.342058,0,0,0,1012814.5861427,71822.7625338,329898.7398059,50553.382464,1465089.4709464,1,1,0,0,0,196,17,66,13,37
"female","non-hispanic asian",3747.6200516,15740.3874857,12538.8925375,5802.3726428,0,2674761.8082768,195808.8228807,759807.1522222,175604.2609268,3805982.0443065,1,3,3,2,0,440,35,133,35,37
"male","non-hispanic asian",14713.8194159,9594.8367015,26451.5309682,0,0,2425877.279787,214914.5067238,562587.0579321,193166.0614981,3396544.905941,3,1,4,0,0,406,38,101,35,37
"male","hispanic",26141.5989629,23227.3171087,162916.1225971,12801.6059619,0,6028822.70459898,634628.7086152,1400420.9117343,415064.4730913,8478936.79803979,4,4,24,3,0,977,112,238,71,38
"male","non-hispanic white",242264.6490906,143096.6293483,480300.1124294,65398.0178657,8566.6542541,32265559.4915134,2978737.15879324,8077971.00724271,1954606.24016587,45276873.8977151,49,28,97,11,2,6289,577,1637,410,38
"female","hispanic",63890.8446823,37499.0802836,135010.1283878,31377.5458192,7785.8842345,6100958.27769489,766907.8148407,2070735.30179693,592330.0949539,9530931.48928643,13,5,26,7,1,1079,132,363,116,38
"female","non-hispanic black",13087.5728434,21521.8447991,109201.8021636,16422.4162691,3132.880063,4634668.12783014,593532.757058,1881230.4998099,711202.12932661,7820633.51402466,3,5,17,4,1,801,112,335,138,38
"female","non-hispanic white",265961.9300072,106256.25604111,643600.9481644,111765.3365263,15611.2508867,33215706.3911939,3191196.63805041,9290568.75621418,2450797.83861978,48148269.6240783,57,23,123,24,3,6604,667,1958,517,38
"female","non-hispanic other",0,0,14756.8937099,4492.957259,0,986361.3631817,151252.2303739,309919.7599281,66440.2342427,1513973.5877264,0,0,3,1,0,187,30,61,14,38
"male","non-hispanic other",12526.9693071,8407.9851959,7718.5106174,3970.5403616,0,985806.9270397,71248.1961312,313429.9381752,60806.724522,1431291.7858681,2,1,2,1,0,190,17,64,14,38
"male","non-hispanic black",31610.3460108,10075.4728748,122586.1258933,4749.2879211,0,3477168.92535412,451751.3510924,1284615.2086666,504323.32228392,5717858.80739705,6,2,18,1,0,566,82,217,96,38
"female","non-hispanic asian",6217.8015119,7317.7691967,33384.1065637,0,0,2488106.0676586,193754.0702895,738181.7531904,194090.5932311,3614132.4843696,2,2,6,0,0,412,34,131,39,38
"male","non-hispanic asian",10990.7125313,15094.4289536,32803.3223266,7558.4922204,0,2235515.1788656,214516.009353,575262.7505423,196133.9078473,3221427.8466082,4,3,5,1,0,378,39,103,35,38
"male","hispanic",20550.6752442,9136.0933274,84353.6428257,20470.0103271,0,5570053.53286328,612570.5492927,1494511.8272227,433053.7554114,8110189.66479009,2,1,10,3,0,907,108,250,75,39
"male","non-hispanic white",203356.5819099,91200.4910217,446539.957569,85713.059866,2823.4603513,30493756.4953374,3074068.59605844,8300100.47151401,2164979.59856587,44032905.1614756,38,17,89,20,1,5967,604,1687,450,39
"female","hispanic",33562.2751656,59299.3978278,69672.2014538,27584.5990765,0,5605418.98073379,731935.9394221,2041132.47705613,648506.8113718,9026994.20858382,6,6,10,5,0,996,131,367,126,39
"female","non-hispanic black",19027.5541302,8196.7631287,66522.796168,15697.4123748,0,4203606.75224044,577117.5426914,1947315.9347684,722089.54135231,7450129.77105256,5,1,14,2,0,747,109,346,144,39
"female","non-hispanic white",201826.970986,172427.1356782,390913.0150295,90296.6145916,5180.0819113,31586620.6908122,3302267.16766661,9661196.72136087,2667945.6436485,47218030.2234882,42,38,83,23,1,6305,692,2031,565,39
"female","non-hispanic other",3713.5051431,0,10959.6041162,3800.8869816,0,933467.3196162,133270.6280109,320895.4367209,70933.1915017,1458566.5758497,1,0,2,1,0,178,28,63,15,39
"male","non-hispanic other",7249.7182126,0,24726.2814702,2025.2537241,0,938412.4826325,74714.9904258,301122.4914554,69214.7097179,1383464.6742316,1,0,4,1,0,182,17,63,15,39
"male","non-hispanic black",31647.5336207,7432.5046805,67716.5954334,5827.9740134,5362.4757241,3155537.62851623,463653.4759954,1374935.7727123,505394.58349882,5499521.46072275,3,2,14,1,1,523,85,229,98,39
"female","non-hispanic asian",6174.9258934,8975.0176136,24916.5863226,17800.9146854,0,2306888.5918637,188825.7813103,741235.9189702,198162.2142206,3435112.5063648,1,2,5,3,0,384,34,132,40,39
"male","non-hispanic asian",5629.7935514,5088.0205173,23787.6457472,4749.626496,0,2032018.6739059,214016.3745072,592971.6439153,218786.8290213,3057793.5213497,1,1,4,1,0,342,41,105,39,39
"male","hispanic",83704.5873435,40829.1721535,164623.098684,28876.5348157,0,5181035.79437359,612651.2142098,1545130.5995827,457052.241264,7795869.84943009,14,10,31,6,0,854,107,255,78,40
"male","non-hispanic white",415911.18409222,340567.1278787,945466.6304626,171925.3527278,27229.0666172,28783443.3503205,3136215.92082494,8470276.22312232,2342020.82925917,42731956.3235268,82,74,199,39,5,5660,613,1727,487,40
"female","hispanic",87135.251068,62729.0737905,184264.2256409,79551.0379626,3242.5116725,5179179.81958239,702255.7415374,1979431.24026733,732049.40545,8592916.20683712,18,10,33,14,1,932,128,360,136,40
"female","non-hispanic black",61697.9497455,109740.8077722,104668.1079232,33145.1584065,26277.2788208,3980322.97884154,580447.6844468,1915637.2772835,725928.53980531,7202336.48037716,15,21,26,6,3,711,112,350,145,40
"female","non-hispanic white",459197.5170174,407533.4241085,906606.7464788,171671.22396012,45635.1058676,30065692.8454378,3330679.45146731,9675374.14478547,2899823.2530887,45971569.6947793,93,74,202,36,8,6037,696,2040,622,40
"female","non-hispanic other",12996.8916402,17165.6585363,12814.5711382,9750.5270909,0,893101.6844794,127268.5032723,311883.7685895,69952.8134025,1402206.7697437,4,4,3,2,0,170,27,62,15,40
"male","non-hispanic other",8468.9308691,13603.5095135,21677.2867473,10241.3194104,9342.6029585,842154.4462076,79939.4549143,311155.4263256,71239.963442,1304489.2908895,3,3,5,3,1,165,17,64,16,40
"male","non-hispanic black",57581.6587293,52060.8645745,110582.27923521,30314.9319444,5461.512494,2958985.72439333,474602.1610347,1401887.0370803,518655.06219272,5354129.98470105,12,9,17,7,1,491,86,238,101,40
"female","non-hispanic asian",50033.5088396,42147.8645635,48622.1861338,26141.8518616,17342.5241743,2148280.900578,167430.2292997,746304.0792945,212372.0160121,3274387.2251843,7,9,10,4,3,358,31,133,43,40
"male","non-hispanic asian",30672.4178884,41246.0256892,29427.0600961,16895.3371619,0,1915524.8303409,214896.5415626,591622.1952227,207507.3437076,2929550.9108338,5,9,5,4,0,322,41,103,37,40
"male","hispanic",21622.1246911,3801.1673144,98523.7152471,10626.5692707,5170.9552334,4665695.96399989,636948.9286891,1566911.7719271,513426.2522986,7382982.91691469,4,1,16,2,1,774,110,263,92,41
"male","non-hispanic white",139500.5084064,151267.869166,401182.0223081,97791.16820274,8210.5547159,26573628.305665,3305829.50119256,8915053.88211163,2869270.47793637,41663782.1669054,29,27,79,18,2,5233,645,1825,602,41
"female","hispanic",52264.866958,38144.5630491,38654.3693735,26727.8115374,0,4674840.20842299,702688.9138077,2027860.37160593,845936.8806479,8251326.37448452,10,6,8,5,0,840,131,373,157,41
"female","non-hispanic black",14230.5461655,26019.3131301,66654.0382203,27914.0192786,0,3680182.46346854,570724.5967479,1867811.2070701,886676.23221051,7005394.49949706,2,6,14,6,0,651,117,350,174,41
"female","non-hispanic white",258443.6707806,135767.8381755,458364.9412244,91501.3749891,18994.555466,27729248.0734822,3569407.73742549,10092603.6149185,3494821.36494172,44886080.790768,55,33,91,20,3,5585,745,2153,736,41
"female","non-hispanic other",7082.0743754,0,10924.287724,0,0,842596.4377944,127777.7040767,307532.6811914,96868.9990297,1374775.8220922,1,0,3,0,0,157,28,61,21,41
"male","non-hispanic other",0,0,0,0,3318.810063,779844.2768113,78167.066373,316107.4830756,104427.3953244,1278546.2215843,0,0,0,0,1,150,17,65,23,41
"male","non-hispanic black",7360.167752,14783.9307373,39135.3086709,8004.349709,0,2641476.09987712,490443.3452396,1404297.94638841,606492.37120562,5142709.76271075,3,2,5,1,0,444,89,241,118,41
"female","non-hispanic asian",11634.4674915,9038.1307324,53837.877239,3110.2811003,0,1938299.4226902,187274.9930271,727880.7553089,298004.2566115,3151459.4276377,2,1,7,1,0,322,33,131,59,41
"male","non-hispanic asian",0,7064.1366183,21739.2995578,16356.3502419,0,1804653.8636588,214985.8535751,564359.4033792,265648.7065587,2849647.8271718,0,1,3,2,0,301,41,97,50,41
"male","hispanic",36728.269339,62661.7783623,47117.0307904,23059.1810003,0,4265744.9014064,611139.7292939,1590403.0498946,517409.6631427,6984697.34373759,7,8,8,5,0,712,108,268,93,42
"male","non-hispanic white",309142.7557845,166113.1675659,563876.4235278,131781.7339276,9949.3412681,25149625.2389181,3262606.65764942,9006277.69115583,3112300.99208381,40530810.579807,60,33,119,24,3,4975,641,1849,647,42
"female","hispanic",52863.1245268,47204.4619105,73115.7678825,41542.1514542,6985.7029522,4316312.70060179,717902.2413121,1929239.19285843,897356.8961939,7860811.03096622,9,8,14,6,2,777,134,358,166,42
"female","non-hispanic black",34045.6009129,23760.8440404,78070.1670839,28934.365882,8810.1145722,3456505.53108984,552607.5789996,1839735.9413733,887019.32477641,6735868.37623916,8,9,18,6,1,615,112,352,180,42
"female","non-hispanic white",308300.2747171,269681.5727746,672780.8864321,127554.2229477,14215.3890245,26186156.7581761,3644568.73060969,10251955.3104155,3711090.84188921,43793771.6410906,63,62,140,26,3,5304,765,2188,787,42
"female","non-hispanic other",18828.4008375,0,47034.2754936,2918.1407499,0,766086.234175999,134859.7784521,318456.9689154,90282.8610133,1309685.8425568,3,0,6,1,0,144,29,64,20,42
"male","non-hispanic other",3245.528042,0,11060.477167,10501.715583,0,725306.7383084,78167.066373,310566.6510612,100586.7529082,1214627.2086508,1,0,2,1,0,139,17,64,23,42
"male","non-hispanic black",23894.7750602,17209.6903151,73096.0516496,13110.3283785,0,2490406.79286942,481771.9256008,1318499.87775291,629280.65165192,4919959.24787505,4,5,12,3,0,422,89,234,121,42
"female","non-hispanic asian",24927.8207335,17574.7630893,28213.5890231,6512.455199,6454.7110528,1769169.1234171,177887.7383857,758188.3687369,303485.9897541,3008731.2202938,5,2,5,1,2,298,31,135,60,42
"male","non-hispanic asian",2794.8978159,21746.0513553,24338.2114976,9895.3308199,4540.5003732,1664091.2030016,183073.908153,569706.6794037,283491.3675147,2700363.158073,1,2,5,3,1,281,37,97,52,42
"male","hispanic",14800.8082142,15839.68904,74765.1942047,12370.8937287,0,3993410.7583489,597604.9734001,1511388.9213308,574049.8835875,6676454.53666729,4,3,13,2,0,666,105,259,102,43
"male","non-hispanic white",225332.60966,175341.9693138,412585.8371035,119854.4021685,7481.1378855,23484926.4012145,3366717.53853492,9197598.19630424,3372678.09217571,39421920.2282291,41,39,80,20,2,4665,664,1903,699,43
"female","hispanic",43229.9704679,7365.4061183,55497.5505105,24240.6581358,0,3971477.8353491,708665.7296884,1807416.27559283,964152.2095698,7451712.05020011,7,2,12,4,0,721,134,344,177,43
"female","non-hispanic black",28057.1655123,39959.189726,55036.4020063,16793.4401611,0,3135169.83929664,540245.518725,1843041.6632063,913248.34917661,6431705.37040456,7,10,9,3,0,564,112,354,192,43
"female","non-hispanic white",186587.7040132,174819.8220273,513155.9479953,138765.6979698,18492.8680575,24475372.9180921,3765026.61829289,10461986.9605176,4078017.05861061,42780403.5555132,41,38,112,26,4,4980,791,2236,871,43
"female","non-hispanic other",8466.0037009,14392.6279045,0,6376.5372547,0,679491.2273395,150770.0385397,359199.6853754,93201.0017632,1282661.9530178,2,3,0,1,0,130,31,69,21,43
"male","non-hispanic other",12720.6569912,0,0,1863.1706686,0,682833.4583982,67078.1431107,314770.6647362,111088.4684912,1175770.7347363,2,0,0,1,0,131,16,65,24,43
"male","non-hispanic black",8944.9942531,35637.3378784,43178.8980532,17497.7031221,0,2282429.76581902,454071.9903225,1303437.65027191,659600.67034552,4699540.07675895,3,7,7,3,0,391,86,234,129,43
"female","non-hispanic asian",14412.3453872,8965.3781231,36892.6591779,18501.1932777,0,1621243.0268605,187266.5053421,732209.4287268,329324.0184488,2870042.9793782,3,2,6,3,0,273,33,134,64,43
