"race","x","name","value"
"all","[20,25)","dx_lost_none_to_lost_mom",1076.8383623784
"all","[20,25)","dx_lost_none_to_lost_dad",2737.81775094906
"all","[20,25)","dx_lost_none_to_lost_both",62.594195027726
"all","[20,25)","dx_lost_mom_to_lost_both",229.033917527636
"all","[20,25)","dx_lost_dad_to_lost_both",226.404088377671
"all","[20,25)","ex_lost_none",24.571974196401
"all","[20,25)","ex_lost_mom",3.42386470115936
"all","[20,25)","ex_lost_dad",10.9006449027266
"all","[20,25)","ex_lost_both",18.8441423598247
"all","[20,25)","ex",57.740626160111
"all","[20,25)","lx_lost_mom",2120.70141255763
"all","[20,25)","lx_lost_dad",5455.12972257592
"all","[20,25)","lx_lost_both",497.092673587873
"all","[20,25)","lx_lost_none",90878.776539179
"all","[25,30)","lx",98414.84375
"all","[25,30)","dx",689.753570556641
"all","[25,30)","Lx",490410.8828125
"all","[25,30)","pr_lost_none",0.847204222897302
"all","[25,30)","pr_lost_mom",0.037470364348586
"all","[25,30)","pr_lost_dad",0.100496352371922
"all","[25,30)","pr_lost_both",0.0148290603821892
"all","[25,30)","mx_lost_none_to_lost_mom",0.00332847527158146
"all","[25,30)","mx_lost_none_to_lost_dad",0.00750557765239491
"all","[25,30)","mx_lost_none_to_lost_both",0.000145517013732665
"all","[25,30)","mx_lost_dad_to_lost_both",0.00745695953948713
"all","[25,30)","mx_lost_mom_to_lost_both",0.0155350915100086
"all","[25,30)","Lx_lost_mom",18375.8744594961
"all","[25,30)","Lx_lost_dad",49284.5048861501
"all","[25,30)","Lx_lost_both",7272.33259330925
"all","[25,30)","Lx_lost_none",415478.170873544
"all","[25,30)","dx_lost_mom_to_dead",25.8453175994954
"all","[25,30)","dx_lost_dad_to_dead",69.3177178764512
"all","[25,30)","dx_lost_both_to_dead",10.228397346615
"all","[25,30)","dx_lost_none_to_dead",584.362137734078
"all","[25,30)","dx_lost_none_to_lost_mom",1380.96378270939
"all","[25,30)","dx_lost_none_to_lost_dad",3114.0176989645
"all","[25,30)","dx_lost_none_to_lost_both",60.3741080634065
"all","[25,30)","dx_lost_mom_to_lost_both",285.069381930688
"all","[25,30)","dx_lost_dad_to_lost_both",366.995659442103
"all","[25,30)","ex_lost_none",20.2146270248518
"all","[25,30)","ex_lost_mom",3.30766973292213
"all","[25,30)","ex_lost_dad",10.6083333797402
"all","[25,30)","ex_lost_both",18.9104928342421
"all","[25,30)","ex",53.0411229717554
"all","[25,30)","lx_lost_mom",2954.06704355354
"all","[25,30)","lx_lost_dad",7928.88401718255
"all","[25,30)","lx_lost_both",1011.22379146513
"all","[25,30)","lx_lost_none",86520.6958219321
"all","[30,35)","lx",97725.09375
"all","[30,35)","dx",869.405639648438
"all","[30,35)","Lx",486525.5390625
"all","[30,35)","pr_lost_none",0.783829047522807
"all","[30,35)","pr_lost_mom",0.0508003492011341
"all","[30,35)","pr_lost_dad",0.138209797145514
"all","[30,35)","pr_lost_both",0.027160806130553
"all","[30,35)","mx_lost_none_to_lost_mom",0.00508637222309736
"all","[30,35)","mx_lost_none_to_lost_dad",0.0108385617757554
"all","[30,35)","mx_lost_none_to_lost_both",0.000224432728431672
"all","[30,35)","mx_lost_dad_to_lost_both",0.011018852906837
"all","[30,35)","mx_lost_mom_to_lost_both",0.026093934701913
"all","[30,35)","Lx_lost_mom",24715.667279645
"all","[30,35)","Lx_lost_dad",67242.5960599399
"all","[30,35)","Lx_lost_both",13214.4258440394
"all","[30,35)","Lx_lost_none",381352.84987888
"all","[30,35)","dx_lost_mom_to_dead",44.166110091576
"all","[30,35)","dx_lost_dad_to_dead",120.160377092976
"all","[30,35)","dx_lost_both_to_dead",23.6137580273007
"all","[30,35)","dx_lost_none_to_dead",681.465394436592
"all","[30,35)","dx_lost_none_to_lost_mom",1936.23635616969
"all","[30,35)","dx_lost_none_to_lost_dad",4125.93031699697
"all","[30,35)","dx_lost_none_to_lost_both",85.4351174557056
"all","[30,35)","dx_lost_mom_to_lost_both",643.776540516498
"all","[30,35)","dx_lost_dad_to_lost_both",739.61224553792
"all","[30,35)","ex_lost_none",16.1058038303675
"all","[30,35)","ex_lost_mom",3.1429790824083
"all","[30,35)","ex_lost_dad",10.1788898731948
"all","[30,35)","ex_lost_both",18.9695480842055
"all","[30,35)","ex",48.3972208701754
"all","[30,35)","lx_lost_mom",4024.11612673274
"all","[30,35)","lx_lost_dad",10606.5883388285
"all","[30,35)","lx_lost_both",1713.43454355471
"all","[30,35)","lx_lost_none",81380.9780944607
"all","[35,40)","lx",96855.6875
"all","[35,40)","dx",1062.03187561035
"all","[35,40)","Lx",481705.484375
"all","[35,40)","pr_lost_none",0.703292285156897
"all","[35,40)","pr_lost_mom",0.0655468244513082
"all","[35,40)","pr_lost_dad",0.183108363708113
"all","[35,40)","pr_lost_both",0.0480525266837449
"all","[35,40)","mx_lost_none_to_lost_mom",0.0066830290469806
"all","[35,40)","mx_lost_none_to_lost_dad",0.0156532937331365
"all","[35,40)","mx_lost_none_to_lost_both",0.000473060688785681
