mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,age,race,name
0.004372836743612464,4.084341080550133e-5,0.002668677458194975,2.7684012288582943e-4,0.002306872884093399,0.004139217785505691,0.006138106729503409,0.010345372186551573,4269.216402657348,0.9994427081071305,41,non-hispanic white,theta_lost_none_to_lost_mom
0.007470619320063436,7.204355619385398e-5,0.004575187450185143,4.899287724283777e-4,0.003851660638960737,0.0069562683000553086,0.010517729325379624,0.017676920942794657,4032.993296397203,0.9992228102644842,42,non-hispanic white,theta_lost_none_to_lost_mom
0.013537164136103192,1.0041920615595039e-4,0.006460072625049289,0.0022405520145956487,0.008665573018947296,0.013328033057630088,0.017927861563656656,0.026676892958642104,4138.4835493429155,0.999635096475596,43,non-hispanic white,theta_lost_none_to_lost_mom
0.004609971942869505,4.074757382578258e-5,0.0028705168999834246,3.7135800784555013e-4,0.0023073648537153294,0.004322921699519915,0.006437979116255398,0.011103600354858304,4962.684952507593,0.999137929282088,44,non-hispanic white,theta_lost_none_to_lost_mom
0.15439648056685826,0.0014755479735985453,0.12553161847374775,0.005367165229846096,0.05661383803149289,0.1251484406350622,0.22510944426655982,0.465512684423305,7237.683510660706,0.9993088949358178,45,non-hispanic white,theta_lost_none_to_lost_mom
0.01676707457236037,1.4897984305017515e-4,0.008739406677049004,0.0018274654256068136,0.010286925927466843,0.01623135211920027,0.022814418284353783,0.03519498950919411,3441.1917535101297,1.0014178984653404,46,non-hispanic white,theta_lost_none_to_lost_mom
0.1983336375942954,0.0019032764984848415,0.15054646807516361,0.008511213098321648,0.0790371412884608,0.1680549115376855,0.2870230677782609,0.5563847853950514,6256.585332884784,0.9996659822624554,47,non-hispanic white,theta_lost_none_to_lost_mom
0.007932872765220722,7.395031320775056e-5,0.004447844241806024,6.785506355227453e-4,0.004505211572491306,0.00762470156317572,0.010907458261803605,0.01706789109841355,3617.5880071628294,0.99954910106013,48,non-hispanic white,theta_lost_none_to_lost_mom
0.011199565820582425,9.783442843563084e-5,0.006765557923042664,9.322581738630008e-4,0.00585858283153262,0.010388075362625445,0.015546830801130675,0.026209450684321088,4782.156767072188,0.9992544756963604,49,non-hispanic white,theta_lost_none_to_lost_mom
0.009828655592106435,8.782243332225189e-5,0.005557540587624992,8.227779810885031e-4,0.005509155975484661,0.009441295120131683,0.013508790097656575,0.02164312088742966,4004.5558417936463,1.0005090619071106,50,non-hispanic white,theta_lost_none_to_lost_mom
0.008395542808874834,7.782459237285401e-5,0.004954359846416696,6.731304502426248e-4,0.004544433170323939,0.007870895953780155,0.011737450643159383,0.019338084211181498,4052.6713399311816,0.999436486254078,51,non-hispanic white,theta_lost_none_to_lost_mom
0.010780458550592358,9.654240683387946e-5,0.006533408382766976,8.107249106493214e-4,0.005605914142370135,0.010173575600066626,0.015046916123407514,0.025010222909563555,4579.766830966833,0.9996743741531351,52,non-hispanic white,theta_lost_none_to_lost_mom
0.013175236179946525,1.2371167550076875e-4,0.00764876910903221,0.0010887111161358833,0.007171736724815223,0.01266834261385488,0.01832068612143364,0.029292054016844694,3822.625254918667,0.9999442767840072,53,non-hispanic white,theta_lost_none_to_lost_mom
0.0032435674629349605,3.0685580512289994e-5,0.00205848826791893,2.2036650377993877e-4,0.001624794849151122,0.002982195166790923,0.004565491602742406,0.00780651207501434,4500.1615518087165,0.9996184876415547,54,non-hispanic white,theta_lost_none_to_lost_mom
0.26202001134344927,0.002289635241979278,0.1977691896455972,0.010119602873753462,0.1038956637085625,0.2196072075267379,0.3749816004372063,0.7494766443742646,7460.787420192278,0.9996113436676651,55,non-hispanic white,theta_lost_none_to_lost_mom
0.03238694531229147,2.3806435113065297e-4,0.01641389178418603,0.0042037426572984074,0.02017257096881616,0.03135127861115383,0.04354628118189277,0.06651847398167379,4753.728756708338,0.9999419594316878,56,non-hispanic white,theta_lost_none_to_lost_mom
0.027892534532295066,2.5790778269965545e-4,0.014589180304071326,0.002927337906835219,0.01721123450770233,0.027312335030358625,0.037636876748875,0.05922306045523658,3199.8740752837457,1.0009342345487395,57,non-hispanic white,theta_lost_none_to_lost_mom
0.033354185083792155,2.7360732447223466e-4,0.01718463701249053,0.004397401277066707,0.020258517789398,0.03217134388579323,0.04518396042211699,0.06960679633834159,3944.8027072253267,1.0000879393169904,58,non-hispanic white,theta_lost_none_to_lost_mom
0.29142632031813903,0.0027080090847581137,0.21619423598715673,0.012845057131113969,0.11236147884115741,0.2435104827622932,0.4330805503273346,0.8117642773655368,6373.646724117159,0.999975794261262,59,non-hispanic white,theta_lost_none_to_lost_mom
0.018277194816775963,1.654945596148343e-4,0.01114873039406722,0.001265813812073468,0.009472242143350245,0.017213645833552154,0.02559319897609779,0.04288524319405838,4538.197406143761,0.9994262325972405,60,non-hispanic white,theta_lost_none_to_lost_mom
0.012093267125097272,1.356802947354306e-4,0.01047635167512757,3.4088456386156346e-4,0.004093605673469069,0.00927411420938394,0.017300676575905616,0.03854569205740522,5961.925990816802,0.9996350152206396,1,non-hispanic white,theta_lost_none_to_lost_dad
0.37470677360769766,0.00315845185702503,0.25244436745841975,0.01725467001094159,0.16562289287757279,0.3414404812396396,0.5477673557139885,0.9198678392506502,6388.263880808286,0.9997677416964819,2,non-hispanic white,theta_lost_none_to_lost_dad
0.30872009820618534,0.003487122534067811,0.24031429091218137,0.008853116349838642,0.10482552201590445,0.2560312631056584,0.46427006203082916,0.8768291347247227,4749.247244099384,0.9991667866092081,3,non-hispanic white,theta_lost_none_to_lost_dad
0.26340652776695556,0.0032823669751678875,0.22776805381907608,0.006579089624997686,0.07959386684168089,0.1996844896061671,0.39289270333483883,0.8370467606152308,4815.166990059414,0.9996184707394543,4,non-hispanic white,theta_lost_none_to_lost_dad
0.0021761944196928107,1.9032967887408536e-5,0.0013141112855342477,1.4428000694800705e-4,0.0011542998006785414,0.0020611038551145338,0.0030346273646735334,0.005126913065043153,4767.067048756736,0.9999018399690413,5,non-hispanic white,theta_lost_none_to_lost_dad
0.40091339500683953,0.0031756087189940964,0.25763507501144095,0.016836725649237754,0.187266174878091,0.3731988040653256,0.5863764166258988,0.9321244336945068,6581.971624824226,0.9996854690292939,6,non-hispanic white,theta_lost_none_to_lost_dad
0.46025245263252357,0.0032212066754319286,0.2686455052850074,0.025657582844842746,0.22854852013133736,0.45369791572488616,0.68039873820917,0.9470937572691205,6955.3978489169385,0.9999464978601703,7,non-hispanic white,theta_lost_none_to_lost_dad
0.3932463302274447,0.003168371448085272,0.25863143056758353,0.018742178856921206,0.17225603387696542,0.3607368127057153,0.5890524012477014,0.9250761262860402,6663.316191057359,0.9994698192310068,8,non-hispanic white,theta_lost_none_to_lost_dad
0.0062261652571970905,5.552073174067567e-5,0.0038056869505023886,4.310060600670051e-4,0.0032492519108050207,0.005863777925017397,0.008662878665061163,0.014753007939217537,4698.46244134611,0.9994642501735299,9,non-hispanic white,theta_lost_none_to_lost_dad
0.39724374432806236,0.0034540114544810868,0.25595698525020794,0.017060894872157405,0.1813360842950919,0.3700751047182498,0.58667074962824906,0.9258785041775743,5491.442310640507,1.0005617399773628,10,non-hispanic white,theta_lost_none_to_lost_dad
0.4420790538927007,0.003142211318676413,0.2668290789595296,0.02633488241759555,0.2185514130436834,0.4216297632395559,0.6499027591020066,0.9450115130146688,7211.000686073046,0.9995059834585227,11,non-hispanic white,theta_lost_none_to_lost_dad
0.39751758315926866,0.0032923082588774896,0.2602718396137406,0.01872781393626726,0.1793171842153891,0.3604082089702619,0.5926450651697135,0.9339963055529558,6249.616676979976,1.0001184958874727,12,non-hispanic white,theta_lost_none_to_lost_dad
0.016086287195592148,1.4260670128114373e-4,0.008993922978716816,0.0015199181933232325,0.009282353781386832,0.01542602065910634,0.022074287510061408,0.03597363277970766,3977.5757571898303,0.9995819949623738,13,non-hispanic white,theta_lost_none_to_lost_dad
0.382794036108138,0.003078467349258027,0.2527733036820145,0.018008829521024314,0.17080891229912612,0.34776253289792725,0.5600817534236039,0.919196003486997,6742.0707511665005,0.9995955568700035,14,non-hispanic white,theta_lost_none_to_lost_dad
0.3864691490325652,0.0034116062241232865,0.25470280795820666,0.018978406222749516,0.17487914383761483,0.35026599385684454,0.5650824468717155,0.9231692195088577,5573.778032281483,0.9995655193029838,15,non-hispanic white,theta_lost_none_to_lost_dad
0.0060293339294193215,5.8042988487868874e-5,0.003615611473283861,4.5408187337772025e-4,0.0032071582620704564,0.005671954173425912,0.008428812389637778,0.014020155411457114,3880.2881864509454,1.000129740744696,16,non-hispanic white,theta_lost_none_to_lost_dad
0.3245641041086017,0.00307189635154083,0.23427426373495636,0.012099819575901321,0.13294577459411033,0.28153205397851555,0.470879374204369,0.8741069793102478,5816.156006712473,0.9993119401787153,17,non-hispanic white,theta_lost_none_to_lost_dad
0.005304817418150641,4.4884357809660006e-5,0.0031096212503427803,4.512838705761178e-4,0.0028906028541647037,0.005029626087029875,0.0072717525430890185,0.011890207307670556,4799.820091758038,0.9997283650909145,18,non-hispanic white,theta_lost_none_to_lost_dad
0.31132500245311456,0.0030429517184319722,0.22727330422844366,0.011175436908107357,0.1306983353786116,0.26881168525565813,0.45149276145435546,0.8522392032052493,5578.362450293423,0.9991767659391679,19,non-hispanic white,theta_lost_none_to_lost_dad
0.0022994370461562413,2.187699804823322e-5,0.0014548500531481937,1.23269155127349e-4,0.0011601718122444791,0.0021222528188225833,0.0032088204537703145,0.005486115882838652,4422.430457637582,0.9999464342347635,20,non-hispanic white,theta_lost_none_to_lost_dad
0.004010024647880181,3.826160520536202e-5,0.0025249385895921073,2.750445059653039e-4,0.002007193610566979,0.0036918455499842778,0.0055967703485405845,0.009608612561303726,4354.870723745414,1.0002161804378713,21,non-hispanic white,theta_lost_none_to_lost_dad
0.0020032688780880752,2.0827490134290426e-5,0.0012683451540880795,8.928314666406747e-5,9.95132588683896e-4,0.001867019286304885,0.0028512683625321325,0.0048536971443003275,3708.5234802757527,1.0006583976967365,22,non-hispanic white,theta_lost_none_to_lost_dad
0.009480622022238363,8.422636742416504e-5,0.005163875993506721,9.131206407184728e-4,0.005607540064645751,0.00918169240165527,0.012864072374533303,0.020408526109810025,3758.8540913292577,0.999686584305604,23,non-hispanic white,theta_lost_none_to_lost_dad
0.36510155475780554,0.002684428961028938,0.24195293150400088,0.019501575943809163,0.16556186530793182,0.3301434579032556,0.5312517836307956,0.8950301249479775,8123.776107056987,0.9995380773225919,24,non-hispanic white,theta_lost_none_to_lost_dad
0.32282512832899296,0.003024707925646157,0.23207591158485147,0.01241170214959086,0.131744157540652,0.27950064411103337,0.47576082276745346,0.8546836858734492,5886.989231786945,0.9997543905693549,25,non-hispanic white,theta_lost_none_to_lost_dad
0.002514027528573067,2.4280804035493544e-5,0.001596638607477749,1.4645726282043852e-4,0.0012490316042648127,0.0023294768879668975,0.0035588822222065723,0.005998004428866458,4324.014336846649,1.0001385324071268,26,non-hispanic white,theta_lost_none_to_lost_dad
0.0047562604951815295,4.289451589920954e-5,0.0027602381998276756,4.050217727427983e-4,0.0025808838253626055,0.004465650505272378,0.0066636115885356385,0.010577431354981444,4140.8507962847825,1.0002692630842762,27,non-hispanic white,theta_lost_none_to_lost_dad
0.2524951822547346,0.0028569618635781863,0.20243747103620274,0.009617608850741718,0.0930506681800445,0.20405058184385697,0.36479137376254167,0.7574189631235161,5020.799978334594,0.9995605879660745,28,non-hispanic white,theta_lost_none_to_lost_dad
0.0010586046601336117,1.0866228722368545e-5,6.615423141286226e-4,5.4365005359957275e-5,5.303888636639562e-4,9.966339741506168e-4,0.0014926800009430622,0.002510277114444171,3706.445100674668,0.9997621573991949,29,non-hispanic white,theta_lost_none_to_lost_dad
0.005612275886364235,5.074942312165339e-5,0.003666625600265391,3.6100827723329595e-4,0.0026826728113256127,0.00517426154239964,0.007920995164989175,0.01394502992718609,5220.004926507211,1.000124175413584,30,non-hispanic white,theta_lost_none_to_lost_dad
0.010208390807253939,9.08481342066676e-5,0.005605359129537306,0.0010056607603096724,0.005892308317856469,0.009888917956564276,0.013941240644228971,0.02174074113097502,3806.9297293165164,1.001102602261168,31,non-hispanic white,theta_lost_none_to_lost_dad
0.0036089411744578332,3.6272660262270484e-5,0.002331641376664573,1.938931476130568e-4,0.0017291356679892604,0.0033241462310776497,0.005191255426859661,0.008614903185277028,4132.041652831633,0.9994250796729102,32,non-hispanic white,theta_lost_none_to_lost_dad
0.004438335344136777,4.363855990142121e-5,0.0027148803032416543,2.587975237669006e-4,0.0022737205859464553,0.00414707188974035,0.006205492945145177,0.010227224821926891,3870.4419039115874,0.9998826162469415,33,non-hispanic white,theta_lost_none_to_lost_dad
0.0034677511551542473,3.04834530365879e-5,0.0019419893789691777,2.945866338126428e-4,0.00202567223456121,0.003313220070833906,0.004748467500700048,0.007623014355698965,4058.4984059194844,1.0000641768061578,34,non-hispanic white,theta_lost_none_to_lost_dad
0.0031094518027794124,3.024468845334541e-5,0.0019109484936965424,1.742761461349426e-4,0.0016635220413915308,0.0029014730299167296,0.004354960533045666,0.007319949593170704,3992.0845664765347,1.0003709115839932,35,non-hispanic white,theta_lost_none_to_lost_dad
0.0031980371892714483,3.074865573955124e-5,0.0019217064134083345,2.0957494835277809e-4,0.0017371940495817702,0.0029871979541666875,0.004425690999320361,0.007393101788455589,3905.9062107725376,0.9997930100003992,36,non-hispanic white,theta_lost_none_to_lost_dad
0.013951292084229237,1.1954052202324088e-4,0.006759964246522104,0.0018248073257092743,0.009067012984629,0.013647861033999188,0.01845144315040508,0.02801647672554871,3197.853042675863,1.0003120788446038,37,non-hispanic white,theta_lost_none_to_lost_dad
0.1923688879285651,0.002072046819542777,0.16345774715619682,0.005793374580852167,0.065832019581131,0.15121236886132514,0.274485028813146,0.6126370873874993,6223.173213754093,0.9994817211871573,38,non-hispanic white,theta_lost_none_to_lost_dad
0.0118468718209013,9.326086578004583e-5,0.005376471335907989,0.0019201624578547769,0.008027213263824207,0.01177953524505056,0.015442042300934338,0.022941787047946686,3323.5007701414556,1.0021794239970814,39,non-hispanic white,theta_lost_none_to_lost_dad
0.006556693779559434,5.638766063874667e-5,0.003699679777240873,5.050179023762796e-4,0.0037670649421386536,0.006292507016909212,0.008977375167022301,0.014224923383899168,4304.870750323232,0.9996806531413374,40,non-hispanic white,theta_lost_none_to_lost_dad
0.18337491994787936,0.001967121410524422,0.15399824175255644,0.004621174037698355,0.06547210703801176,0.14402622455292446,0.25869812966022954,0.5805085528680746,6128.711725697384,0.9995995036074097,41,non-hispanic white,theta_lost_none_to_lost_dad
0.010352043312478049,7.773111087089605e-5,0.005060210120735764,0.0014900333064588652,0.0066738010894578995,0.010155930788595948,0.013765178968409616,0.020594293670212836,4237.86729586736,0.9993769788444148,42,non-hispanic white,theta_lost_none_to_lost_dad
0.01177824887268414,1.0055250238731215e-4,0.006316885229571514,0.0011695121125625803,0.007043336270477323,0.011356296718972154,0.01597220072435871,0.025348556695844397,3946.5736009662583,1.0005891853940763,43,non-hispanic white,theta_lost_none_to_lost_dad
0.009720615028443583,7.809938318988985e-5,0.004992337292515017,0.0012830888448082593,0.005851212972796947,0.009471490981424592,0.013010828870488813,0.019975971679949366,4086.134248305421,0.99977279502005,44,non-hispanic white,theta_lost_none_to_lost_dad
0.01524340943124488,1.287329630337621e-4,0.00833144346543881,0.001471593877603578,0.008867684542129948,0.014920475350174208,0.0207280327251774,0.03275432947788925,4188.523654050134,1.0002143304353421,45,non-hispanic white,theta_lost_none_to_lost_dad
0.01810438395902777,1.1091016212748164e-4,0.007631201788288303,0.003982045071500282,0.012629451353071511,0.017767458260112803,0.023214847353300126,0.03359106431615692,4734.162868727402,1.0000324660494335,46,non-hispanic white,theta_lost_none_to_lost_dad
0.018779384237745392,1.4124615516831375e-4,0.008707957144142547,0.0026979568371341524,0.01247445101479316,0.01853811847929214,0.02472371290950509,0.0364317384354075,3800.8374484183278,1.0006423967199807,47,non-hispanic white,theta_lost_none_to_lost_dad
0.017413787142264058,1.118749540816985e-4,0.006877187429760117,0.00398516876481404,0.012726763306536729,0.017443445091023406,0.021924808359993123,0.031531299557252555,3778.818050848386,0.9999674233136803,48,non-hispanic white,theta_lost_none_to_lost_dad
0.03351307061657314,2.590663671283937e-4,0.014603525964786344,0.005746920478127429,0.0232053544152993,0.03288497176820842,0.043377093678756425,0.06265650647053181,3177.5572516358325,0.9994952617536869,49,non-hispanic white,theta_lost_none_to_lost_dad
0.013673599870238438,1.0025122892836216e-4,0.006489307329066134,0.0020828020327716373,0.008986839670038962,0.01343770678223406,0.018176784196910625,0.02665667561502399,4190.031373480567,1.0000403611502513,50,non-hispanic white,theta_lost_none_to_lost_dad
0.0228547776008183,1.8619250809012565e-4,0.010215161721492507,0.0040061763252022976,0.015420147735250564,0.02269389512117679,0.02956452452867949,0.04387803364419663,3009.9971814900214,1.0008909449323649,51,non-hispanic white,theta_lost_none_to_lost_dad
0.034677843669271215,2.312955208108538e-4,0.01481831414782588,0.007826443970675159,0.024182456169379495,0.03438896360567992,0.044766500228603484,0.06491258699043789,4104.527315599791,0.9998380703809325,52,non-hispanic white,theta_lost_none_to_lost_dad
0.03113049959533979,2.12938963368853e-4,0.01317839651716664,0.006536279795191245,0.02160719155722203,0.03076521117943419,0.04007009058151575,0.057189286222469965,3830.1419544684777,0.9999527034531491,53,non-hispanic white,theta_lost_none_to_lost_dad
0.02498754903943144,2.0506387049871007e-4,0.012382065368465417,0.0034365785452006702,0.015965788264382955,0.024227302435399927,0.033635766528996004,0.05046351562988272,3645.9262913054527,0.9999840039366978,54,non-hispanic white,theta_lost_none_to_lost_dad
0.022431312872327233,1.8516483972101137e-4,0.011533175350983789,0.002645897351551042,0.013924698958692174,0.02207914640548264,0.030159187487458345,0.04658888633272982,3879.544547433825,1.0003575761149592,55,non-hispanic white,theta_lost_none_to_lost_dad
0.026351754669814154,2.0666745508771703e-4,0.014327589132479812,0.0027431359214887866,0.015533551942867745,0.025269254775485226,0.03601670450570246,0.05682603126411339,4806.202385218732,0.9992512543423289,56,non-hispanic white,theta_lost_none_to_lost_dad
